epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.380219,0.371219,0.059195,0.7521,0.7436,1.0000,-0.7249,2.0000
2,0.175003,0.166003,0.016320,0.4957,0.5641,1.0000,-0.7249,1.9848
3,0.182167,0.173167,0.016593,0.6667,0.6923,1.0000,-0.7249,1.9697
4,0.178532,0.169532,0.012907,0.7521,0.7350,1.0000,-0.7249,1.9545
5,0.176545,0.167545,0.012671,0.7607,0.7009,1.0000,-0.7249,1.9394
6,0.158016,0.149016,0.013962,0.7179,0.6581,1.0000,-0.7249,1.9242
7,0.153603,0.144603,0.012534,0.7778,0.8034,1.0000,-0.7249,1.9091
8,0.146371,0.137371,0.010026,0.7607,0.7009,1.0000,-0.7249,1.8939
9,0.127110,0.118110,0.005152,0.3846,0.4188,1.0000,-0.7249,1.8788
10,0.128078,0.119078,0.012942,0.8034,0.8120,1.0000,-0.7249,1.8636
11,0.128534,0.119534,0.013539,0.7265,0.7179,1.0000,-0.7249,1.8485
12,0.115251,0.106251,0.014773,0.6325,0.7009,1.0000,-0.7249,1.8333
13,0.112177,0.103177,0.011879,0.7778,0.7692,1.0000,-0.7249,1.8182
14,0.118157,0.109157,0.015287,0.7265,0.7521,1.0000,-0.7249,1.8030
15,0.107392,0.098392,0.011875,0.7778,0.7949,1.0000,-0.7249,1.7879
16,0.110095,0.101095,0.018116,0.7863,0.7949,1.0000,-0.7249,1.7727
17,0.102551,0.093551,0.016270,0.7350,0.7607,1.0000,-0.7249,1.7576
18,0.101616,0.092616,0.018601,0.6410,0.7265,1.0000,-0.7249,1.7424
19,0.106980,0.097980,0.017615,0.7863,0.7949,1.0000,-0.7249,1.7273
20,0.100180,0.091180,0.017421,0.6838,0.6923,1.0000,-0.7249,1.7121
21,0.105446,0.096446,0.017447,0.7350,0.7778,1.0000,-0.7249,1.6970
22,0.102718,0.093718,0.021298,0.7265,0.8120,1.0000,-0.7249,1.6818
23,0.104462,0.095462,0.019009,0.7350,0.7778,1.0000,-0.7249,1.6667
24,0.103224,0.094224,0.023004,0.7692,0.7778,1.0000,-0.7249,1.6515
25,0.098875,0.089875,0.022031,0.5470,0.6068,1.0000,-0.7249,1.6364
26,0.098906,0.089906,0.027550,0.7949,0.7607,1.0000,-0.7249,1.6212
27,0.098742,0.089741,0.023136,0.8034,0.8034,1.0000,-0.7249,1.6061
28,0.092966,0.083966,0.026175,0.7692,0.7778,1.0000,-0.7249,1.5909
29,0.094141,0.085141,0.031106,0.7778,0.7607,1.0000,-0.7249,1.5758
30,0.093983,0.084983,0.031152,0.7350,0.7949,1.0000,-0.7249,1.5606
31,0.092833,0.083833,0.033072,0.7692,0.7607,1.0000,-0.7249,1.5455
32,0.090971,0.081971,0.034986,0.7350,0.7778,1.0000,-0.7249,1.5303
33,0.092543,0.083543,0.038997,0.7692,0.7778,1.0000,-0.7249,1.5152
34,0.091883,0.082883,0.037479,0.8291,0.7607,1.0000,-0.7249,1.5000
35,0.085779,0.076779,0.044157,0.7350,0.7521,1.0000,-0.7249,1.4848
36,0.086227,0.077227,0.047887,0.7863,0.7863,1.0000,-0.7249,1.4697
37,0.084845,0.075845,0.046885,0.8120,0.7778,1.0000,-0.7249,1.4545
38,0.083022,0.074022,0.046195,0.8120,0.7949,1.0000,-0.7249,1.4394
39,0.087495,0.078495,0.051310,0.7179,0.7607,1.0000,-0.7249,1.4242
40,0.082025,0.073025,0.048629,0.7863,0.7778,1.0000,-0.7249,1.4091
41,0.078876,0.069876,0.053886,0.7863,0.7778,1.0000,-0.7249,1.3939
42,0.085775,0.076775,0.056146,0.7692,0.7607,1.0000,-0.7249,1.3788
43,0.074682,0.065682,0.065010,0.7521,0.7863,1.0000,-0.7249,1.3636
44,0.080108,0.071108,0.064819,0.8034,0.7350,1.0000,-0.7249,1.3485
45,0.076663,0.067663,0.070049,0.7607,0.7350,1.0000,-0.7249,1.3333
46,0.077905,0.068905,0.072972,0.7094,0.7094,1.0000,-0.7249,1.3182
47,0.076315,0.067315,0.068581,0.7607,0.6838,1.0000,-0.7249,1.3030
48,0.071970,0.062970,0.076462,0.7436,0.7607,1.0000,-0.7249,1.2879
49,0.066273,0.057273,0.075813,0.7094,0.6923,1.0000,-0.7249,1.2727
50,0.071284,0.062284,0.087913,0.7436,0.7778,1.0000,-0.7249,1.2576
51,0.067925,0.058925,0.083855,0.7607,0.7863,1.0000,-0.7249,1.2424
52,0.064306,0.055306,0.080137,0.7778,0.7265,1.0000,-0.7249,1.2273
53,0.065528,0.056528,0.085229,0.7949,0.7778,1.0000,-0.7249,1.2121
54,0.062635,0.053635,0.083288,0.7179,0.7436,1.0000,-0.7249,1.1970
55,0.061909,0.052909,0.090633,0.7179,0.7607,1.0000,-0.7249,1.1818
56,0.058503,0.049503,0.091751,0.7778,0.7350,1.0000,-0.7249,1.1667
57,0.068564,0.059564,0.090547,0.8205,0.7949,1.0000,-0.7249,1.1515
58,0.055752,0.046752,0.096219,0.7692,0.7692,1.0000,-0.7249,1.1364
59,0.059066,0.050066,0.096867,0.7521,0.7350,1.0000,-0.7249,1.1212
60,0.059527,0.050527,0.087385,0.7265,0.7692,1.0000,-0.7249,1.1061
61,0.054684,0.045684,0.095681,0.7692,0.8291,1.0000,-0.7249,1.0909
62,0.060232,0.051232,0.101544,0.7009,0.7607,1.0000,-0.7249,1.0758
63,0.058387,0.049387,0.092203,0.7778,0.7521,1.0000,-0.7249,1.0606
64,0.054084,0.045084,0.098876,0.6752,0.7265,1.0000,-0.7249,1.0455
65,0.049318,0.040318,0.102649,0.6325,0.7094,1.0000,-0.7249,1.0303
66,0.054047,0.045047,0.110933,0.7179,0.7863,1.0000,-0.7249,1.0152
67,0.061767,0.052767,0.106190,0.7265,0.7179,1.0000,-0.7249,1.0000
68,0.052260,0.043260,0.100109,0.7607,0.7436,1.0000,-0.7249,0.9848
69,0.052006,0.043006,0.111770,0.6752,0.7009,1.0000,-0.7249,0.9697
70,0.056045,0.047045,0.106651,0.7350,0.7094,1.0000,-0.7249,0.9545
71,0.056699,0.047699,0.115344,0.7179,0.7350,1.0000,-0.7249,0.9394
72,0.052451,0.043451,0.112115,0.7607,0.7607,1.0000,-0.7249,0.9242
73,0.052167,0.043167,0.109372,0.7692,0.7436,1.0000,-0.7249,0.9091
74,0.051814,0.042814,0.116838,0.7863,0.7436,1.0000,-0.7249,0.8939
75,0.049480,0.040480,0.115633,0.7179,0.7778,1.0000,-0.7249,0.8788
76,0.042839,0.033839,0.122584,0.8034,0.7863,1.0000,-0.7249,0.8636
77,0.051632,0.042632,0.118478,0.6496,0.7179,1.0000,-0.7249,0.8485
78,0.046533,0.037533,0.113836,0.7521,0.7521,1.0000,-0.7249,0.8333
79,0.040965,0.031965,0.115638,0.7094,0.7265,1.0000,-0.7249,0.8182
80,0.048346,0.039346,0.120687,0.7949,0.7521,1.0000,-0.7249,0.8030
81,0.042693,0.033693,0.124495,0.8034,0.7521,1.0000,-0.7249,0.7879
82,0.046749,0.037749,0.129581,0.7094,0.7778,1.0000,-0.7249,0.7727
83,0.045686,0.036686,0.118546,0.6838,0.7009,1.0000,-0.7249,0.7576
84,0.049674,0.040674,0.126879,0.8120,0.7436,1.0000,-0.7249,0.7424
85,0.035409,0.026409,0.124353,0.7521,0.7436,1.0000,-0.7249,0.7273
86,0.050696,0.041696,0.124464,0.7607,0.7607,1.0000,-0.7249,0.7121
87,0.043814,0.034814,0.129078,0.7094,0.7179,1.0000,-0.7249,0.6970
88,0.039548,0.030548,0.131721,0.7607,0.7436,1.0000,-0.7249,0.6818
89,0.045433,0.036433,0.144174,0.7094,0.7009,1.0000,-0.7249,0.6667
90,0.052398,0.043398,0.142074,0.7436,0.7521,1.0000,-0.7249,0.6515
91,0.045637,0.036637,0.137683,0.7778,0.7607,1.0000,-0.7249,0.6364
92,0.043498,0.034498,0.138174,0.7692,0.7521,1.0000,-0.7249,0.6212
93,0.047830,0.038830,0.142689,0.7094,0.7009,1.0000,-0.7249,0.6061
94,0.048217,0.039217,0.130783,0.7265,0.7094,1.0000,-0.7249,0.5909
95,0.045948,0.036948,0.139489,0.7607,0.7778,1.0000,-0.7249,0.5758
96,0.037838,0.028838,0.159225,0.7521,0.7179,1.0000,-0.7249,0.5606
97,0.042894,0.033894,0.135828,0.7521,0.7778,1.0000,-0.7249,0.5455
98,0.043550,0.034550,0.132718,0.7607,0.7778,1.0000,-0.7249,0.5303
99,0.045398,0.036398,0.146552,0.7607,0.7692,1.0000,-0.7249,0.5152
100,0.043919,0.034919,0.145817,0.7778,0.7607,1.0000,-0.7249,0.5000
