epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.851113,0.841867,0.017842,0.5726,0.6525,0.5496,0.5793,2.0000
2,0.206922,0.203957,0.001901,0.4359,0.3983,0.5496,0.5793,1.9848
3,0.307713,0.304859,0.001591,0.7692,0.5847,0.5496,0.5793,1.9697
4,0.177580,0.174846,0.001316,0.5812,0.6102,0.5496,0.5793,1.9545
5,0.166830,0.164066,0.001059,0.7179,0.7373,0.5496,0.5793,1.9394
6,0.171514,0.168820,0.001161,0.6667,0.7119,0.5496,0.5793,1.9242
7,0.211615,0.208906,0.001171,0.6496,0.6864,0.5496,0.5793,1.9091
8,0.149916,0.147183,0.001035,0.6667,0.5593,0.5496,0.5793,1.8939
9,0.140622,0.138025,0.000958,0.6752,0.5508,0.5496,0.5793,1.8788
10,0.147024,0.144399,0.000856,0.7521,0.7966,0.5496,0.5793,1.8636
11,0.138362,0.135793,0.000931,0.7179,0.8051,0.5496,0.5793,1.8485
12,0.138402,0.135783,0.000832,0.6239,0.6949,0.5496,0.5793,1.8333
13,0.116662,0.113995,0.001034,0.6923,0.6356,0.5496,0.5793,1.8182
14,0.119627,0.117071,0.000963,0.6667,0.7288,0.5496,0.5793,1.8030
15,0.117904,0.115220,0.001067,0.7179,0.7627,0.5496,0.5793,1.7879
16,0.118066,0.115498,0.001006,0.7607,0.7627,0.5496,0.5793,1.7727
17,0.112111,0.109456,0.000909,0.4872,0.4322,0.5496,0.5793,1.7576
18,0.113496,0.110836,0.001198,0.7436,0.7797,0.5496,0.5793,1.7424
19,0.113227,0.110568,0.001161,0.7436,0.7627,0.5496,0.5793,1.7273
20,0.114446,0.111798,0.001085,0.5897,0.5424,0.5496,0.5793,1.7121
21,0.102483,0.099748,0.001370,0.7094,0.7542,0.5496,0.5793,1.6970
22,0.103785,0.101116,0.001279,0.7521,0.7034,0.5496,0.5793,1.6818
23,0.102021,0.099328,0.001534,0.7521,0.7966,0.5496,0.5793,1.6667
24,0.101979,0.099284,0.001291,0.6923,0.6525,0.5496,0.5793,1.6515
25,0.106646,0.103846,0.001571,0.7179,0.7542,0.5496,0.5793,1.6364
26,0.108001,0.105195,0.001659,0.7521,0.8390,0.5496,0.5793,1.6212
27,0.101125,0.098184,0.002210,0.7265,0.8305,0.5496,0.5793,1.6061
28,0.107196,0.104358,0.001876,0.7265,0.8390,0.5496,0.5793,1.5909
29,0.098733,0.095705,0.002232,0.7094,0.7797,0.5496,0.5793,1.5758
30,0.098288,0.095114,0.003049,0.7179,0.8220,0.5496,0.5793,1.5606
31,0.097350,0.094103,0.003192,0.7009,0.7881,0.5496,0.5793,1.5455
32,0.094696,0.091570,0.002896,0.7179,0.7542,0.5496,0.5793,1.5303
33,0.093718,0.090523,0.003197,0.7521,0.8305,0.5496,0.5793,1.5152
34,0.096673,0.093355,0.003649,0.6838,0.7288,0.5496,0.5793,1.5000
35,0.095871,0.092674,0.003018,0.7521,0.8220,0.5496,0.5793,1.4848
36,0.096183,0.092961,0.003237,0.7179,0.6186,0.5496,0.5793,1.4697
37,0.091424,0.087916,0.004239,0.6667,0.7288,0.5496,0.5793,1.4545
38,0.095316,0.091852,0.003862,0.7607,0.8136,0.5496,0.5793,1.4394
39,0.094607,0.091011,0.004189,0.7179,0.7712,0.5496,0.5793,1.4242
40,0.095150,0.091544,0.004354,0.6752,0.6271,0.5496,0.5793,1.4091
41,0.090655,0.086993,0.004445,0.7521,0.8305,0.5496,0.5793,1.3939
42,0.088409,0.084782,0.004377,0.6154,0.6949,0.5496,0.5793,1.3788
43,0.097947,0.093710,0.006057,0.7094,0.7458,0.5496,0.5793,1.3636
44,0.088714,0.084661,0.005659,0.7265,0.8220,0.5496,0.5793,1.3485
45,0.090177,0.086315,0.005272,0.7265,0.7966,0.5496,0.5793,1.3333
46,0.088667,0.084771,0.005330,0.7009,0.7797,0.5496,0.5793,1.3182
47,0.088769,0.084490,0.006326,0.7094,0.7627,0.5496,0.5793,1.3030
48,0.090648,0.086646,0.005551,0.6923,0.7458,0.5496,0.5793,1.2879
49,0.084756,0.080391,0.006847,0.6923,0.7542,0.5496,0.5793,1.2727
50,0.081739,0.077317,0.006951,0.7265,0.7458,0.5496,0.5793,1.2576
51,0.084755,0.080414,0.006906,0.7265,0.8220,0.5496,0.5793,1.2424
52,0.085051,0.080738,0.006975,0.7094,0.7881,0.5496,0.5793,1.2273
53,0.084677,0.080264,0.006986,0.7436,0.7627,0.5496,0.5793,1.2121
54,0.079559,0.074824,0.008157,0.6923,0.7373,0.5496,0.5793,1.1970
55,0.085494,0.081061,0.007138,0.7350,0.8136,0.5496,0.5793,1.1818
56,0.088764,0.083968,0.007677,0.7265,0.8305,0.5496,0.5793,1.1667
57,0.079590,0.074978,0.007414,0.7436,0.8136,0.5496,0.5793,1.1515
58,0.085060,0.079527,0.009927,0.7265,0.7797,0.5496,0.5793,1.1364
59,0.081697,0.076551,0.009160,0.7265,0.7966,0.5496,0.5793,1.1212
60,0.080617,0.075549,0.009119,0.7436,0.8305,0.5496,0.5793,1.1061
61,0.077075,0.071608,0.010105,0.7179,0.7373,0.5496,0.5793,1.0909
62,0.080361,0.075456,0.008504,0.7436,0.7966,0.5496,0.5793,1.0758
