epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
30,0.092309,0.083309,0.039085,0.7692,0.7797,1.0000,-0.5739,1.5606
31,0.087727,0.078727,0.037266,0.7350,0.7966,1.0000,-0.5739,1.5455
32,0.088356,0.079356,0.040055,0.7350,0.7627,1.0000,-0.5739,1.5303
33,0.090521,0.081521,0.043282,0.7607,0.8136,1.0000,-0.5739,1.5152
34,0.089296,0.080296,0.042487,0.7436,0.7119,1.0000,-0.5739,1.5000
35,0.086127,0.077127,0.047171,0.6410,0.7034,1.0000,-0.5739,1.4848
36,0.081255,0.072255,0.052563,0.6410,0.6949,1.0000,-0.5739,1.4697
37,0.087598,0.078598,0.046532,0.7350,0.7966,1.0000,-0.5739,1.4545
38,0.080690,0.071690,0.059865,0.5556,0.6017,1.0000,-0.5739,1.4394
39,0.080816,0.071816,0.053151,0.7521,0.8305,1.0000,-0.5739,1.4242
40,0.078777,0.069777,0.055423,0.7265,0.8136,1.0000,-0.5739,1.4091
41,0.079841,0.070841,0.050764,0.7350,0.8136,1.0000,-0.5739,1.3939
42,0.081392,0.072392,0.053518,0.6752,0.7458,1.0000,-0.5739,1.3788
43,0.075816,0.066816,0.061451,0.5641,0.6864,1.0000,-0.5739,1.3636
44,0.077867,0.068867,0.060097,0.6752,0.7881,1.0000,-0.5739,1.3485
45,0.076257,0.067257,0.065733,0.7265,0.7542,1.0000,-0.5739,1.3333
46,0.075234,0.066234,0.065927,0.7350,0.7542,1.0000,-0.5739,1.3182
47,0.071275,0.062275,0.065655,0.6667,0.6864,1.0000,-0.5739,1.3030
48,0.069239,0.060239,0.063699,0.5897,0.6949,1.0000,-0.5739,1.2879
49,0.070497,0.061497,0.068297,0.6496,0.7288,1.0000,-0.5739,1.2727
50,0.067073,0.058073,0.079172,0.7009,0.7203,1.0000,-0.5739,1.2576
51,0.061315,0.052315,0.070445,0.6410,0.6780,1.0000,-0.5739,1.2424
52,0.068131,0.059131,0.071040,0.7179,0.7627,1.0000,-0.5739,1.2273
53,0.073599,0.064599,0.074228,0.6838,0.7966,1.0000,-0.5739,1.2121
54,0.064470,0.055470,0.082647,0.5214,0.5932,1.0000,-0.5739,1.1970
55,0.064724,0.055724,0.084706,0.6325,0.7373,1.0000,-0.5739,1.1818
56,0.066393,0.057393,0.079326,0.6923,0.7966,1.0000,-0.5739,1.1667
57,0.065408,0.056408,0.077204,0.6581,0.7288,1.0000,-0.5739,1.1515
58,0.061487,0.052487,0.080618,0.7009,0.7373,1.0000,-0.5739,1.1364
59,0.063482,0.054482,0.081643,0.7521,0.7712,1.0000,-0.5739,1.1212
60,0.059442,0.050442,0.083597,0.6838,0.7797,1.0000,-0.5739,1.1061
61,0.060524,0.051524,0.084547,0.7265,0.8136,1.0000,-0.5739,1.0909
62,0.064008,0.055008,0.081448,0.6581,0.7034,1.0000,-0.5739,1.0758
63,0.062623,0.053623,0.092616,0.6154,0.7203,1.0000,-0.5739,1.0606
64,0.057222,0.048222,0.091012,0.6838,0.7797,1.0000,-0.5739,1.0455
65,0.059784,0.050784,0.090219,0.6068,0.7458,1.0000,-0.5739,1.0303
66,0.061579,0.052579,0.089115,0.7094,0.8051,1.0000,-0.5739,1.0152
67,0.055815,0.046815,0.091011,0.5556,0.6186,1.0000,-0.5739,1.0000
68,0.057349,0.048349,0.093500,0.7179,0.7966,1.0000,-0.5739,0.9848
69,0.055090,0.046090,0.097543,0.5299,0.5593,1.0000,-0.5739,0.9697
70,0.054007,0.045007,0.099032,0.7094,0.7373,1.0000,-0.5739,0.9545
71,0.053509,0.044509,0.101838,0.6581,0.7627,1.0000,-0.5739,0.9394
72,0.055297,0.046297,0.100984,0.7265,0.7458,1.0000,-0.5739,0.9242
73,0.046927,0.037927,0.103116,0.7009,0.7458,1.0000,-0.5739,0.9091
74,0.046226,0.037226,0.108676,0.7350,0.7712,1.0000,-0.5739,0.8939
75,0.047172,0.038172,0.109573,0.6838,0.7542,1.0000,-0.5739,0.8788
76,0.062157,0.053157,0.113166,0.6410,0.7288,1.0000,-0.5739,0.8636
77,0.048717,0.039717,0.112964,0.6581,0.6949,1.0000,-0.5739,0.8485
78,0.049283,0.040283,0.114980,0.7009,0.7627,1.0000,-0.5739,0.8333
79,0.054118,0.045118,0.109086,0.7094,0.7627,1.0000,-0.5739,0.8182
80,0.053076,0.044076,0.108353,0.6923,0.7542,1.0000,-0.5739,0.8030
81,0.052770,0.043770,0.114915,0.6667,0.6949,1.0000,-0.5739,0.7879
82,0.044965,0.035965,0.108296,0.7009,0.7119,1.0000,-0.5739,0.7727
83,0.041089,0.032089,0.115177,0.7179,0.7288,1.0000,-0.5739,0.7576
84,0.043157,0.034157,0.113102,0.7179,0.7881,1.0000,-0.5739,0.7424
85,0.051624,0.042624,0.107743,0.5214,0.5678,1.0000,-0.5739,0.7273
86,0.051857,0.042857,0.128217,0.6667,0.6949,1.0000,-0.5739,0.7121
87,0.044589,0.035589,0.124541,0.6410,0.7712,1.0000,-0.5739,0.6970
88,0.046208,0.037208,0.114992,0.6410,0.7542,1.0000,-0.5739,0.6818
89,0.042861,0.033861,0.114138,0.7179,0.7373,1.0000,-0.5739,0.6667
90,0.040873,0.031873,0.122157,0.7179,0.7373,1.0000,-0.5739,0.6515
91,0.054331,0.045331,0.113200,0.7265,0.7712,1.0000,-0.5739,0.6364
92,0.046931,0.037931,0.119971,0.7009,0.7373,1.0000,-0.5739,0.6212
93,0.041404,0.032404,0.117100,0.5556,0.5932,1.0000,-0.5739,0.6061
94,0.046157,0.037157,0.125369,0.6496,0.7542,1.0000,-0.5739,0.5909
95,0.043724,0.034724,0.127891,0.6923,0.7627,1.0000,-0.5739,0.5758
96,0.038336,0.029336,0.125247,0.6923,0.7627,1.0000,-0.5739,0.5606
97,0.041917,0.032917,0.121240,0.6923,0.7542,1.0000,-0.5739,0.5455
98,0.043894,0.034894,0.118727,0.6410,0.7034,1.0000,-0.5739,0.5303
99,0.037850,0.028850,0.123125,0.7350,0.7373,1.0000,-0.5739,0.5152
100,0.045977,0.036977,0.127707,0.7094,0.7712,1.0000,-0.5739,0.5000
