epoch,loss,task_loss,compute_loss,test_acc,avg_token_ratio,flop_reduction,tau
41,0.082020,0.081439,0.008217,0.7712,0.4716,0.8083,1.3939
42,0.082949,0.082328,0.008720,0.7966,0.4723,0.8081,1.3788
43,0.079360,0.078722,0.009063,0.8136,0.4723,0.8081,1.3636
44,0.082344,0.081728,0.008885,0.7627,0.4718,0.8083,1.3485
45,0.079583,0.078869,0.010006,0.7966,0.4721,0.8082,1.3333
46,0.080839,0.080034,0.011358,0.8136,0.4719,0.8083,1.3182
47,0.080271,0.079642,0.009242,0.7966,0.4710,0.8084,1.3030
48,0.079775,0.078994,0.010755,0.8390,0.4713,0.8084,1.2879
49,0.070425,0.069609,0.011229,0.7797,0.4718,0.8083,1.2727
50,0.075473,0.074697,0.011008,0.8390,0.4720,0.8083,1.2576
51,0.072248,0.071448,0.011273,0.8559,0.4713,0.8084,1.2424
52,0.073699,0.072873,0.011428,0.7966,0.4727,0.8081,1.2273
53,0.076209,0.075310,0.012542,0.7797,0.4720,0.8083,1.2121
54,0.070798,0.069804,0.013531,0.7373,0.4719,0.8083,1.1970
55,0.071076,0.070073,0.013732,0.7797,0.4717,0.8083,1.1818
56,0.071209,0.070222,0.013603,0.7966,0.4715,0.8084,1.1667
57,0.071099,0.070121,0.013362,0.7627,0.4724,0.8082,1.1515
58,0.068925,0.067938,0.013724,0.7712,0.4717,0.8083,1.1364
59,0.068726,0.067721,0.013894,0.7542,0.4719,0.8083,1.1212
60,0.066874,0.065718,0.015774,0.8305,0.4735,0.8078,1.1061
61,0.069102,0.068068,0.014388,0.8220,0.4719,0.8083,1.0909
62,0.063120,0.062032,0.015062,0.7797,0.4721,0.8083,1.0758
63,0.059448,0.058325,0.015426,0.7966,0.4725,0.8082,1.0606
64,0.062150,0.060996,0.016117,0.6780,0.4725,0.8082,1.0455
65,0.060502,0.059348,0.015805,0.7712,0.4721,0.8082,1.0303
66,0.057324,0.055979,0.018285,0.7034,0.4726,0.8082,1.0152
67,0.057373,0.056044,0.018022,0.7542,0.4723,0.8082,1.0000
68,0.055635,0.054283,0.018197,0.7712,0.4716,0.8083,0.9848
69,0.053969,0.052706,0.017086,0.7542,0.4724,0.8082,0.9697
70,0.063584,0.062281,0.017616,0.7288,0.4720,0.8083,0.9545
71,0.049976,0.048567,0.018865,0.7712,0.4720,0.8083,0.9394
72,0.054865,0.053496,0.018236,0.7712,0.4718,0.8083,0.9242
73,0.061921,0.060637,0.017467,0.8220,0.4717,0.8083,0.9091
74,0.053250,0.051867,0.018552,0.7712,0.4715,0.8083,0.8939
75,0.054910,0.053497,0.018905,0.7712,0.4714,0.8083,0.8788
76,0.057880,0.056534,0.017903,0.6780,0.4725,0.8082,0.8636
77,0.050877,0.049324,0.020274,0.8051,0.4717,0.8083,0.8485
78,0.053940,0.052540,0.018956,0.7627,0.4721,0.8083,0.8333
79,0.050511,0.049038,0.020225,0.7542,0.4727,0.8083,0.8182
80,0.049850,0.048345,0.020199,0.7458,0.4726,0.8083,0.8030
81,0.049012,0.047412,0.021275,0.7458,0.4726,0.8083,0.7879
82,0.051261,0.049669,0.021158,0.7712,0.4718,0.8083,0.7727
83,0.047903,0.046301,0.021237,0.7797,0.4725,0.8082,0.7576
84,0.050361,0.048776,0.021101,0.7458,0.4723,0.8083,0.7424
85,0.043110,0.041526,0.021315,0.7119,0.4723,0.8082,0.7273
86,0.047992,0.046501,0.019781,0.7542,0.4726,0.8082,0.7121
87,0.052003,0.050417,0.021272,0.7712,0.4721,0.8083,0.6970
88,0.048908,0.047287,0.021404,0.8220,0.4716,0.8083,0.6818
89,0.043942,0.042514,0.019070,0.7542,0.4725,0.8082,0.6667
90,0.047294,0.045698,0.021213,0.7797,0.4715,0.8083,0.6515
91,0.043666,0.042029,0.021715,0.7542,0.4719,0.8083,0.6364
92,0.045498,0.043789,0.022291,0.8220,0.4723,0.8083,0.6212
93,0.042410,0.040572,0.023813,0.7288,0.4719,0.8083,0.6061
94,0.043056,0.041352,0.023148,0.7203,0.4717,0.8084,0.5909
95,0.048097,0.046410,0.022430,0.7627,0.4718,0.8084,0.5758
96,0.042599,0.040883,0.022765,0.7881,0.4719,0.8083,0.5606
97,0.045045,0.043405,0.022054,0.7373,0.4721,0.8083,0.5455
98,0.039082,0.037343,0.023362,0.7712,0.4725,0.8083,0.5303
99,0.042866,0.041057,0.024037,0.7627,0.4717,0.8084,0.5152
100,0.039311,0.037406,0.024949,0.7034,0.4724,0.8083,0.5000
