epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.740500,0.726923,0.028550,0.7094,0.6102,0.5518,0.8612,2.0000
2,0.252514,0.249208,0.002535,0.4786,0.4661,0.5518,0.8612,1.9848
3,0.219834,0.216927,0.001558,0.7521,0.7034,0.5518,0.8612,1.9697
4,0.170377,0.167441,0.001484,0.4530,0.4322,0.5518,0.8612,1.9545
5,0.156905,0.154143,0.001090,0.6752,0.6441,0.5518,0.8612,1.9394
6,0.185646,0.182935,0.000986,0.7350,0.6525,0.5518,0.8612,1.9242
7,0.197965,0.195266,0.001260,0.7607,0.7119,0.5518,0.8612,1.9091
8,0.142890,0.140178,0.001087,0.7436,0.7542,0.5518,0.8612,1.8939
9,0.158619,0.155965,0.000887,0.7607,0.7119,0.5518,0.8612,1.8788
10,0.176062,0.173298,0.001165,0.7350,0.6949,0.5518,0.8612,1.8636
11,0.125650,0.122973,0.000880,0.7692,0.7712,0.5518,0.8612,1.8485
12,0.143311,0.140678,0.000842,0.7009,0.7373,0.5518,0.8612,1.8333
13,0.131834,0.129238,0.000715,0.5983,0.6186,0.5518,0.8612,1.8182
14,0.136738,0.134172,0.000887,0.5897,0.6186,0.5518,0.8612,1.8030
15,0.129414,0.126840,0.000746,0.7009,0.7203,0.5518,0.8612,1.7879
16,0.128049,0.125332,0.000919,0.7778,0.7797,0.5518,0.8612,1.7727
17,0.119838,0.117275,0.000882,0.7009,0.6864,0.5518,0.8612,1.7576
18,0.132320,0.129663,0.000882,0.7265,0.7119,0.5518,0.8612,1.7424
19,0.118272,0.115699,0.000687,0.7778,0.7881,0.5518,0.8612,1.7273
20,0.117747,0.115111,0.000938,0.7521,0.7542,0.5518,0.8612,1.7121
21,0.112514,0.109916,0.000988,0.6667,0.6695,0.5518,0.8612,1.6970
22,0.108358,0.105649,0.001176,0.7265,0.7034,0.5518,0.8612,1.6818
23,0.107135,0.104565,0.000874,0.7863,0.7797,0.5518,0.8612,1.6667
24,0.103548,0.100881,0.001081,0.7521,0.7627,0.5518,0.8612,1.6515
25,0.104582,0.102004,0.000909,0.7863,0.7966,0.5518,0.8612,1.6364
26,0.108268,0.105638,0.001096,0.7265,0.7119,0.5518,0.8612,1.6212
27,0.100732,0.097958,0.001519,0.7692,0.7712,0.5518,0.8612,1.6061
28,0.104058,0.101338,0.001397,0.8034,0.8559,0.5518,0.8612,1.5909
29,0.105256,0.102494,0.001353,0.7521,0.7881,0.5518,0.8612,1.5758
30,0.100769,0.097853,0.001906,0.8034,0.7712,0.5518,0.8612,1.5606
31,0.098366,0.095507,0.001666,0.8120,0.8390,0.5518,0.8612,1.5455
32,0.100267,0.097395,0.001912,0.7179,0.7034,0.5518,0.8612,1.5303
33,0.101437,0.098375,0.002412,0.7863,0.7797,0.5518,0.8612,1.5152
34,0.100363,0.097258,0.002949,0.7692,0.7458,0.5518,0.8612,1.5000
35,0.097762,0.094512,0.003256,0.8034,0.8051,0.5518,0.8612,1.4848
36,0.098278,0.095204,0.002663,0.7863,0.7881,0.5518,0.8612,1.4697
37,0.095547,0.092631,0.001901,0.8205,0.8136,0.5518,0.8612,1.4545
38,0.093821,0.090601,0.003060,0.7607,0.7712,0.5518,0.8612,1.4394
39,0.092083,0.088965,0.002939,0.7949,0.8051,0.5518,0.8612,1.4242
40,0.097606,0.094267,0.003660,0.7778,0.7797,0.5518,0.8612,1.4091
41,0.093508,0.090293,0.003334,0.7778,0.7966,0.5518,0.8612,1.3939
42,0.099372,0.096220,0.003015,0.6923,0.6695,0.5518,0.8612,1.3788
43,0.092441,0.089107,0.003353,0.7692,0.7627,0.5518,0.8612,1.3636
44,0.093107,0.089634,0.004115,0.8034,0.8305,0.5518,0.8612,1.3485
45,0.091289,0.087790,0.003805,0.7607,0.7881,0.5518,0.8612,1.3333
46,0.091131,0.087447,0.004719,0.7607,0.7797,0.5518,0.8612,1.3182
47,0.097114,0.093190,0.005365,0.7778,0.8559,0.5518,0.8612,1.3030
48,0.091358,0.087701,0.004867,0.7436,0.8051,0.5518,0.8612,1.2879
49,0.090858,0.086586,0.006797,0.8291,0.7881,0.5518,0.8612,1.2727
50,0.094120,0.090406,0.005029,0.7863,0.7712,0.5518,0.8612,1.2576
51,0.086558,0.082698,0.005349,0.8120,0.8220,0.5518,0.8612,1.2424
52,0.088504,0.084318,0.006265,0.8291,0.8390,0.5518,0.8612,1.2273
53,0.088825,0.084883,0.005818,0.8034,0.8729,0.5518,0.8612,1.2121
54,0.089566,0.085572,0.005950,0.8034,0.8305,0.5518,0.8612,1.1970
55,0.091139,0.086987,0.006135,0.6581,0.7119,0.5518,0.8612,1.1818
56,0.087043,0.082906,0.006352,0.7692,0.8305,0.5518,0.8612,1.1667
57,0.086914,0.082475,0.007355,0.7009,0.8051,0.5518,0.8612,1.1515
58,0.088433,0.084253,0.006546,0.7863,0.8136,0.5518,0.8612,1.1364
59,0.085143,0.081103,0.006026,0.7607,0.7881,0.5518,0.8612,1.1212
60,0.082800,0.078345,0.007472,0.7863,0.7203,0.5518,0.8612,1.1061
61,0.084462,0.080005,0.007659,0.7863,0.7797,0.5518,0.8612,1.0909
62,0.083271,0.078886,0.007571,0.6838,0.7288,0.5518,0.8612,1.0758
63,0.085370,0.081109,0.006896,0.7436,0.8390,0.5518,0.8612,1.0606
64,0.085011,0.080637,0.007677,0.7436,0.7797,0.5518,0.8612,1.0455
65,0.082849,0.078515,0.006454,0.7692,0.8220,0.5518,0.8612,1.0303
66,0.090205,0.086016,0.006544,0.8034,0.7627,0.5518,0.8612,1.0152
67,0.088931,0.084371,0.007845,0.7350,0.7627,0.5518,0.8612,1.0000
68,0.084614,0.079958,0.007754,0.7863,0.8136,0.5518,0.8612,0.9848
69,0.087908,0.083224,0.007978,0.7949,0.7966,0.5518,0.8612,0.9697
70,0.081582,0.076806,0.008452,0.7863,0.7712,0.5518,0.8612,0.9545
71,0.083603,0.078640,0.008902,0.7179,0.7966,0.5518,0.8612,0.9394
