epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.519215,0.509473,0.018673,0.4615,0.4322,0.6726,0.1518,2.0000
2,0.217423,0.216184,0.002942,0.7436,0.7966,0.6738,0.1503,1.9848
3,0.193631,0.192343,0.003108,0.7350,0.7797,0.6807,0.1402,1.9697
4,0.179515,0.178497,0.002623,0.5726,0.6356,0.6837,0.1351,1.9545
5,0.170747,0.169957,0.002081,0.5897,0.6356,0.6872,0.1300,1.9394
6,0.166371,0.165684,0.001801,0.6325,0.5593,0.6865,0.1312,1.9242
7,0.209109,0.208309,0.002227,0.5812,0.6525,0.6890,0.1274,1.9091
8,0.171384,0.170567,0.002222,0.7009,0.8136,0.6893,0.1270,1.8939
9,0.143633,0.142829,0.002231,0.6068,0.5169,0.6842,0.1336,1.8788
10,0.123932,0.123157,0.002126,0.7265,0.8136,0.6892,0.1264,1.8636
11,0.134659,0.133965,0.002070,0.7094,0.8136,0.6936,0.1209,1.8485
12,0.143353,0.142768,0.001700,0.5897,0.6610,0.6910,0.1238,1.8333
13,0.121597,0.120923,0.001827,0.6410,0.6102,0.6834,0.1346,1.8182
14,0.123394,0.122645,0.002177,0.6496,0.7288,0.6866,0.1306,1.8030
15,0.117279,0.116558,0.002063,0.6923,0.8051,0.6893,0.1262,1.7879
16,0.115035,0.114262,0.002228,0.7350,0.7881,0.6903,0.1247,1.7727
17,0.109791,0.109095,0.002061,0.4872,0.4407,0.6856,0.1298,1.7576
18,0.114878,0.114113,0.002207,0.7607,0.8136,0.6869,0.1286,1.7424
19,0.106687,0.105914,0.002287,0.7179,0.8305,0.6869,0.1279,1.7273
20,0.111418,0.110668,0.002193,0.5726,0.5000,0.6874,0.1276,1.7121
21,0.098776,0.097960,0.002465,0.6923,0.7712,0.6817,0.1381,1.6970
22,0.100295,0.099388,0.002583,0.7009,0.7034,0.6696,0.1591,1.6818
23,0.098397,0.097413,0.002800,0.7265,0.8475,0.6712,0.1539,1.6667
24,0.094582,0.093746,0.002452,0.6923,0.7373,0.6720,0.1531,1.6515
25,0.106997,0.106241,0.002184,0.7350,0.8220,0.6748,0.1471,1.6364
26,0.107297,0.106508,0.002194,0.7607,0.8475,0.6796,0.1414,1.6212
27,0.097209,0.096245,0.002603,0.7350,0.8390,0.6755,0.1492,1.6061
28,0.105722,0.104619,0.002898,0.7350,0.8220,0.6775,0.1451,1.5909
29,0.094086,0.093033,0.002760,0.6923,0.7458,0.6631,0.1711,1.5758
30,0.097910,0.096690,0.003220,0.6923,0.7797,0.6579,0.1813,1.5606
31,0.094264,0.093109,0.002812,0.7094,0.8051,0.6684,0.1617,1.5455
32,0.089258,0.088051,0.002778,0.6667,0.7458,0.6634,0.1699,1.5303
33,0.091337,0.090262,0.002748,0.7350,0.8305,0.6664,0.1653,1.5152
34,0.094124,0.092832,0.003160,0.7094,0.7797,0.6400,0.2143,1.5000
35,0.095062,0.094015,0.002603,0.7094,0.8051,0.6602,0.1767,1.4848
