epoch,loss,task_loss,compute_loss,test_acc,avg_token_ratio,flop_reduction,tau
43,0.512717,0.512362,0.003523,0.6949,0.4997,0.3968,1.3636
44,0.473587,0.473195,0.003907,0.7712,0.5025,0.3887,1.3485
45,0.495242,0.494808,0.004292,0.7542,0.5001,0.4000,1.3333
46,0.508946,0.508551,0.003931,0.7203,0.4995,0.4016,1.3182
47,0.487126,0.486701,0.004232,0.7458,0.4989,0.4050,1.3030
48,0.451331,0.450855,0.004741,0.7627,0.4992,0.4049,1.2879
49,0.531965,0.531468,0.004952,0.7797,0.4986,0.4098,1.2727
50,0.443518,0.443026,0.004895,0.7712,0.4919,0.4264,1.2576
51,0.467631,0.467115,0.005127,0.7373,0.4994,0.4091,1.2424
52,0.457463,0.456973,0.004874,0.7119,0.4988,0.4066,1.2273
53,0.474372,0.473859,0.005106,0.6949,0.4991,0.4059,1.2121
54,0.436926,0.436378,0.005436,0.7458,0.4948,0.4160,1.1970
55,0.471122,0.470555,0.005629,0.6949,0.4981,0.4083,1.1818
56,0.454958,0.454357,0.005976,0.6864,0.5037,0.3921,1.1667
57,0.400796,0.400205,0.005869,0.7203,0.4978,0.4064,1.1515
58,0.457372,0.456796,0.005710,0.6949,0.4988,0.4029,1.1364
59,0.469981,0.469326,0.006494,0.6864,0.4985,0.3951,1.1212
60,0.426471,0.425844,0.006209,0.7458,0.4983,0.3931,1.1061
61,0.432341,0.431683,0.006534,0.6864,0.4956,0.4090,1.0909
62,0.427026,0.426299,0.007234,0.7034,0.4998,0.3967,1.0758
63,0.403856,0.403119,0.007304,0.7034,0.4901,0.4263,1.0606
64,0.437253,0.436555,0.006922,0.7373,0.4984,0.4011,1.0455
65,0.426969,0.426294,0.006719,0.6864,0.4992,0.3942,1.0303
66,0.400602,0.399959,0.006404,0.7288,0.4983,0.3992,1.0152
67,0.459932,0.459319,0.006105,0.6949,0.5010,0.3970,1.0000
68,0.423103,0.422456,0.006439,0.6949,0.5014,0.3919,0.9848
69,0.410548,0.409818,0.007240,0.7458,0.5005,0.3809,0.9697
70,0.407668,0.406980,0.006827,0.7627,0.4989,0.3874,0.9545
71,0.388638,0.387979,0.006527,0.6949,0.4996,0.3826,0.9394
72,0.403392,0.402721,0.006671,0.7203,0.4991,0.3918,0.9242
73,0.403559,0.402827,0.007274,0.7373,0.4999,0.3841,0.9091
74,0.365718,0.364991,0.007229,0.7542,0.4990,0.3934,0.8939
75,0.352658,0.351903,0.007487,0.7542,0.4972,0.3984,0.8788
76,0.361078,0.360203,0.008676,0.7203,0.4999,0.3958,0.8636
77,0.405349,0.404656,0.006882,0.6949,0.5000,0.3888,0.8485
78,0.373497,0.372664,0.008272,0.7288,0.4959,0.4043,0.8333
79,0.372201,0.371439,0.007557,0.7119,0.4977,0.4037,0.8182
80,0.373266,0.372416,0.008451,0.7034,0.4976,0.4061,0.8030
81,0.357947,0.357212,0.007303,0.6949,0.4990,0.4052,0.7879
82,0.431950,0.431088,0.008555,0.7797,0.4951,0.4095,0.7727
83,0.432431,0.431565,0.008603,0.7627,0.4989,0.3935,0.7576
84,0.352085,0.351201,0.008779,0.7203,0.4977,0.3991,0.7424
85,0.371203,0.370354,0.008431,0.7288,0.4981,0.4091,0.7273
86,0.314808,0.313947,0.008560,0.6864,0.4976,0.4042,0.7121
87,0.360674,0.359795,0.008716,0.7203,0.4986,0.4059,0.6970
88,0.301036,0.300062,0.009669,0.6441,0.4988,0.4015,0.6818
89,0.348921,0.348105,0.008112,0.7373,0.5007,0.3983,0.6667
90,0.316657,0.315736,0.009138,0.7373,0.4949,0.4064,0.6515
91,0.361094,0.360212,0.008758,0.7203,0.4963,0.4010,0.6364
92,0.304206,0.303288,0.009112,0.7203,0.4968,0.3987,0.6212
93,0.320779,0.319910,0.008643,0.5932,0.4980,0.3910,0.6061
94,0.409680,0.408791,0.008842,0.7203,0.4959,0.4016,0.5909
95,0.362669,0.361830,0.008343,0.7119,0.4967,0.4041,0.5758
96,0.356825,0.355893,0.009252,0.6949,0.4968,0.3944,0.5606
97,0.327778,0.326810,0.009602,0.6864,0.4984,0.3995,0.5455
98,0.314872,0.314019,0.008449,0.7203,0.4967,0.4088,0.5303
99,0.292007,0.291038,0.009605,0.6441,0.4959,0.4042,0.5152
100,0.347757,0.346796,0.009536,0.7288,0.4963,0.4056,0.5000
