epoch,loss,task_loss,compute_loss,head_entropy,val_acc,test_acc,avg_token_ratio,avg_head_gate,flop_reduction,tau
50,0.068562,0.067736,0.001112,0.000449,0.8205,0.7949,0.6313,0.1875,0.2815,1.2576
51,0.064162,0.063337,0.001129,0.000377,0.6496,0.7436,0.6312,0.1875,0.2816,1.2424
52,0.064965,0.064132,0.001147,0.000463,0.6667,0.6752,0.6313,0.1875,0.2816,1.2273
53,0.061561,0.060736,0.001137,0.000397,0.7949,0.7949,0.6313,0.1875,0.2816,1.2121
54,0.061194,0.060332,0.001257,0.000442,0.7778,0.8205,0.6311,0.1875,0.2816,1.1970
55,0.057494,0.056612,0.001332,0.000435,0.7607,0.7692,0.6310,0.1875,0.2816,1.1818
56,0.060962,0.060084,0.001317,0.000394,0.7521,0.7436,0.6310,0.1875,0.2816,1.1667
57,0.057314,0.056493,0.001188,0.000397,0.7179,0.7521,0.6311,0.1875,0.2814,1.1515
58,0.060971,0.060179,0.001050,0.000419,0.7692,0.7778,0.6311,0.1875,0.2815,1.1364
59,0.054959,0.054066,0.001397,0.000507,0.7436,0.7265,0.6314,0.1875,0.2814,1.1212
60,0.053470,0.052661,0.001115,0.000352,0.7949,0.8205,0.6313,0.1875,0.2815,1.1061
61,0.051101,0.050213,0.001336,0.000489,0.7521,0.7436,0.6313,0.1875,0.2815,1.0909
62,0.054608,0.053760,0.001226,0.000466,0.7607,0.7607,0.6312,0.1875,0.2814,1.0758
63,0.048163,0.047269,0.001369,0.000587,0.7692,0.7692,0.6314,0.1875,0.2814,1.0606
64,0.049500,0.048589,0.001405,0.000522,0.7778,0.7094,0.6311,0.1875,0.2816,1.0455
65,0.045630,0.044684,0.001563,0.000556,0.7009,0.6923,0.6309,0.1876,0.2816,1.0303
66,0.047951,0.047116,0.001206,0.000373,0.7778,0.6923,0.6313,0.1875,0.2814,1.0152
67,0.051916,0.050970,0.001519,0.000546,0.7265,0.7179,0.6311,0.1876,0.2816,1.0000
68,0.046289,0.045438,0.001291,0.000459,0.7692,0.7521,0.6313,0.1875,0.2814,0.9848
69,0.047278,0.046453,0.001195,0.000410,0.7949,0.7778,0.6310,0.1876,0.2816,0.9697
70,0.040631,0.039749,0.001388,0.000526,0.7778,0.7607,0.6311,0.1875,0.2815,0.9545
71,0.042693,0.041749,0.001554,0.000537,0.7607,0.7436,0.6313,0.1875,0.2814,0.9394
72,0.050836,0.049998,0.001326,0.000325,0.7521,0.7521,0.6314,0.1875,0.2813,0.9242
73,0.045446,0.044532,0.001438,0.000439,0.7265,0.7607,0.6313,0.1875,0.2816,0.9091
74,0.042616,0.041743,0.001429,0.000377,0.7179,0.7265,0.6312,0.1875,0.2816,0.8939
75,0.036681,0.035729,0.001602,0.000469,0.7692,0.7692,0.6313,0.1875,0.2816,0.8788
76,0.048517,0.047593,0.001510,0.000385,0.7692,0.6752,0.6310,0.1875,0.2816,0.8636
77,0.044805,0.043914,0.001474,0.000557,0.7692,0.7436,0.6313,0.1875,0.2815,0.8485
78,0.036565,0.035682,0.001449,0.000422,0.7949,0.7692,0.6313,0.1875,0.2815,0.8333
79,0.046812,0.045992,0.001253,0.000515,0.7692,0.7521,0.6312,0.1875,0.2814,0.8182
80,0.042792,0.041903,0.001426,0.000467,0.7179,0.7607,0.6312,0.1875,0.2816,0.8030
81,0.038935,0.038062,0.001396,0.000391,0.8034,0.7009,0.6312,0.1875,0.2816,0.7879
82,0.044338,0.043366,0.001722,0.000474,0.7265,0.8120,0.6311,0.1875,0.2816,0.7727
83,0.037610,0.036710,0.001526,0.000489,0.7350,0.7949,0.6311,0.1875,0.2816,0.7576
84,0.034452,0.033456,0.001806,0.000646,0.7863,0.7692,0.6312,0.1875,0.2815,0.7424
85,0.028403,0.027444,0.001730,0.000526,0.7094,0.7863,0.6311,0.1875,0.2816,0.7273
86,0.045958,0.044998,0.001697,0.000486,0.7863,0.7863,0.6309,0.1875,0.2816,0.7121
87,0.029064,0.028151,0.001571,0.000415,0.7692,0.7436,0.6309,0.1876,0.2816,0.6970
88,0.041801,0.040849,0.001648,0.000489,0.7350,0.7350,0.6309,0.1876,0.2816,0.6818
89,0.033660,0.032772,0.001481,0.000453,0.7863,0.7778,0.6310,0.1875,0.2816,0.6667
90,0.041033,0.040189,0.001388,0.000343,0.7692,0.7607,0.6312,0.1875,0.2816,0.6515
91,0.031337,0.030439,0.001607,0.000451,0.7692,0.7265,0.6310,0.1876,0.2816,0.6364
92,0.028787,0.027937,0.001367,0.000434,0.7265,0.7179,0.6312,0.1875,0.2816,0.6212
93,0.030270,0.029321,0.001727,0.000466,0.7607,0.7436,0.6310,0.1875,0.2816,0.6061
94,0.030819,0.029887,0.001654,0.000507,0.7692,0.7778,0.6307,0.1876,0.2816,0.5909
95,0.027091,0.026209,0.001526,0.000468,0.7265,0.7265,0.6309,0.1876,0.2816,0.5758
96,0.031307,0.030370,0.001532,0.000498,0.7350,0.7179,0.6312,0.1875,0.2816,0.5606
97,0.034018,0.033186,0.001319,0.000457,0.7607,0.7436,0.6311,0.1875,0.2816,0.5455
98,0.038317,0.037428,0.001478,0.000541,0.7436,0.7692,0.6311,0.1875,0.2816,0.5303
99,0.028712,0.027781,0.001611,0.000532,0.7607,0.7350,0.6302,0.1876,0.2816,0.5152
100,0.041967,0.041100,0.001453,0.000441,0.7607,0.7521,0.6305,0.1876,0.2816,0.5000
