epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
29,0.091993,0.091794,0.003028,0.7179,0.7373,0.4674,0.6393,1.5758
30,0.091736,0.091538,0.003079,0.7265,0.7203,0.4695,0.6378,1.5606
31,0.089805,0.089526,0.004280,0.7265,0.7373,0.4685,0.6384,1.5455
32,0.091806,0.091566,0.003716,0.7265,0.7627,0.4703,0.6369,1.5303
33,0.087812,0.087469,0.005047,0.7778,0.7542,0.4687,0.6384,1.5152
34,0.086822,0.086514,0.004586,0.7778,0.7458,0.4680,0.6388,1.5000
35,0.084248,0.083921,0.004781,0.7436,0.7288,0.4688,0.6383,1.4848
36,0.082848,0.082493,0.005219,0.7863,0.7797,0.4694,0.6379,1.4697
37,0.092144,0.091764,0.005584,0.7778,0.7373,0.4693,0.6379,1.4545
38,0.082141,0.081749,0.005825,0.7863,0.7797,0.4690,0.6384,1.4394
39,0.077541,0.077044,0.007125,0.7607,0.7373,0.4695,0.6381,1.4242
40,0.082146,0.081715,0.006346,0.7521,0.7458,0.4685,0.6388,1.4091
41,0.080919,0.080449,0.006746,0.7350,0.7797,0.4678,0.6391,1.3939
42,0.082072,0.081565,0.007286,0.7778,0.7712,0.4676,0.6392,1.3788
43,0.082970,0.082431,0.007699,0.7863,0.7712,0.4677,0.6393,1.3636
44,0.079084,0.078494,0.008334,0.7521,0.7542,0.4676,0.6393,1.3485
45,0.085529,0.084934,0.008374,0.7692,0.7373,0.4672,0.6396,1.3333
46,0.078946,0.078362,0.008025,0.7692,0.7203,0.4670,0.6398,1.3182
47,0.073367,0.072668,0.009619,0.7436,0.7288,0.4674,0.6395,1.3030
48,0.073519,0.072924,0.008433,0.7863,0.7288,0.4669,0.6398,1.2879
49,0.070455,0.069786,0.009410,0.7607,0.8305,0.4673,0.6395,1.2727
50,0.073415,0.072738,0.009404,0.7863,0.7542,0.4669,0.6396,1.2576
51,0.074104,0.073312,0.010831,0.7265,0.7458,0.4679,0.6391,1.2424
52,0.072990,0.072253,0.010160,0.7521,0.7288,0.4685,0.6387,1.2273
53,0.068200,0.067373,0.011403,0.7265,0.7881,0.4672,0.6396,1.2121
54,0.071070,0.070298,0.010609,0.7778,0.7627,0.4676,0.6394,1.1970
55,0.069123,0.068298,0.010908,0.7521,0.7881,0.4670,0.6396,1.1818
56,0.072944,0.071921,0.013427,0.7094,0.7627,0.4676,0.6393,1.1667
57,0.065216,0.064219,0.013296,0.6923,0.7373,0.4674,0.6394,1.1515
58,0.059472,0.058413,0.014145,0.6752,0.6949,0.4673,0.6395,1.1364
59,0.067065,0.066201,0.011728,0.7521,0.7627,0.4675,0.6396,1.1212
60,0.070110,0.069189,0.012666,0.7692,0.7881,0.4672,0.6398,1.1061
61,0.062962,0.061902,0.014089,0.7436,0.7881,0.4677,0.6396,1.0909
62,0.065108,0.064131,0.013189,0.5897,0.7034,0.4681,0.6394,1.0758
63,0.063108,0.062034,0.014484,0.7436,0.7712,0.4673,0.6397,1.0606
64,0.061629,0.060526,0.014835,0.7436,0.7712,0.4671,0.6398,1.0455
65,0.063014,0.061938,0.014172,0.7179,0.7203,0.4672,0.6398,1.0303
66,0.053839,0.052791,0.014078,0.7436,0.7627,0.4669,0.6399,1.0152
67,0.061414,0.060304,0.014982,0.7521,0.7203,0.4669,0.6398,1.0000
68,0.060120,0.059041,0.014665,0.7778,0.7797,0.4676,0.6397,0.9848
69,0.060799,0.059557,0.016270,0.7607,0.7203,0.4673,0.6397,0.9697
70,0.057358,0.056167,0.015933,0.7436,0.7373,0.4673,0.6397,0.9545
71,0.055744,0.054552,0.015504,0.7521,0.7373,0.4671,0.6398,0.9394
72,0.061514,0.060400,0.014639,0.7094,0.7288,0.4673,0.6397,0.9242
73,0.053323,0.052064,0.016270,0.7179,0.7881,0.4672,0.6397,0.9091
74,0.056123,0.054704,0.018484,0.7521,0.7458,0.4672,0.6398,0.8939
75,0.054900,0.053507,0.018423,0.7436,0.7373,0.4677,0.6396,0.8788
76,0.056220,0.054807,0.018415,0.7350,0.7797,0.4677,0.6395,0.8636
77,0.054671,0.053266,0.018471,0.6923,0.7542,0.4673,0.6398,0.8485
78,0.050305,0.048865,0.018895,0.7350,0.7119,0.4677,0.6396,0.8333
79,0.052174,0.050841,0.017910,0.7863,0.7712,0.4671,0.6399,0.8182
80,0.049857,0.048455,0.018228,0.7009,0.7712,0.4680,0.6395,0.8030
81,0.052600,0.051218,0.018339,0.7521,0.7373,0.4667,0.6400,0.7879
82,0.057920,0.056624,0.017136,0.7607,0.7881,0.4672,0.6397,0.7727
83,0.046380,0.044975,0.018504,0.7692,0.7458,0.4671,0.6398,0.7576
84,0.050991,0.049715,0.016868,0.7179,0.7627,0.4679,0.6395,0.7424
85,0.048999,0.047541,0.019161,0.7607,0.7712,0.4675,0.6397,0.7273
86,0.044305,0.042867,0.018912,0.7265,0.7203,0.4670,0.6398,0.7121
87,0.052835,0.051463,0.017758,0.7265,0.7881,0.4673,0.6397,0.6970
88,0.043726,0.042180,0.020087,0.7179,0.8220,0.4672,0.6398,0.6818
89,0.045194,0.043577,0.020913,0.7692,0.7373,0.4676,0.6396,0.6667
90,0.043000,0.041393,0.020838,0.7179,0.7458,0.4671,0.6397,0.6515
91,0.046751,0.045286,0.018804,0.7265,0.7881,0.4676,0.6397,0.6364
92,0.039747,0.038161,0.020804,0.7521,0.7458,0.4680,0.6395,0.6212
93,0.037864,0.036387,0.019370,0.7179,0.7712,0.4677,0.6396,0.6061
94,0.041539,0.040055,0.019808,0.7607,0.7542,0.4675,0.6397,0.5909
95,0.057332,0.055839,0.019458,0.7607,0.7627,0.4677,0.6395,0.5758
96,0.037420,0.035838,0.020428,0.7607,0.7458,0.4681,0.6393,0.5606
97,0.044643,0.042976,0.021511,0.7179,0.7881,0.4674,0.6397,0.5455
98,0.044158,0.042618,0.020517,0.7521,0.7119,0.4683,0.6391,0.5303
99,0.044766,0.043187,0.020120,0.7436,0.7797,0.4678,0.6395,0.5152
100,0.039036,0.037450,0.020385,0.7607,0.7881,0.4679,0.6394,0.5000
