epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.392381,0.383381,0.070969,0.5214,0.5299,1.0000,-0.7148,2.0000
2,0.168577,0.159577,0.017660,0.7692,0.7265,1.0000,-0.7148,1.9848
3,0.169822,0.160822,0.013274,0.5812,0.6581,1.0000,-0.7148,1.9697
4,0.181389,0.172389,0.012600,0.7692,0.7521,1.0000,-0.7148,1.9545
5,0.142417,0.133417,0.009917,0.7778,0.7436,1.0000,-0.7148,1.9394
6,0.166610,0.157610,0.014842,0.7265,0.7094,1.0000,-0.7148,1.9242
7,0.169262,0.160262,0.016765,0.6154,0.6239,1.0000,-0.7148,1.9091
8,0.140710,0.131710,0.012945,0.6410,0.6581,1.0000,-0.7148,1.8939
9,0.145964,0.136964,0.013152,0.7692,0.7692,1.0000,-0.7148,1.8788
10,0.149677,0.140677,0.016140,0.4872,0.5812,1.0000,-0.7148,1.8636
11,0.119205,0.110205,0.014502,0.5726,0.6752,1.0000,-0.7148,1.8485
12,0.123900,0.114900,0.014915,0.7521,0.7521,1.0000,-0.7148,1.8333
13,0.122460,0.113460,0.016636,0.8034,0.7521,1.0000,-0.7148,1.8182
14,0.109471,0.100471,0.019835,0.7350,0.7009,1.0000,-0.7148,1.8030
15,0.115260,0.106260,0.019911,0.7949,0.7521,1.0000,-0.7148,1.7879
16,0.101780,0.092780,0.020172,0.7607,0.7607,1.0000,-0.7148,1.7727
17,0.107716,0.098716,0.018453,0.8034,0.8205,1.0000,-0.7148,1.7576
18,0.108286,0.099286,0.022317,0.7607,0.7607,1.0000,-0.7148,1.7424
19,0.101369,0.092369,0.026037,0.7778,0.7692,1.0000,-0.7148,1.7273
20,0.095126,0.086126,0.026813,0.7094,0.7094,1.0000,-0.7148,1.7121
21,0.100525,0.091525,0.030112,0.6752,0.7009,1.0000,-0.7148,1.6970
22,0.094332,0.085332,0.031046,0.7094,0.7265,1.0000,-0.7148,1.6818
