epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.530885,0.521885,0.066418,0.4359,0.4153,1.0000,-0.3809,2.0000
2,0.192215,0.183215,0.015761,0.7094,0.6271,1.0000,-0.3809,1.9848
3,0.241228,0.232228,0.017164,0.7692,0.8136,1.0000,-0.3809,1.9697
4,0.194474,0.185474,0.012541,0.6923,0.7542,1.0000,-0.3809,1.9545
5,0.173239,0.164239,0.011934,0.5897,0.7119,1.0000,-0.3809,1.9394
6,0.179823,0.170823,0.010678,0.6496,0.6610,1.0000,-0.3809,1.9242
7,0.192713,0.183713,0.009486,0.5897,0.6441,1.0000,-0.3809,1.9091
8,0.158756,0.149756,0.012166,0.6325,0.6186,1.0000,-0.3809,1.8939
9,0.142119,0.133119,0.011456,0.7778,0.8305,1.0000,-0.3809,1.8788
10,0.150106,0.141106,0.008964,0.7436,0.8136,1.0000,-0.3809,1.8636
11,0.121807,0.112807,0.008656,0.7094,0.7458,1.0000,-0.3809,1.8485
12,0.154245,0.145245,0.010272,0.5812,0.6441,1.0000,-0.3809,1.8333
13,0.137972,0.128972,0.011474,0.7350,0.7712,1.0000,-0.3809,1.8182
14,0.133421,0.124421,0.010896,0.6325,0.7203,1.0000,-0.3809,1.8030
15,0.119991,0.110991,0.011599,0.6838,0.6525,1.0000,-0.3809,1.7879
16,0.115992,0.106992,0.010700,0.7521,0.8475,1.0000,-0.3809,1.7727
17,0.112461,0.103461,0.011547,0.5470,0.4661,1.0000,-0.3809,1.7576
18,0.125720,0.116720,0.012219,0.7607,0.8390,1.0000,-0.3809,1.7424
19,0.115639,0.106639,0.012555,0.7350,0.8390,1.0000,-0.3809,1.7273
20,0.119342,0.110342,0.014248,0.5983,0.5678,1.0000,-0.3809,1.7121
21,0.103073,0.094073,0.014546,0.7265,0.8390,1.0000,-0.3809,1.6970
22,0.108114,0.099114,0.017037,0.6581,0.7288,1.0000,-0.3809,1.6818
23,0.102469,0.093469,0.018155,0.7350,0.7881,1.0000,-0.3809,1.6667
24,0.100927,0.091927,0.018588,0.7009,0.7627,1.0000,-0.3809,1.6515
