epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.538814,0.528234,0.018163,0.4957,0.4492,0.5684,0.5754,2.0000
2,0.228576,0.225582,0.003599,0.5812,0.6102,0.5763,0.5667,1.9848
3,0.182452,0.179930,0.002738,0.6239,0.5254,0.5790,0.5642,1.9697
4,0.146286,0.144124,0.001858,0.6496,0.5678,0.5793,0.5640,1.9545
5,0.183477,0.181429,0.001684,0.7265,0.6441,0.5795,0.5639,1.9394
6,0.141069,0.139025,0.001681,0.6923,0.5763,0.5793,0.5640,1.9242
7,0.157755,0.155594,0.002046,0.4701,0.4068,0.5798,0.5638,1.9091
8,0.153830,0.151713,0.001979,0.5299,0.4661,0.5797,0.5638,1.8939
9,0.131992,0.129873,0.001914,0.7179,0.7034,0.5797,0.5638,1.8788
10,0.110252,0.108243,0.001732,0.5812,0.6102,0.5798,0.5638,1.8636
11,0.134236,0.132190,0.001958,0.6752,0.6780,0.5798,0.5638,1.8485
12,0.106555,0.104552,0.001738,0.7350,0.6864,0.5798,0.5638,1.8333
13,0.116506,0.114525,0.001751,0.6325,0.7034,0.5799,0.5638,1.8182
14,0.103091,0.101079,0.001847,0.7521,0.7119,0.5799,0.5638,1.8030
15,0.119447,0.117398,0.002005,0.7094,0.7034,0.5799,0.5638,1.7879
16,0.109395,0.107439,0.001706,0.6239,0.6271,0.5799,0.5638,1.7727
17,0.105936,0.103841,0.002017,0.6838,0.7203,0.5799,0.5638,1.7576
18,0.102291,0.100382,0.001573,0.7009,0.7119,0.5798,0.5638,1.7424
19,0.098568,0.096247,0.002630,0.6496,0.6780,0.5799,0.5638,1.7273
20,0.096044,0.093885,0.002351,0.6667,0.7119,0.5799,0.5638,1.7121
21,0.097236,0.095006,0.002513,0.7350,0.7119,0.5799,0.5638,1.6970
22,0.092845,0.090638,0.002455,0.7436,0.7203,0.5799,0.5638,1.6818
23,0.091745,0.089460,0.002849,0.7265,0.7119,0.5799,0.5638,1.6667
24,0.092074,0.089626,0.003253,0.7265,0.7119,0.5798,0.5638,1.6515
25,0.090661,0.088064,0.003632,0.7265,0.7119,0.5799,0.5638,1.6364
26,0.091375,0.088805,0.003384,0.6752,0.6356,0.5798,0.5638,1.6212
27,0.093908,0.091376,0.003457,0.7009,0.7288,0.5798,0.5638,1.6061
28,0.089251,0.086576,0.003785,0.7094,0.7373,0.5799,0.5638,1.5909
29,0.088185,0.085651,0.003506,0.7607,0.6864,0.5799,0.5638,1.5758
30,0.085828,0.082889,0.004460,0.6667,0.7712,0.5793,0.5640,1.5606
31,0.091359,0.088539,0.004357,0.7094,0.7373,0.5798,0.5638,1.5455
32,0.088285,0.085507,0.004090,0.7436,0.7288,0.5795,0.5639,1.5303
33,0.085744,0.082911,0.004114,0.7009,0.7458,0.5796,0.5639,1.5152
34,0.091467,0.088537,0.004583,0.6923,0.7203,0.5798,0.5638,1.5000
35,0.086644,0.083712,0.004666,0.7009,0.7203,0.5797,0.5639,1.4848
36,0.091811,0.088319,0.006021,0.6752,0.7119,0.5797,0.5639,1.4697
37,0.085086,0.081773,0.005552,0.7265,0.6949,0.5794,0.5640,1.4545
38,0.085208,0.081892,0.005652,0.6838,0.7373,0.5796,0.5639,1.4394
39,0.082396,0.078789,0.006312,0.6838,0.7712,0.5797,0.5638,1.4242
40,0.078071,0.074554,0.006059,0.6838,0.6864,0.5794,0.5639,1.4091
41,0.079423,0.075812,0.006302,0.7265,0.7119,0.5795,0.5639,1.3939
42,0.079648,0.075908,0.006637,0.6838,0.7373,0.5784,0.5646,1.3788
43,0.080349,0.076533,0.006806,0.7179,0.7034,0.5784,0.5645,1.3636
44,0.083526,0.079584,0.007171,0.7009,0.7288,0.5742,0.5681,1.3485
45,0.078953,0.074900,0.007457,0.6838,0.6610,0.5755,0.5666,1.3333
46,0.077832,0.074241,0.006108,0.7009,0.7288,0.5767,0.5656,1.3182
47,0.077749,0.073641,0.007577,0.6581,0.7373,0.5762,0.5659,1.3030
48,0.076322,0.072361,0.007250,0.6667,0.7119,0.5757,0.5663,1.2879
49,0.084574,0.080673,0.006651,0.7094,0.7034,0.5774,0.5653,1.2727
50,0.080650,0.077010,0.005766,0.6838,0.7203,0.5726,0.5693,1.2576
51,0.072316,0.068088,0.007267,0.7094,0.6356,0.5720,0.5696,1.2424
52,0.073761,0.069565,0.007511,0.6581,0.7712,0.5702,0.5713,1.2273
53,0.075162,0.070888,0.007735,0.6923,0.7203,0.5762,0.5658,1.2121
54,0.074069,0.069731,0.007992,0.6923,0.6780,0.5751,0.5668,1.1970
55,0.071092,0.066594,0.008178,0.6581,0.6441,0.5689,0.5723,1.1818
56,0.075578,0.071204,0.007768,0.6581,0.7034,0.5696,0.5712,1.1667
57,0.072360,0.067943,0.007801,0.6325,0.7034,0.5661,0.5748,1.1515
58,0.070321,0.065301,0.008627,0.7009,0.7373,0.5625,0.5785,1.1364
59,0.064637,0.059842,0.008586,0.6752,0.6441,0.5672,0.5728,1.1212
60,0.069017,0.064486,0.007738,0.6838,0.7542,0.5687,0.5713,1.1061
