epoch,loss,task_loss,compute_loss,head_sparse_loss,head_div_loss,val_acc,test_acc,avg_token_ratio,avg_head_gate,flop_reduction,tau
1,0.866376,0.858568,0.016207,0.008893,-0.009290,0.6769,0.6672,0.5988,0.5728,0.5448,2.0000
2,0.211245,0.212288,0.002266,0.000352,-0.008708,0.7077,0.5008,0.6218,0.6087,0.5094,1.2500
3,0.211927,0.213201,0.001827,0.000520,-0.008647,0.4923,0.4839,0.6274,0.5754,0.5023,0.5000
