epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.509426,0.500933,0.015735,0.6410,0.6864,0.5504,0.5956,2.0000
2,0.228497,0.225730,0.001337,0.6496,0.6780,0.5504,0.5956,1.9848
3,0.157086,0.154360,0.001105,0.6752,0.7203,0.5504,0.5956,1.9697
4,0.217237,0.214427,0.001307,0.5726,0.5593,0.5504,0.5956,1.9545
5,0.211182,0.208303,0.001580,0.7265,0.7458,0.5504,0.5956,1.9394
6,0.148547,0.145873,0.001043,0.6581,0.7288,0.5504,0.5956,1.9242
7,0.134648,0.131989,0.001068,0.6239,0.6780,0.5504,0.5956,1.9091
8,0.128147,0.125407,0.000992,0.7094,0.7542,0.5504,0.5956,1.8939
9,0.129492,0.126764,0.001163,0.7009,0.7373,0.5504,0.5956,1.8788
10,0.133286,0.130514,0.001145,0.5214,0.5424,0.5504,0.5956,1.8636
11,0.112722,0.110010,0.001069,0.6154,0.6441,0.5504,0.5956,1.8485
12,0.107332,0.104652,0.001041,0.7179,0.7966,0.5504,0.5956,1.8333
13,0.112328,0.109596,0.001188,0.6154,0.5508,0.5504,0.5956,1.8182
14,0.106938,0.104359,0.000603,0.6838,0.7288,0.5504,0.5956,1.8030
15,0.107682,0.105025,0.000867,0.7521,0.7881,0.5504,0.5956,1.7879
16,0.099976,0.097176,0.001498,0.6923,0.7627,0.5504,0.5956,1.7727
17,0.103808,0.101044,0.001446,0.5641,0.6356,0.5504,0.5956,1.7576
18,0.098925,0.096232,0.001101,0.5897,0.6441,0.5504,0.5956,1.7424
19,0.101561,0.098815,0.001575,0.7949,0.7797,0.5504,0.5956,1.7273
20,0.101432,0.098632,0.001620,0.7607,0.8051,0.5504,0.5956,1.7121
21,0.098457,0.095855,0.001027,0.6581,0.7373,0.5504,0.5956,1.6970
22,0.097079,0.094283,0.001537,0.7949,0.7712,0.5504,0.5956,1.6818
23,0.096242,0.093543,0.001452,0.6923,0.7373,0.5504,0.5956,1.6667
24,0.094498,0.091684,0.001901,0.7863,0.7881,0.5504,0.5956,1.6515
25,0.096758,0.093914,0.001732,0.7521,0.7627,0.5504,0.5956,1.6364
26,0.095591,0.092715,0.002047,0.7521,0.7203,0.5504,0.5956,1.6212
27,0.094547,0.091793,0.001599,0.7778,0.7966,0.5504,0.5956,1.6061
28,0.094615,0.091741,0.001931,0.7692,0.7627,0.5504,0.5956,1.5909
29,0.098422,0.095411,0.002351,0.7521,0.8220,0.5504,0.5956,1.5758
30,0.098550,0.095428,0.002811,0.7863,0.7712,0.5504,0.5956,1.5606
31,0.092167,0.089240,0.002470,0.7692,0.8051,0.5504,0.5956,1.5455
32,0.094283,0.091139,0.003021,0.7179,0.6780,0.5504,0.5956,1.5303
33,0.097211,0.094204,0.002554,0.7949,0.7881,0.5504,0.5956,1.5152
34,0.096518,0.093400,0.002907,0.6667,0.7288,0.5504,0.5956,1.5000
35,0.096999,0.093994,0.002370,0.6752,0.7458,0.5504,0.5956,1.4848
36,0.090722,0.087435,0.003370,0.7350,0.7712,0.5504,0.5956,1.4697
37,0.092536,0.089229,0.003534,0.7692,0.7797,0.5504,0.5956,1.4545
38,0.093180,0.089617,0.004490,0.6068,0.6780,0.5504,0.5956,1.4394
39,0.089150,0.085755,0.003663,0.7521,0.8136,0.5504,0.5956,1.4242
40,0.091509,0.088170,0.003787,0.7436,0.7797,0.5504,0.5956,1.4091
41,0.089458,0.085901,0.004334,0.7179,0.7542,0.5504,0.5956,1.3939
42,0.095615,0.092125,0.004153,0.7436,0.8136,0.5504,0.5956,1.3788
43,0.090895,0.087197,0.004477,0.5128,0.5085,0.5504,0.5956,1.3636
44,0.090678,0.086766,0.005396,0.7521,0.7203,0.5504,0.5956,1.3485
