epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.444094,0.429908,0.026349,0.7863,0.6780,0.6269,0.0986,2.0000
2,0.191060,0.188460,0.005065,0.5043,0.4153,0.6460,0.0528,1.9848
3,0.171376,0.169711,0.003411,0.5299,0.6271,0.6447,0.0575,1.9697
4,0.211632,0.209745,0.004094,0.6923,0.7034,0.6430,0.0620,1.9545
5,0.159650,0.158153,0.003163,0.7521,0.6525,0.6563,0.0305,1.9394
6,0.232746,0.231141,0.003432,0.6923,0.7203,0.6545,0.0366,1.9242
7,0.167865,0.166378,0.003234,0.7863,0.6610,0.6549,0.0351,1.9091
8,0.133173,0.131828,0.003074,0.7009,0.5678,0.6679,-0.0030,1.8939
9,0.138974,0.137780,0.002855,0.7350,0.7542,0.6620,0.0149,1.8788
10,0.138933,0.137779,0.002687,0.7265,0.7288,0.6660,0.0043,1.8636
11,0.118882,0.117880,0.002392,0.6239,0.7203,0.6715,-0.0119,1.8485
12,0.124517,0.123199,0.003260,0.7863,0.7288,0.6718,-0.0125,1.8333
13,0.128497,0.127142,0.003414,0.6496,0.5678,0.6785,-0.0316,1.8182
14,0.123625,0.122301,0.003351,0.7778,0.7373,0.6780,-0.0305,1.8030
15,0.109161,0.107862,0.003311,0.7436,0.7288,0.6788,-0.0335,1.7879
16,0.114033,0.112602,0.003605,0.7350,0.7881,0.6715,-0.0183,1.7727
17,0.099942,0.098521,0.003416,0.7094,0.7712,0.6661,-0.0052,1.7576
18,0.109984,0.108800,0.002966,0.7350,0.7627,0.6760,-0.0315,1.7424
19,0.093963,0.092548,0.003464,0.7436,0.7034,0.6763,-0.0309,1.7273
20,0.104849,0.103533,0.003210,0.6496,0.5763,0.6657,-0.0016,1.7121
21,0.095918,0.094589,0.003207,0.7436,0.7881,0.6710,-0.0183,1.6970
22,0.094124,0.092766,0.003301,0.8205,0.7458,0.6601,0.0144,1.6818
23,0.101960,0.100594,0.003323,0.7350,0.6949,0.6695,-0.0150,1.6667
24,0.100456,0.099151,0.003255,0.6923,0.7797,0.6647,-0.0004,1.6515
25,0.095261,0.093859,0.003427,0.6752,0.7627,0.6620,0.0065,1.6364
26,0.097046,0.095459,0.003887,0.6496,0.7542,0.6505,0.0394,1.6212
27,0.092082,0.090505,0.003750,0.7436,0.7712,0.6631,0.0019,1.6061
28,0.094878,0.093235,0.004041,0.7521,0.6864,0.6601,0.0084,1.5909
29,0.087383,0.085397,0.004579,0.7607,0.7627,0.6465,0.0477,1.5758
30,0.091973,0.090018,0.004771,0.6410,0.7458,0.6536,0.0246,1.5606
31,0.095510,0.093614,0.004710,0.7009,0.7627,0.6541,0.0220,1.5455
32,0.091176,0.089499,0.004166,0.6923,0.7373,0.6583,0.0121,1.5303
33,0.083572,0.081611,0.004600,0.6752,0.6186,0.6410,0.0612,1.5152
34,0.082959,0.081122,0.004264,0.7265,0.7881,0.6545,0.0208,1.5000
35,0.083986,0.082039,0.004358,0.7179,0.7203,0.6418,0.0577,1.4848
36,0.086825,0.084642,0.005004,0.7009,0.7627,0.6422,0.0571,1.4697
37,0.085363,0.083536,0.004199,0.6581,0.7373,0.6447,0.0491,1.4545
38,0.087923,0.086046,0.004004,0.7009,0.7288,0.6379,0.0678,1.4394
39,0.089979,0.087884,0.004838,0.6923,0.7881,0.6417,0.0594,1.4242
40,0.083416,0.081115,0.005226,0.7607,0.7797,0.6404,0.0597,1.4091
41,0.080791,0.078333,0.005646,0.6923,0.6695,0.6400,0.0591,1.3939
42,0.078535,0.076228,0.005138,0.7436,0.7373,0.6339,0.0752,1.3788
43,0.080584,0.078173,0.005612,0.7265,0.7712,0.6430,0.0549,1.3636
44,0.082670,0.080415,0.004993,0.6923,0.7373,0.6289,0.0892,1.3485
45,0.080463,0.078193,0.004921,0.7094,0.7288,0.6323,0.0818,1.3333
46,0.079670,0.077230,0.005499,0.7179,0.7542,0.6320,0.0833,1.3182
47,0.082167,0.079638,0.005617,0.7179,0.7458,0.6282,0.0901,1.3030
48,0.081347,0.078626,0.005982,0.7436,0.6695,0.6262,0.0945,1.2879
49,0.081747,0.078900,0.006310,0.7607,0.7627,0.6260,0.0953,1.2727
50,0.082477,0.079846,0.005645,0.7350,0.7627,0.6261,0.0949,1.2576
51,0.079246,0.076292,0.006234,0.7179,0.6864,0.6255,0.0958,1.2424
52,0.078867,0.076239,0.005603,0.7009,0.6186,0.6261,0.0952,1.2273
53,0.077568,0.074590,0.006624,0.6923,0.7458,0.6259,0.0956,1.2121
54,0.077395,0.074106,0.007470,0.6838,0.7458,0.6254,0.0962,1.1970
55,0.075920,0.072925,0.006681,0.7009,0.7119,0.6253,0.0963,1.1818
56,0.074510,0.071186,0.007429,0.6838,0.6695,0.6251,0.0970,1.1667
57,0.071533,0.068142,0.007624,0.7265,0.7458,0.6250,0.0969,1.1515
58,0.070830,0.067746,0.006995,0.7179,0.7034,0.6250,0.0970,1.1364
59,0.071394,0.068372,0.006659,0.7350,0.7203,0.6247,0.0969,1.1212
60,0.069456,0.065884,0.008174,0.7607,0.7203,0.6245,0.0972,1.1061
61,0.077933,0.074655,0.007623,0.7265,0.7797,0.6246,0.0971,1.0909
62,0.071779,0.068354,0.007855,0.6239,0.7627,0.6243,0.0975,1.0758
63,0.071207,0.067655,0.008030,0.7265,0.7712,0.6237,0.0978,1.0606
64,0.071006,0.067247,0.008566,0.6923,0.7458,0.6239,0.0976,1.0455
65,0.071341,0.067588,0.008436,0.6923,0.7458,0.6234,0.0983,1.0303
66,0.070037,0.066210,0.008517,0.7265,0.7288,0.6234,0.0980,1.0152
67,0.068776,0.064822,0.008989,0.7265,0.7203,0.6225,0.0989,1.0000
68,0.071074,0.067313,0.008514,0.7094,0.7797,0.6227,0.0987,0.9848
69,0.067365,0.063394,0.008961,0.6923,0.7627,0.6232,0.0982,0.9697
70,0.065832,0.061645,0.009588,0.7265,0.7627,0.6220,0.0997,0.9545
71,0.072813,0.068712,0.009269,0.7350,0.7458,0.6197,0.1023,0.9394
72,0.069787,0.065603,0.009734,0.7179,0.6864,0.6204,0.1017,0.9242
73,0.065714,0.061760,0.009097,0.6752,0.7373,0.6216,0.1002,0.9091
74,0.061867,0.057675,0.009450,0.6496,0.7542,0.6225,0.0989,0.8939
75,0.063370,0.059415,0.008971,0.6752,0.7458,0.6227,0.0985,0.8788
76,0.065028,0.060861,0.009655,0.6838,0.6864,0.6183,0.1043,0.8636
77,0.061688,0.057168,0.010432,0.7436,0.7373,0.6178,0.1053,0.8485
78,0.059064,0.054948,0.009248,0.7350,0.7203,0.6186,0.1025,0.8333
79,0.062968,0.058565,0.009721,0.7265,0.7542,0.6134,0.1092,0.8182
80,0.066713,0.062226,0.009643,0.7179,0.7288,0.6143,0.1076,0.8030
81,0.062106,0.057713,0.009627,0.7521,0.7119,0.6163,0.1052,0.7879
82,0.058340,0.054009,0.009339,0.6923,0.7203,0.6166,0.1050,0.7727
83,0.062457,0.057857,0.010064,0.7179,0.7373,0.6183,0.1028,0.7576
84,0.059398,0.054366,0.010815,0.7436,0.7458,0.6041,0.1293,0.7424
85,0.060082,0.055104,0.010111,0.6838,0.7797,0.6037,0.1285,0.7273
86,0.062616,0.057828,0.010213,0.7179,0.7627,0.6115,0.1116,0.7121
87,0.056379,0.051502,0.010701,0.6667,0.7712,0.6147,0.1070,0.6970
88,0.060708,0.055995,0.010334,0.7265,0.7881,0.6167,0.1036,0.6818
89,0.054103,0.049140,0.010940,0.6325,0.7119,0.6177,0.1030,0.6667
90,0.053775,0.049040,0.010338,0.6667,0.7458,0.6200,0.1004,0.6515
91,0.059545,0.054575,0.011087,0.7436,0.7288,0.6170,0.1033,0.6364
92,0.055209,0.050283,0.011001,0.7350,0.7373,0.6197,0.1008,0.6212
93,0.057641,0.052805,0.010681,0.7436,0.6864,0.6182,0.1016,0.6061
94,0.058947,0.054152,0.010665,0.7009,0.7881,0.6163,0.1036,0.5909
95,0.054440,0.049211,0.011614,0.7179,0.7881,0.6185,0.1017,0.5758
96,0.053485,0.048492,0.011155,0.6752,0.6780,0.6137,0.1062,0.5606
97,0.051908,0.047094,0.010382,0.7265,0.7542,0.6156,0.1048,0.5455
98,0.059267,0.054343,0.010522,0.7350,0.7542,0.6144,0.1051,0.5303
99,0.055529,0.050739,0.010365,0.6838,0.6780,0.6145,0.1045,0.5152
100,0.056647,0.051622,0.010862,0.7094,0.7119,0.6113,0.1079,0.5000
