epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
66,0.060791,0.059840,0.013232,0.8034,0.7542,0.4715,0.6384,1.0152
67,0.059192,0.058178,0.013729,0.8120,0.7712,0.4706,0.6397,1.0000
68,0.055282,0.054238,0.014162,0.7094,0.7966,0.4709,0.6392,0.9848
69,0.054849,0.053765,0.014967,0.7350,0.8136,0.4700,0.6409,0.9697
70,0.050920,0.049886,0.014170,0.7436,0.7119,0.4715,0.6379,0.9545
71,0.059308,0.058268,0.014226,0.7009,0.6949,0.4722,0.6351,0.9394
72,0.047280,0.046182,0.014782,0.7094,0.6864,0.4708,0.6388,0.9242
73,0.052452,0.051364,0.014417,0.6667,0.7203,0.4715,0.6372,0.9091
74,0.052837,0.051647,0.015965,0.7692,0.7542,0.4739,0.6305,0.8939
75,0.045929,0.044846,0.014487,0.7778,0.7627,0.4711,0.6382,0.8788
76,0.050845,0.049780,0.014499,0.6838,0.6695,0.4713,0.6385,0.8636
77,0.052794,0.051620,0.015657,0.6667,0.7288,0.4704,0.6407,0.8485
78,0.046483,0.045214,0.016918,0.6838,0.7288,0.4690,0.6432,0.8333
79,0.054326,0.053090,0.016428,0.7521,0.7458,0.4723,0.6360,0.8182
80,0.050102,0.048765,0.017922,0.7179,0.7542,0.4727,0.6345,0.8030
81,0.046356,0.045041,0.017346,0.7436,0.7458,0.4717,0.6360,0.7879
82,0.039748,0.038453,0.017011,0.6410,0.6695,0.4722,0.6348,0.7727
83,0.046538,0.045219,0.017140,0.6752,0.6186,0.4704,0.6392,0.7576
84,0.041142,0.039744,0.018071,0.7863,0.7542,0.4710,0.6379,0.7424
85,0.039878,0.038562,0.017467,0.7692,0.7797,0.4695,0.6415,0.7273
86,0.041004,0.039505,0.019727,0.7350,0.7797,0.4704,0.6400,0.7121
87,0.044237,0.042914,0.017420,0.7521,0.7458,0.4712,0.6374,0.6970
88,0.047798,0.046327,0.018962,0.7179,0.7119,0.4706,0.6391,0.6818
89,0.048859,0.047487,0.017736,0.7094,0.7627,0.4714,0.6369,0.6667
90,0.041696,0.040368,0.017506,0.7521,0.7373,0.4725,0.6340,0.6515
91,0.040339,0.038790,0.020183,0.7692,0.7797,0.4693,0.6421,0.6364
92,0.036981,0.035531,0.019091,0.7265,0.7542,0.4690,0.6429,0.6212
93,0.037958,0.036479,0.019350,0.6581,0.6186,0.4707,0.6397,0.6061
94,0.042171,0.040623,0.019876,0.7607,0.7458,0.4698,0.6413,0.5909
95,0.045947,0.044493,0.018905,0.7350,0.7203,0.4691,0.6430,0.5758
96,0.044300,0.042775,0.019677,0.7350,0.7458,0.4691,0.6432,0.5606
97,0.038570,0.036898,0.021546,0.8034,0.7966,0.4686,0.6439,0.5455
98,0.038032,0.036416,0.020854,0.7863,0.7881,0.4691,0.6432,0.5303
99,0.036168,0.034576,0.020617,0.7009,0.7288,0.4684,0.6442,0.5152
100,0.044088,0.042488,0.020297,0.7436,0.7881,0.4688,0.6432,0.5000
