epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
76,0.067932,0.063345,0.009197,0.5983,0.5932,0.5787,0.4193,0.8636
77,0.075061,0.069802,0.010932,0.7607,0.7373,0.5790,0.4192,0.8485
78,0.068190,0.063209,0.010157,0.7009,0.7373,0.5797,0.4191,0.8333
79,0.073764,0.069188,0.009289,0.7607,0.7627,0.5795,0.4191,0.8182
80,0.069505,0.064785,0.009612,0.7692,0.7458,0.5789,0.4192,0.8030
81,0.064950,0.060014,0.010158,0.7436,0.7288,0.5792,0.4191,0.7879
82,0.064497,0.059511,0.010379,0.6667,0.6864,0.5789,0.4192,0.7727
83,0.067218,0.061981,0.010826,0.6667,0.6610,0.5797,0.4191,0.7576
84,0.060478,0.055267,0.011056,0.7778,0.7288,0.5792,0.4195,0.7424
85,0.060703,0.055280,0.011416,0.7436,0.7458,0.5765,0.4216,0.7273
86,0.062894,0.057685,0.010954,0.7607,0.7288,0.5780,0.4199,0.7121
87,0.062762,0.057244,0.011537,0.6923,0.7542,0.5772,0.4205,0.6970
88,0.061165,0.055819,0.010860,0.7863,0.7458,0.5734,0.4237,0.6818
89,0.065376,0.060161,0.010627,0.7436,0.7966,0.5757,0.4221,0.6667
90,0.065100,0.059946,0.010285,0.7692,0.7542,0.5756,0.4225,0.6515
91,0.062485,0.057052,0.010843,0.7521,0.7288,0.5729,0.4261,0.6364
92,0.055115,0.049165,0.011905,0.7607,0.7712,0.5689,0.4311,0.6212
93,0.055028,0.049314,0.011397,0.6838,0.7203,0.5647,0.4436,0.6061
94,0.059848,0.054188,0.010806,0.7692,0.7458,0.5658,0.4396,0.5909
95,0.059446,0.053719,0.011066,0.7350,0.7458,0.5658,0.4379,0.5758
96,0.058685,0.052929,0.011061,0.7778,0.7797,0.5637,0.4454,0.5606
97,0.059502,0.053389,0.012107,0.6838,0.7542,0.5661,0.4418,0.5455
98,0.058508,0.052776,0.010853,0.7692,0.7712,0.5627,0.4483,0.5303
99,0.053072,0.047391,0.010885,0.7179,0.7881,0.5605,0.4544,0.5152
100,0.063226,0.057735,0.010456,0.7778,0.7458,0.5629,0.4508,0.5000
