epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.527434,0.514729,0.023275,0.5385,0.5678,0.6486,0.0781,2.0000
2,0.209985,0.207832,0.004612,0.8120,0.7203,0.6695,0.0207,1.9848
3,0.210070,0.208397,0.003853,0.8034,0.7034,0.6767,0.0015,1.9697
4,0.182284,0.180941,0.003193,0.6068,0.5763,0.6724,0.0125,1.9545
5,0.178085,0.176328,0.004109,0.6154,0.6356,0.6776,-0.0001,1.9394
6,0.152211,0.150772,0.003429,0.4444,0.4153,0.6767,0.0019,1.9242
7,0.154085,0.152503,0.003880,0.8205,0.7966,0.6746,0.0052,1.9091
8,0.141617,0.140050,0.003805,0.7265,0.6356,0.6727,0.0113,1.8939
9,0.153241,0.151737,0.003676,0.8291,0.7627,0.6788,-0.0047,1.8788
10,0.114207,0.112869,0.003441,0.7949,0.7542,0.6854,-0.0217,1.8636
11,0.111770,0.110564,0.003114,0.8291,0.7627,0.6781,-0.0038,1.8485
12,0.112783,0.111438,0.003484,0.5812,0.5339,0.6777,-0.0030,1.8333
13,0.111806,0.110718,0.002856,0.6667,0.5847,0.6834,-0.0184,1.8182
14,0.119818,0.118620,0.003244,0.8547,0.7966,0.6830,-0.0175,1.8030
15,0.118724,0.117655,0.002853,0.6923,0.7119,0.6864,-0.0294,1.7879
16,0.104982,0.103922,0.002939,0.8205,0.7458,0.6804,-0.0189,1.7727
17,0.102598,0.101458,0.003172,0.8034,0.7966,0.6744,0.0019,1.7576
18,0.097057,0.096144,0.002466,0.8376,0.7797,0.6715,0.0118,1.7424
19,0.100404,0.099467,0.002568,0.8205,0.8136,0.6705,0.0157,1.7273
20,0.104174,0.103164,0.002706,0.8205,0.7966,0.6773,-0.0032,1.7121
21,0.094910,0.093934,0.002642,0.8205,0.7797,0.6630,0.0378,1.6970
22,0.096496,0.095448,0.002743,0.8120,0.8051,0.6650,0.0346,1.6818
23,0.094347,0.093357,0.002592,0.8462,0.8051,0.6715,0.0131,1.6667
24,0.093864,0.092577,0.003439,0.8120,0.7966,0.6774,-0.0020,1.6515
25,0.101425,0.100420,0.002582,0.7863,0.7797,0.6657,0.0327,1.6364
26,0.097106,0.095876,0.003236,0.8376,0.7881,0.6660,0.0308,1.6212
27,0.095984,0.094783,0.003198,0.7949,0.7458,0.6725,0.0108,1.6061
28,0.090444,0.089034,0.003465,0.7009,0.6610,0.6449,0.0854,1.5909
