epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.553168,0.544070,0.016851,0.7179,0.5254,0.5456,0.6168,2.0000
2,0.233023,0.230077,0.001818,0.5214,0.4322,0.5456,0.6168,1.9848
3,0.192278,0.189469,0.001394,0.7009,0.6949,0.5456,0.6168,1.9697
4,0.175537,0.172764,0.001283,0.7265,0.6864,0.5456,0.6168,1.9545
5,0.180083,0.177350,0.001133,0.5299,0.4322,0.5456,0.6168,1.9394
6,0.204048,0.201253,0.001322,0.7179,0.7288,0.5456,0.6168,1.9242
7,0.173980,0.171256,0.001117,0.7436,0.6102,0.5456,0.6168,1.9091
8,0.150575,0.147921,0.000988,0.6239,0.4492,0.5456,0.6168,1.8939
9,0.140058,0.137363,0.000954,0.7607,0.7203,0.5456,0.6168,1.8788
10,0.156599,0.153916,0.001094,0.6325,0.7034,0.5456,0.6168,1.8636
11,0.126872,0.124257,0.000812,0.7009,0.7034,0.5456,0.6168,1.8485
12,0.130013,0.127322,0.000957,0.7863,0.7034,0.5456,0.6168,1.8333
13,0.133823,0.131263,0.000693,0.7094,0.7119,0.5456,0.6168,1.8182
14,0.129466,0.126784,0.001002,0.7863,0.7373,0.5456,0.6168,1.8030
15,0.118966,0.116230,0.001219,0.7265,0.6610,0.5456,0.6168,1.7879
16,0.119633,0.117015,0.001016,0.7094,0.7373,0.5456,0.6168,1.7727
17,0.102216,0.099620,0.000875,0.7607,0.7373,0.5456,0.6168,1.7576
18,0.114122,0.111504,0.000981,0.7692,0.7542,0.5456,0.6168,1.7424
19,0.100283,0.097566,0.001174,0.7607,0.7373,0.5456,0.6168,1.7273
20,0.109819,0.107080,0.001148,0.6068,0.4746,0.5456,0.6168,1.7121
21,0.102608,0.099907,0.001229,0.7692,0.7542,0.5456,0.6168,1.6970
22,0.098305,0.095597,0.001307,0.7949,0.7458,0.5456,0.6168,1.6818
23,0.107051,0.104266,0.001549,0.7350,0.6780,0.5456,0.6168,1.6667
24,0.106770,0.103955,0.001775,0.7009,0.7288,0.5456,0.6168,1.6515
25,0.101843,0.099062,0.001627,0.6752,0.7458,0.5456,0.6168,1.6364
26,0.098346,0.095497,0.001769,0.6496,0.7288,0.5456,0.6168,1.6212
27,0.098340,0.095452,0.001800,0.7692,0.7288,0.5456,0.6168,1.6061
28,0.100681,0.097713,0.002272,0.6838,0.6017,0.5456,0.6168,1.5909
29,0.094587,0.091549,0.002479,0.7094,0.7542,0.5456,0.6168,1.5758
30,0.098803,0.095712,0.002558,0.6838,0.7458,0.5456,0.6168,1.5606
31,0.100103,0.097056,0.002590,0.7094,0.7712,0.5456,0.6168,1.5455
32,0.094453,0.091353,0.002743,0.6923,0.7797,0.5456,0.6168,1.5303
33,0.089722,0.086600,0.002830,0.7009,0.6186,0.5456,0.6168,1.5152
34,0.089572,0.086417,0.002763,0.7350,0.7712,0.5456,0.6168,1.5000
35,0.091787,0.088512,0.003391,0.7350,0.7627,0.5456,0.6168,1.4848
36,0.090584,0.087173,0.004103,0.7094,0.7542,0.5456,0.6168,1.4697
37,0.090698,0.087481,0.003068,0.7265,0.8136,0.5456,0.6168,1.4545
38,0.091289,0.088066,0.003046,0.7009,0.7627,0.5456,0.6168,1.4394
39,0.093919,0.090543,0.003675,0.7094,0.7203,0.5456,0.6168,1.4242
40,0.091840,0.088427,0.003765,0.7179,0.7627,0.5456,0.6168,1.4091
41,0.089481,0.085877,0.004268,0.7179,0.6186,0.5456,0.6168,1.3939
42,0.083701,0.080160,0.003991,0.7265,0.6780,0.5456,0.6168,1.3788
43,0.084907,0.081171,0.004544,0.7179,0.7881,0.5456,0.6168,1.3636
44,0.088046,0.084330,0.004685,0.7009,0.7627,0.5456,0.6168,1.3485
45,0.084407,0.080630,0.004895,0.7179,0.7119,0.5456,0.6168,1.3333
46,0.087011,0.083256,0.004918,0.7179,0.7627,0.5456,0.6168,1.3182
47,0.088406,0.084568,0.004991,0.7350,0.7288,0.5456,0.6168,1.3030
48,0.086142,0.082059,0.006115,0.7094,0.7119,0.5456,0.6168,1.2879
49,0.089241,0.085300,0.005637,0.7521,0.7797,0.5456,0.6168,1.2727
50,0.089182,0.085494,0.004635,0.7179,0.7712,0.5456,0.6168,1.2576
51,0.088056,0.083975,0.005533,0.7436,0.7373,0.5456,0.6168,1.2424
52,0.084780,0.080748,0.005932,0.6923,0.6271,0.5456,0.6168,1.2273
53,0.084157,0.080005,0.006233,0.7436,0.7797,0.5456,0.6168,1.2121
54,0.084542,0.080367,0.006479,0.7094,0.7797,0.5456,0.6168,1.1970
55,0.084465,0.080410,0.006316,0.6923,0.6864,0.5456,0.6168,1.1818
56,0.080769,0.076432,0.006471,0.7094,0.6441,0.5456,0.6168,1.1667
57,0.080319,0.075723,0.007441,0.6923,0.7542,0.5456,0.6168,1.1515
58,0.078686,0.074541,0.006312,0.7521,0.7542,0.5456,0.6168,1.1364
59,0.079166,0.074655,0.007138,0.6923,0.6271,0.5456,0.6168,1.1212
60,0.078703,0.074025,0.008093,0.7436,0.7542,0.5456,0.6168,1.1061
61,0.085322,0.080875,0.007517,0.7607,0.7627,0.5456,0.6168,1.0909
62,0.081738,0.077450,0.006582,0.7009,0.7881,0.5456,0.6168,1.0758
63,0.078479,0.073802,0.007835,0.7179,0.7542,0.5456,0.6168,1.0606
64,0.077645,0.072865,0.008256,0.7265,0.7966,0.5456,0.6168,1.0455
65,0.077329,0.072432,0.008627,0.7179,0.7373,0.5456,0.6168,1.0303
66,0.075761,0.070764,0.008736,0.7692,0.7458,0.5456,0.6168,1.0152
67,0.080142,0.074982,0.009491,0.7607,0.7203,0.5456,0.6168,1.0000
68,0.078588,0.073833,0.008009,0.7094,0.7712,0.5456,0.6168,0.9848
69,0.073795,0.068720,0.008863,0.6838,0.7288,0.5456,0.6168,0.9697
70,0.073552,0.068239,0.009782,0.7009,0.7627,0.5456,0.6168,0.9545
71,0.075361,0.070081,0.009705,0.7179,0.7373,0.5456,0.6168,0.9394
72,0.076748,0.071739,0.009225,0.6838,0.7627,0.5456,0.6168,0.9242
73,0.071391,0.066096,0.009755,0.7179,0.7458,0.5456,0.6168,0.9091
74,0.071893,0.066648,0.009571,0.7436,0.7797,0.5456,0.6168,0.8939
75,0.071073,0.065707,0.009913,0.7265,0.7881,0.5456,0.6168,0.8788
76,0.071621,0.066201,0.010066,0.7094,0.6864,0.5456,0.6168,0.8636
77,0.070443,0.064721,0.010984,0.7863,0.6949,0.5456,0.6168,0.8485
78,0.067568,0.062165,0.009765,0.7179,0.7203,0.5456,0.6168,0.8333
79,0.067654,0.062025,0.010426,0.7436,0.6949,0.5456,0.6168,0.8182
80,0.070567,0.065008,0.010550,0.7350,0.7203,0.5456,0.6168,0.8030
81,0.070845,0.064913,0.011864,0.7607,0.7288,0.5456,0.6168,0.7879
82,0.067447,0.061631,0.010930,0.7607,0.7373,0.5456,0.6168,0.7727
83,0.069048,0.063112,0.011287,0.7265,0.6695,0.5456,0.6168,0.7576
84,0.061745,0.055906,0.010884,0.7521,0.7458,0.5456,0.6168,0.7424
85,0.067497,0.061403,0.011711,0.6923,0.7373,0.5456,0.6168,0.7273
86,0.067941,0.062111,0.010894,0.6923,0.7627,0.5456,0.6168,0.7121
87,0.065853,0.059755,0.011869,0.6154,0.6695,0.5456,0.6168,0.6970
88,0.067276,0.061441,0.011342,0.7179,0.7203,0.5456,0.6168,0.6818
89,0.061257,0.055295,0.011546,0.7863,0.7542,0.5456,0.6168,0.6667
90,0.062035,0.056365,0.010328,0.7436,0.7458,0.5456,0.6168,0.6515
91,0.066130,0.060593,0.010137,0.7436,0.6780,0.5456,0.6168,0.6364
92,0.061740,0.055826,0.011132,0.7778,0.7203,0.5456,0.6168,0.6212
93,0.063584,0.057891,0.010618,0.7949,0.6864,0.5456,0.6168,0.6061
94,0.063366,0.057445,0.011033,0.7350,0.7288,0.5456,0.6168,0.5909
95,0.064753,0.058553,0.011993,0.7436,0.7203,0.5456,0.6168,0.5758
96,0.061723,0.055610,0.012026,0.7009,0.6271,0.5456,0.6168,0.5606
97,0.062821,0.057062,0.010509,0.7350,0.7288,0.5456,0.6168,0.5455
98,0.061852,0.055784,0.011658,0.7607,0.7712,0.5456,0.6168,0.5303
99,0.058834,0.052663,0.011861,0.7692,0.7373,0.5456,0.6168,0.5152
100,0.061647,0.055813,0.010848,0.7778,0.6864,0.5456,0.6168,0.5000
