epoch,loss,task_loss,compute_loss,test_acc,avg_token_ratio,flop_reduction,tau
1,2.880976,2.880818,0.015825,0.7288,0.6236,0.2522,2.0000
2,1.454927,1.454897,0.003025,0.6017,0.6231,0.2542,1.9848
3,0.899304,0.899269,0.003430,0.8136,0.6236,0.2534,1.9697
4,1.024334,1.024305,0.002849,0.6949,0.6221,0.2555,1.9545
5,0.870958,0.870933,0.002480,0.7542,0.6213,0.2588,1.9394
6,0.704096,0.704076,0.001991,0.7542,0.6207,0.2593,1.9242
7,0.853428,0.853396,0.003166,0.7881,0.6215,0.2566,1.9091
8,0.707166,0.707141,0.002480,0.7797,0.6178,0.2660,1.8939
9,0.685853,0.685826,0.002630,0.8390,0.6203,0.2617,1.8788
10,0.643137,0.643107,0.002925,0.6949,0.6241,0.2552,1.8636
11,0.593976,0.593956,0.002009,0.7034,0.6203,0.2619,1.8485
12,0.597505,0.597475,0.002969,0.7797,0.6218,0.2594,1.8333
13,0.606344,0.606321,0.002332,0.7966,0.6209,0.2610,1.8182
14,0.635366,0.635332,0.003364,0.7119,0.6224,0.2587,1.8030
15,0.558542,0.558516,0.002582,0.5678,0.6228,0.2578,1.7879
16,0.606460,0.606429,0.003074,0.7966,0.6224,0.2594,1.7727
17,0.611492,0.611463,0.002899,0.8305,0.6228,0.2582,1.7576
18,0.565580,0.565552,0.002823,0.7712,0.6244,0.2551,1.7424
19,0.607582,0.607548,0.003368,0.8051,0.6251,0.2541,1.7273
20,0.574139,0.574107,0.003166,0.7712,0.6250,0.2545,1.7121
21,0.598560,0.598521,0.003890,0.7542,0.6255,0.2532,1.6970
22,0.551397,0.551356,0.004098,0.7966,0.6247,0.2552,1.6818
23,0.590230,0.590188,0.004261,0.8136,0.6258,0.2525,1.6667
24,0.571412,0.571367,0.004556,0.8220,0.6274,0.2476,1.6515
25,0.514937,0.514892,0.004501,0.7542,0.6261,0.2506,1.6364
26,0.568913,0.568861,0.005210,0.6271,0.6398,0.2237,1.6212
27,0.627454,0.627393,0.006069,0.7881,0.6311,0.2403,1.6061
28,0.543294,0.543235,0.005978,0.7203,0.6322,0.2351,1.5909
29,0.554103,0.554041,0.006231,0.8051,0.6268,0.2465,1.5758
30,0.517323,0.517258,0.006530,0.7881,0.6253,0.2499,1.5606
31,0.501613,0.501546,0.006717,0.7797,0.6251,0.2501,1.5455
32,0.550657,0.550589,0.006872,0.7881,0.6260,0.2486,1.5303
33,0.475027,0.474948,0.007936,0.7627,0.6248,0.2516,1.5152
34,0.505606,0.505528,0.007793,0.8390,0.6257,0.2489,1.5000
35,0.511970,0.511881,0.008804,0.7712,0.6252,0.2502,1.4848
36,0.516568,0.516482,0.008649,0.8305,0.6263,0.2488,1.4697
37,0.497616,0.497524,0.009192,0.7712,0.6262,0.2510,1.4545
38,0.447738,0.447643,0.009459,0.7966,0.6251,0.2513,1.4394
39,0.477106,0.477007,0.009819,0.7881,0.6248,0.2537,1.4242
40,0.497598,0.497513,0.008481,0.7034,0.6251,0.2531,1.4091
41,0.490026,0.489923,0.010310,0.7712,0.6261,0.2513,1.3939
42,0.482859,0.482752,0.010760,0.7966,0.6239,0.2562,1.3788
43,0.468376,0.468264,0.011164,0.7458,0.6238,0.2543,1.3636
44,0.462696,0.462590,0.010626,0.7881,0.6232,0.2570,1.3485
45,0.534928,0.534821,0.010647,0.7797,0.6227,0.2591,1.3333
46,0.455593,0.455475,0.011816,0.7542,0.6240,0.2560,1.3182
47,0.434405,0.434293,0.011180,0.7712,0.6231,0.2571,1.3030
48,0.432367,0.432257,0.010999,0.7203,0.6238,0.2569,1.2879
49,0.425662,0.425539,0.012317,0.7458,0.6231,0.2597,1.2727
50,0.410953,0.410830,0.012236,0.8051,0.6227,0.2609,1.2576
51,0.449277,0.449147,0.013026,0.8305,0.6227,0.2605,1.2424
52,0.482137,0.482007,0.012950,0.7712,0.6233,0.2597,1.2273
53,0.415165,0.415023,0.014204,0.7373,0.6234,0.2592,1.2121
54,0.406698,0.406572,0.012579,0.8220,0.6222,0.2620,1.1970
55,0.361183,0.361037,0.014541,0.7881,0.6227,0.2607,1.1818
56,0.382520,0.382388,0.013208,0.7288,0.6216,0.2639,1.1667
57,0.446342,0.446211,0.013102,0.7458,0.6228,0.2607,1.1515
58,0.371872,0.371727,0.014461,0.7881,0.6222,0.2627,1.1364
59,0.354446,0.354305,0.014119,0.7373,0.6222,0.2628,1.1212
60,0.363467,0.363332,0.013569,0.7288,0.6235,0.2588,1.1061
