epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.477896,0.468896,0.124385,0.6923,0.6780,1.0000,-0.8616,2.0000
2,0.221293,0.212293,0.031468,0.6325,0.6271,1.0000,-0.8616,1.9848
3,0.244331,0.235331,0.029143,0.6410,0.6186,1.0000,-0.8616,1.9697
4,0.198088,0.189088,0.025790,0.6325,0.6695,1.0000,-0.8616,1.9545
5,0.204717,0.195717,0.026107,0.7778,0.7034,1.0000,-0.8616,1.9394
6,0.132378,0.123378,0.024909,0.6068,0.6441,1.0000,-0.8616,1.9242
7,0.153579,0.144579,0.026737,0.7521,0.6525,1.0000,-0.8616,1.9091
8,0.130833,0.121833,0.024134,0.5641,0.5593,1.0000,-0.8616,1.8939
9,0.132258,0.123258,0.022400,0.6154,0.6525,1.0000,-0.8616,1.8788
10,0.118258,0.109258,0.024646,0.6838,0.6949,1.0000,-0.8616,1.8636
11,0.118708,0.109708,0.021197,0.7094,0.6525,1.0000,-0.8616,1.8485
12,0.113808,0.104808,0.023249,0.4444,0.5085,1.0000,-0.8616,1.8333
13,0.129074,0.120074,0.024984,0.6752,0.7034,1.0000,-0.8616,1.8182
14,0.114065,0.105065,0.025512,0.7692,0.7966,1.0000,-0.8616,1.8030
15,0.107849,0.098849,0.020509,0.7778,0.7542,1.0000,-0.8616,1.7879
16,0.102008,0.093008,0.021326,0.7521,0.7203,1.0000,-0.8616,1.7727
17,0.106843,0.097843,0.025889,0.7607,0.7627,1.0000,-0.8616,1.7576
18,0.111077,0.102077,0.026827,0.7265,0.7797,1.0000,-0.8616,1.7424
19,0.102656,0.093656,0.021974,0.7436,0.7034,1.0000,-0.8616,1.7273
20,0.102874,0.093874,0.028252,0.8120,0.7203,1.0000,-0.8616,1.7121
21,0.101354,0.092354,0.028061,0.7692,0.7373,1.0000,-0.8616,1.6970
22,0.104619,0.095619,0.029324,0.5897,0.6271,1.0000,-0.8616,1.6818
23,0.095378,0.086378,0.029127,0.7436,0.7712,1.0000,-0.8616,1.6667
24,0.101176,0.092176,0.035325,0.7521,0.7627,1.0000,-0.8616,1.6515
25,0.098483,0.089483,0.031258,0.7436,0.7542,1.0000,-0.8616,1.6364
26,0.098654,0.089654,0.033268,0.5299,0.5678,1.0000,-0.8616,1.6212
27,0.096167,0.087167,0.034726,0.6923,0.7881,1.0000,-0.8616,1.6061
28,0.091584,0.082584,0.046438,0.7607,0.7373,1.0000,-0.8616,1.5909
29,0.090685,0.081685,0.037518,0.7350,0.6949,1.0000,-0.8616,1.5758
30,0.093634,0.084634,0.039753,0.7521,0.7373,1.0000,-0.8616,1.5606
31,0.091512,0.082512,0.043354,0.7778,0.7542,1.0000,-0.8616,1.5455
32,0.086614,0.077614,0.042904,0.7265,0.7712,1.0000,-0.8616,1.5303
33,0.089191,0.080191,0.047816,0.7692,0.7373,1.0000,-0.8616,1.5152
34,0.084347,0.075347,0.047577,0.7521,0.7458,1.0000,-0.8616,1.5000
35,0.080703,0.071703,0.052931,0.7607,0.7119,1.0000,-0.8616,1.4848
36,0.081420,0.072420,0.052287,0.7607,0.7712,1.0000,-0.8616,1.4697
37,0.090611,0.081611,0.055257,0.7350,0.6949,1.0000,-0.8616,1.4545
38,0.079623,0.070623,0.055829,0.7863,0.7797,1.0000,-0.8616,1.4394
39,0.078963,0.069963,0.062775,0.7350,0.7288,1.0000,-0.8616,1.4242
40,0.076924,0.067924,0.059025,0.7778,0.7119,1.0000,-0.8616,1.4091
41,0.073573,0.064573,0.059503,0.8034,0.7373,1.0000,-0.8616,1.3939
42,0.078317,0.069317,0.068619,0.7607,0.7119,1.0000,-0.8616,1.3788
43,0.079903,0.070903,0.064916,0.7521,0.8051,1.0000,-0.8616,1.3636
44,0.069981,0.060981,0.070008,0.7265,0.7288,1.0000,-0.8616,1.3485
45,0.078893,0.069893,0.065850,0.7521,0.7627,1.0000,-0.8616,1.3333
46,0.069294,0.060294,0.075378,0.7778,0.7712,1.0000,-0.8616,1.3182
47,0.067796,0.058796,0.073246,0.7521,0.7542,1.0000,-0.8616,1.3030
48,0.071520,0.062520,0.069839,0.7094,0.6949,1.0000,-0.8616,1.2879
49,0.070047,0.061047,0.077276,0.7778,0.7458,1.0000,-0.8616,1.2727
50,0.063343,0.054343,0.084341,0.7009,0.7288,1.0000,-0.8616,1.2576
51,0.072555,0.063555,0.086823,0.7521,0.7542,1.0000,-0.8616,1.2424
52,0.065404,0.056404,0.082088,0.7692,0.7119,1.0000,-0.8616,1.2273
53,0.057186,0.048186,0.089704,0.7521,0.7458,1.0000,-0.8616,1.2121
54,0.061068,0.052068,0.087717,0.7350,0.7627,1.0000,-0.8616,1.1970
55,0.057211,0.048211,0.091739,0.7778,0.7203,1.0000,-0.8616,1.1818
56,0.063318,0.054318,0.101685,0.6667,0.6780,1.0000,-0.8616,1.1667
57,0.057106,0.048106,0.102008,0.7949,0.7373,1.0000,-0.8616,1.1515
58,0.054756,0.045756,0.106564,0.7692,0.7881,1.0000,-0.8616,1.1364
59,0.057633,0.048633,0.097499,0.7863,0.7458,1.0000,-0.8616,1.1212
60,0.059728,0.050728,0.102495,0.7521,0.7797,1.0000,-0.8616,1.1061
61,0.056334,0.047334,0.100706,0.7179,0.7203,1.0000,-0.8616,1.0909
62,0.055830,0.046830,0.105814,0.7350,0.6780,1.0000,-0.8616,1.0758
63,0.052635,0.043635,0.112098,0.7778,0.7034,1.0000,-0.8616,1.0606
64,0.054068,0.045068,0.110322,0.7179,0.7373,1.0000,-0.8616,1.0455
65,0.052298,0.043298,0.101351,0.7778,0.7119,1.0000,-0.8616,1.0303
66,0.044652,0.035652,0.106134,0.7692,0.7203,1.0000,-0.8616,1.0152
67,0.051816,0.042816,0.103324,0.7436,0.7203,1.0000,-0.8616,1.0000
68,0.052472,0.043472,0.112016,0.7521,0.7203,1.0000,-0.8616,0.9848
69,0.054146,0.045146,0.120532,0.7521,0.7627,1.0000,-0.8616,0.9697
70,0.057928,0.048928,0.119524,0.7350,0.7458,1.0000,-0.8616,0.9545
71,0.049743,0.040743,0.119161,0.7436,0.7542,1.0000,-0.8616,0.9394
72,0.046361,0.037361,0.123299,0.7521,0.7458,1.0000,-0.8616,0.9242
73,0.048634,0.039634,0.119360,0.7607,0.7712,1.0000,-0.8616,0.9091
74,0.047065,0.038065,0.136215,0.7436,0.7203,1.0000,-0.8616,0.8939
75,0.046979,0.037979,0.127971,0.7179,0.7288,1.0000,-0.8616,0.8788
76,0.050460,0.041460,0.122800,0.7607,0.7542,1.0000,-0.8616,0.8636
77,0.049333,0.040333,0.124886,0.6923,0.6864,1.0000,-0.8616,0.8485
78,0.044455,0.035455,0.123677,0.6923,0.6864,1.0000,-0.8616,0.8333
79,0.046033,0.037033,0.128641,0.7949,0.7966,1.0000,-0.8616,0.8182
80,0.044293,0.035293,0.130259,0.7607,0.7627,1.0000,-0.8616,0.8030
81,0.044696,0.035696,0.129634,0.7521,0.7542,1.0000,-0.8616,0.7879
82,0.051297,0.042297,0.128787,0.7436,0.7627,1.0000,-0.8616,0.7727
83,0.042386,0.033386,0.127541,0.7094,0.7288,1.0000,-0.8616,0.7576
84,0.044180,0.035180,0.128670,0.7179,0.7373,1.0000,-0.8616,0.7424
85,0.052697,0.043697,0.128226,0.7350,0.7458,1.0000,-0.8616,0.7273
86,0.039390,0.030390,0.137807,0.7350,0.7458,1.0000,-0.8616,0.7121
87,0.046486,0.037486,0.129940,0.7094,0.7034,1.0000,-0.8616,0.6970
88,0.041920,0.032920,0.134098,0.7778,0.7627,1.0000,-0.8616,0.6818
89,0.044667,0.035667,0.149830,0.7607,0.7797,1.0000,-0.8616,0.6667
90,0.045655,0.036655,0.144980,0.7265,0.7712,1.0000,-0.8616,0.6515
91,0.042794,0.033794,0.140216,0.7607,0.7881,1.0000,-0.8616,0.6364
92,0.037008,0.028008,0.141504,0.7607,0.7542,1.0000,-0.8616,0.6212
93,0.036682,0.027682,0.138842,0.8034,0.7288,1.0000,-0.8616,0.6061
94,0.045694,0.036694,0.144572,0.7350,0.7203,1.0000,-0.8616,0.5909
95,0.046225,0.037225,0.142081,0.6923,0.7542,1.0000,-0.8616,0.5758
96,0.038411,0.029411,0.152216,0.6496,0.7119,1.0000,-0.8616,0.5606
97,0.039397,0.030397,0.141846,0.7265,0.7966,1.0000,-0.8616,0.5455
98,0.043113,0.034113,0.149309,0.7179,0.7373,1.0000,-0.8616,0.5303
99,0.035755,0.026755,0.151072,0.7179,0.7627,1.0000,-0.8616,0.5152
100,0.040958,0.031958,0.145329,0.7094,0.7288,1.0000,-0.8616,0.5000
