epoch,loss,task_loss,compute_loss,test_acc,avg_token_ratio,flop_reduction,tau
54,0.063319,0.062287,0.014304,0.6525,0.4683,0.6258,1.1970
55,0.061645,0.060650,0.013794,0.7797,0.4683,0.6261,1.1818
56,0.060540,0.059459,0.014888,0.7542,0.4676,0.6263,1.1667
57,0.064180,0.063072,0.014941,0.7373,0.4677,0.6262,1.1515
58,0.063413,0.062322,0.014918,0.7119,0.4683,0.6261,1.1364
59,0.058029,0.056903,0.015297,0.7373,0.4683,0.6260,1.1212
60,0.061686,0.060593,0.015164,0.7542,0.4682,0.6259,1.1061
61,0.057685,0.056495,0.015960,0.7288,0.4691,0.6256,1.0909
62,0.057663,0.056476,0.016248,0.6949,0.4688,0.6257,1.0758
63,0.059984,0.058778,0.016251,0.6610,0.4693,0.6255,1.0606
64,0.052256,0.051062,0.016125,0.7542,0.4687,0.6258,1.0455
65,0.055255,0.053952,0.017573,0.7458,0.4685,0.6260,1.0303
66,0.051583,0.050343,0.016918,0.7288,0.4684,0.6259,1.0152
67,0.057193,0.055925,0.017250,0.7119,0.4679,0.6264,1.0000
68,0.054786,0.053469,0.017565,0.7119,0.4685,0.6261,0.9848
69,0.051509,0.050161,0.017809,0.7542,0.4684,0.6261,0.9697
70,0.049985,0.048634,0.017941,0.7373,0.4686,0.6258,0.9545
71,0.052151,0.050801,0.018058,0.7627,0.4683,0.6261,0.9394
72,0.048605,0.047316,0.017354,0.6780,0.4678,0.6263,0.9242
73,0.051288,0.049954,0.017898,0.7373,0.4690,0.6257,0.9091
74,0.045281,0.044008,0.017384,0.7119,0.4681,0.6262,0.8939
75,0.047950,0.046675,0.017116,0.7542,0.4692,0.6255,0.8788
76,0.052619,0.051323,0.017385,0.7627,0.4679,0.6260,0.8636
77,0.052924,0.051570,0.017754,0.7542,0.4686,0.6258,0.8485
78,0.045252,0.043834,0.018755,0.7288,0.4685,0.6260,0.8333
79,0.046979,0.045502,0.019371,0.7034,0.4687,0.6258,0.8182
80,0.046924,0.045396,0.020261,0.7458,0.4687,0.6258,0.8030
81,0.050542,0.049017,0.020269,0.7288,0.4684,0.6260,0.7879
82,0.041915,0.040309,0.021401,0.7288,0.4686,0.6261,0.7727
83,0.043483,0.042025,0.019292,0.7203,0.4684,0.6261,0.7576
84,0.044551,0.043161,0.018614,0.7966,0.4682,0.6262,0.7424
85,0.041451,0.039977,0.019822,0.7119,0.4679,0.6264,0.7273
86,0.043145,0.041484,0.021548,0.7542,0.4682,0.6262,0.7121
87,0.044488,0.042845,0.021696,0.7203,0.4698,0.6256,0.6970
88,0.041335,0.039699,0.021794,0.7542,0.4687,0.6257,0.6818
89,0.040241,0.038756,0.019744,0.7712,0.4690,0.6256,0.6667
90,0.048610,0.046815,0.023816,0.7712,0.4683,0.6257,0.6515
91,0.040719,0.039053,0.021999,0.7373,0.4691,0.6255,0.6364
92,0.039996,0.038437,0.021166,0.7203,0.4688,0.6256,0.6212
93,0.032937,0.031310,0.021628,0.7288,0.4682,0.6259,0.6061
94,0.040619,0.038930,0.022290,0.7458,0.4689,0.6256,0.5909
95,0.037857,0.036174,0.022159,0.7288,0.4684,0.6259,0.5758
96,0.040353,0.038782,0.020848,0.7627,0.4688,0.6257,0.5606
97,0.035068,0.033321,0.023195,0.7119,0.4689,0.6256,0.5455
98,0.038825,0.037120,0.022828,0.7373,0.4693,0.6254,0.5303
99,0.043432,0.041821,0.021293,0.7797,0.4685,0.6259,0.5152
100,0.038308,0.036780,0.020370,0.7797,0.4688,0.6257,0.5000
