epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.730573,0.716990,0.028853,0.7436,0.6610,0.5489,0.5942,2.0000
2,0.194568,0.191441,0.002337,0.7350,0.6610,0.5489,0.5942,1.9848
3,0.186991,0.183879,0.002100,0.6923,0.6610,0.5489,0.5942,1.9697
4,0.199381,0.196407,0.001992,0.7607,0.7373,0.5489,0.5942,1.9545
5,0.145181,0.142253,0.001635,0.7350,0.7034,0.5489,0.5942,1.9394
6,0.159867,0.156747,0.002305,0.6325,0.6356,0.5489,0.5942,1.9242
7,0.144644,0.141859,0.001320,0.7863,0.7373,0.5489,0.5942,1.9091
8,0.129204,0.126357,0.001428,0.5470,0.5085,0.5489,0.5942,1.8939
9,0.133639,0.130881,0.001304,0.6923,0.7119,0.5489,0.5942,1.8788
10,0.118126,0.115277,0.001651,0.7265,0.6102,0.5489,0.5942,1.8636
11,0.115903,0.113050,0.001658,0.7009,0.7458,0.5489,0.5942,1.8485
12,0.104108,0.101240,0.001664,0.7778,0.7627,0.5489,0.5942,1.8333
13,0.108712,0.105884,0.001526,0.7009,0.7034,0.5489,0.5942,1.8182
14,0.099452,0.096674,0.001571,0.6667,0.6695,0.5489,0.5942,1.8030
15,0.098951,0.096183,0.001498,0.7863,0.7458,0.5489,0.5942,1.7879
16,0.101055,0.098254,0.001543,0.7692,0.6610,0.5489,0.5942,1.7727
17,0.103868,0.101034,0.001675,0.7436,0.6780,0.5489,0.5942,1.7576
18,0.102597,0.099810,0.001440,0.6752,0.7034,0.5489,0.5942,1.7424
19,0.107961,0.105258,0.001445,0.7436,0.8136,0.5489,0.5942,1.7273
20,0.096671,0.093946,0.001384,0.7949,0.7203,0.5489,0.5942,1.7121
21,0.098508,0.095688,0.001654,0.7778,0.7373,0.5489,0.5942,1.6970
22,0.104637,0.101787,0.001866,0.7692,0.8051,0.5489,0.5942,1.6818
23,0.097811,0.094839,0.002014,0.7949,0.6864,0.5489,0.5942,1.6667
24,0.100464,0.097634,0.001568,0.7607,0.8051,0.5489,0.5942,1.6515
25,0.097295,0.094289,0.002430,0.7607,0.7119,0.5489,0.5942,1.6364
26,0.093771,0.090741,0.002720,0.7607,0.7034,0.5489,0.5942,1.6212
27,0.093339,0.090391,0.002500,0.7521,0.7627,0.5489,0.5942,1.6061
28,0.094478,0.091619,0.002237,0.7094,0.6610,0.5489,0.5942,1.5909
29,0.097816,0.094803,0.002746,0.8120,0.7881,0.5489,0.5942,1.5758
30,0.099524,0.096205,0.003498,0.8120,0.7458,0.5489,0.5942,1.5606
31,0.093104,0.089894,0.003285,0.7863,0.7797,0.5489,0.5942,1.5455
32,0.097749,0.094568,0.003294,0.8034,0.7712,0.5489,0.5942,1.5303
33,0.094810,0.091696,0.002876,0.7265,0.6441,0.5489,0.5942,1.5152
34,0.093069,0.090048,0.002460,0.7692,0.7034,0.5489,0.5942,1.5000
35,0.094009,0.090681,0.003701,0.7607,0.6949,0.5489,0.5942,1.4848
36,0.094540,0.091288,0.003513,0.7949,0.8136,0.5489,0.5942,1.4697
37,0.090022,0.086444,0.004438,0.8034,0.7627,0.5489,0.5942,1.4545
38,0.091074,0.087680,0.004090,0.7607,0.7119,0.5489,0.5942,1.4394
39,0.091371,0.087706,0.004670,0.7863,0.7966,0.5489,0.5942,1.4242
40,0.092443,0.088734,0.005046,0.7265,0.7712,0.5489,0.5942,1.4091
41,0.092781,0.089144,0.004625,0.7521,0.8051,0.5489,0.5942,1.3939
42,0.088713,0.084785,0.005711,0.7949,0.7373,0.5489,0.5942,1.3788
43,0.092124,0.088396,0.004947,0.7521,0.7712,0.5489,0.5942,1.3636
44,0.091617,0.087885,0.005006,0.7692,0.7712,0.5489,0.5942,1.3485
45,0.087430,0.083393,0.005811,0.7863,0.7373,0.5489,0.5942,1.3333
46,0.087450,0.083675,0.005155,0.7863,0.7373,0.5489,0.5942,1.3182
47,0.089941,0.086034,0.005561,0.6838,0.6271,0.5489,0.5942,1.3030
48,0.088866,0.085124,0.004876,0.8034,0.7119,0.5489,0.5942,1.2879
49,0.090563,0.086578,0.005918,0.6496,0.5763,0.5489,0.5942,1.2727
50,0.085753,0.081410,0.006741,0.7692,0.7797,0.5489,0.5942,1.2576
51,0.084981,0.080473,0.007428,0.7521,0.6864,0.5489,0.5942,1.2424
52,0.083317,0.078832,0.007788,0.7350,0.7797,0.5489,0.5942,1.2273
53,0.083200,0.078560,0.007715,0.7692,0.7034,0.5489,0.5942,1.2121
54,0.086338,0.081912,0.007000,0.7692,0.7542,0.5489,0.5942,1.1970
55,0.084691,0.080091,0.007837,0.7521,0.7542,0.5489,0.5942,1.1818
56,0.083594,0.078975,0.007853,0.7692,0.7034,0.5489,0.5942,1.1667
57,0.084278,0.079933,0.006936,0.7607,0.6864,0.5489,0.5942,1.1515
58,0.075526,0.070391,0.009244,0.7607,0.7627,0.5489,0.5942,1.1364
59,0.085718,0.080777,0.008550,0.7521,0.7458,0.5489,0.5942,1.1212
60,0.076989,0.071569,0.010109,0.7350,0.6271,0.5489,0.5942,1.1061
61,0.079442,0.074565,0.008448,0.7179,0.7542,0.5489,0.5942,1.0909
62,0.078702,0.073573,0.009396,0.7521,0.6864,0.5489,0.5942,1.0758
63,0.077657,0.072402,0.009669,0.7692,0.7712,0.5489,0.5942,1.0606
64,0.073295,0.068096,0.009648,0.7350,0.7881,0.5489,0.5942,1.0455
65,0.076853,0.071344,0.010046,0.7778,0.7034,0.5489,0.5942,1.0303
66,0.082231,0.076806,0.009831,0.7778,0.7288,0.5489,0.5942,1.0152
67,0.075497,0.070075,0.009805,0.7436,0.7458,0.5489,0.5942,1.0000
68,0.068755,0.063206,0.010857,0.7436,0.7881,0.5489,0.5942,0.9848
69,0.072470,0.066973,0.010266,0.7436,0.7373,0.5489,0.5942,0.9697
70,0.076457,0.070678,0.011165,0.7521,0.7119,0.5489,0.5942,0.9545
71,0.072944,0.067254,0.011175,0.7436,0.7203,0.5489,0.5942,0.9394
72,0.068140,0.062014,0.012347,0.7179,0.7542,0.5489,0.5942,0.9242
73,0.069967,0.064226,0.010951,0.7350,0.6949,0.5489,0.5942,0.9091
74,0.069605,0.064051,0.010431,0.7778,0.7203,0.5489,0.5942,0.8939
75,0.064040,0.058073,0.011829,0.7778,0.7203,0.5489,0.5942,0.8788
76,0.062978,0.056757,0.012131,0.7778,0.7542,0.5489,0.5942,0.8636
77,0.065952,0.059872,0.011707,0.7607,0.7034,0.5489,0.5942,0.8485
78,0.059208,0.053219,0.011411,0.7863,0.7458,0.5489,0.5942,0.8333
79,0.057370,0.051101,0.012100,0.6838,0.6610,0.5489,0.5942,0.8182
80,0.063691,0.057822,0.011060,0.7607,0.7373,0.5489,0.5942,0.8030
81,0.062837,0.056098,0.013223,0.6325,0.5932,0.5489,0.5942,0.7879
82,0.058233,0.052197,0.011870,0.6667,0.6695,0.5489,0.5942,0.7727
83,0.065618,0.059476,0.012147,0.6752,0.6271,0.5489,0.5942,0.7576
84,0.058295,0.052069,0.011998,0.7094,0.6949,0.5489,0.5942,0.7424
85,0.063298,0.057033,0.011966,0.7436,0.6949,0.5489,0.5942,0.7273
86,0.056735,0.050347,0.012672,0.7692,0.7542,0.5489,0.5942,0.7121
87,0.055943,0.049340,0.012921,0.6496,0.7119,0.5489,0.5942,0.6970
88,0.056409,0.050092,0.011826,0.7350,0.7542,0.5489,0.5942,0.6818
89,0.055858,0.049599,0.012243,0.7949,0.7458,0.5489,0.5942,0.6667
90,0.051976,0.045323,0.013403,0.7265,0.7458,0.5489,0.5942,0.6515
91,0.050218,0.043681,0.013133,0.7521,0.7288,0.5489,0.5942,0.6364
92,0.060560,0.053901,0.013195,0.7863,0.7627,0.5489,0.5942,0.6212
93,0.054400,0.048097,0.011846,0.6496,0.6356,0.5489,0.5942,0.6061
94,0.049179,0.042637,0.012584,0.6923,0.6271,0.5489,0.5942,0.5909
95,0.056243,0.049834,0.012196,0.7436,0.7712,0.5489,0.5942,0.5758
96,0.051746,0.044631,0.014180,0.7179,0.7288,0.5489,0.5942,0.5606
97,0.054896,0.047834,0.014044,0.7607,0.7203,0.5489,0.5942,0.5455
98,0.053467,0.047030,0.012537,0.6838,0.6695,0.5489,0.5942,0.5303
99,0.059127,0.052525,0.012857,0.7436,0.7797,0.5489,0.5942,0.5152
100,0.052223,0.045700,0.012531,0.7521,0.7881,0.5489,0.5942,0.5000
