epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
46,0.086583,0.083300,0.005738,0.7436,0.7966,0.5822,0.4073,1.3182
47,0.084879,0.081730,0.005101,0.8034,0.7627,0.5825,0.4072,1.3030
48,0.083188,0.079583,0.006539,0.7009,0.7203,0.5823,0.4073,1.2879
49,0.078231,0.074596,0.006812,0.7265,0.7797,0.5821,0.4074,1.2727
50,0.081190,0.077164,0.007673,0.7009,0.7797,0.5819,0.4075,1.2576
51,0.080651,0.076990,0.006407,0.7436,0.7712,0.5823,0.4074,1.2424
52,0.077728,0.074086,0.006580,0.7436,0.8220,0.5822,0.4074,1.2273
53,0.084423,0.080394,0.007464,0.7692,0.7966,0.5822,0.4074,1.2121
54,0.073320,0.069019,0.008447,0.7179,0.7797,0.5819,0.4076,1.1970
55,0.075902,0.071571,0.008840,0.7350,0.8220,0.5814,0.4083,1.1818
56,0.077975,0.073968,0.007843,0.6410,0.7458,0.5813,0.4088,1.1667
57,0.079065,0.075002,0.007863,0.7265,0.7881,0.5814,0.4083,1.1515
58,0.070016,0.065794,0.008066,0.7179,0.7373,0.5813,0.4084,1.1364
59,0.073669,0.069324,0.008395,0.7692,0.7966,0.5686,0.4386,1.1212
60,0.076610,0.072170,0.007901,0.7350,0.7797,0.5755,0.4210,1.1061
61,0.070861,0.066159,0.009190,0.7436,0.7881,0.5759,0.4203,1.0909
62,0.077917,0.073712,0.007468,0.7778,0.7797,0.5781,0.4148,1.0758
63,0.079261,0.074892,0.008279,0.7436,0.7627,0.5707,0.4326,1.0606
64,0.068095,0.063379,0.008897,0.5983,0.7119,0.5771,0.4167,1.0455
65,0.069772,0.065038,0.009108,0.7350,0.7288,0.5768,0.4175,1.0303
66,0.071817,0.066682,0.010187,0.7265,0.7966,0.5763,0.4184,1.0152
67,0.072853,0.068180,0.008794,0.6068,0.7627,0.5755,0.4201,1.0000
68,0.065584,0.060888,0.008575,0.6496,0.7966,0.5700,0.4335,0.9848
69,0.066049,0.061353,0.008530,0.7009,0.7203,0.5666,0.4405,0.9697
70,0.065972,0.061053,0.009269,0.6667,0.7881,0.5720,0.4275,0.9545
71,0.068389,0.063169,0.009906,0.7607,0.7797,0.5694,0.4329,0.9394
72,0.070677,0.065818,0.009262,0.7009,0.7712,0.5644,0.4442,0.9242
73,0.061479,0.056364,0.009461,0.7094,0.7712,0.5600,0.4537,0.9091
74,0.062128,0.056661,0.010223,0.6496,0.7119,0.5596,0.4531,0.8939
75,0.064576,0.059263,0.010075,0.7094,0.7627,0.5588,0.4544,0.8788
76,0.065111,0.059502,0.010284,0.7265,0.7797,0.5545,0.4628,0.8636
77,0.062217,0.056875,0.009604,0.6923,0.7542,0.5498,0.4712,0.8485
78,0.062791,0.057707,0.008556,0.7521,0.7966,0.5513,0.4686,0.8333
79,0.058267,0.052988,0.008943,0.6154,0.7288,0.5499,0.4713,0.8182
80,0.062005,0.056934,0.008460,0.7607,0.7881,0.5525,0.4676,0.8030
81,0.065689,0.060084,0.010003,0.7692,0.7797,0.5501,0.4711,0.7879
82,0.056895,0.051607,0.008741,0.6752,0.7119,0.5494,0.4723,0.7727
83,0.052047,0.046784,0.008557,0.6923,0.7203,0.5467,0.4759,0.7576
84,0.058260,0.053061,0.008363,0.7179,0.7881,0.5478,0.4747,0.7424
85,0.056266,0.050467,0.009634,0.5897,0.6780,0.5443,0.4782,0.7273
86,0.057754,0.052207,0.009215,0.6667,0.7627,0.5459,0.4768,0.7121
87,0.056792,0.051320,0.009084,0.7094,0.7712,0.5466,0.4760,0.6970
88,0.055685,0.049991,0.009644,0.6325,0.7712,0.5469,0.4756,0.6818
89,0.054866,0.049225,0.009260,0.6239,0.7542,0.5454,0.4772,0.6667
90,0.061523,0.055946,0.008903,0.6325,0.7373,0.5444,0.4777,0.6515
91,0.056460,0.051140,0.008462,0.7778,0.7966,0.5438,0.4783,0.6364
92,0.053637,0.048160,0.008694,0.7949,0.7797,0.5432,0.4787,0.6212
93,0.049877,0.044255,0.009031,0.6752,0.7542,0.5430,0.4788,0.6061
94,0.058260,0.052753,0.008733,0.7009,0.7373,0.5429,0.4790,0.5909
95,0.050140,0.044264,0.009802,0.7009,0.7288,0.5428,0.4790,0.5758
96,0.049608,0.044076,0.008995,0.7436,0.7712,0.5427,0.4791,0.5606
97,0.053044,0.047513,0.008918,0.7009,0.7373,0.5428,0.4790,0.5455
98,0.052178,0.046674,0.008942,0.7009,0.7542,0.5430,0.4789,0.5303
99,0.056827,0.051211,0.009398,0.6752,0.7458,0.5426,0.4792,0.5152
100,0.051594,0.045929,0.009004,0.7692,0.7712,0.5432,0.4788,0.5000
