epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
41,0.075234,0.066234,0.056104,0.7009,0.7034,1.0000,-0.0463,1.3939
42,0.072371,0.063371,0.053015,0.6752,0.7203,1.0000,-0.0463,1.3788
43,0.066720,0.057720,0.063443,0.6496,0.5763,1.0000,-0.0463,1.3636
44,0.075780,0.066780,0.062955,0.7350,0.7203,1.0000,-0.0463,1.3485
45,0.071288,0.062288,0.072547,0.6752,0.6864,1.0000,-0.0463,1.3333
46,0.061925,0.052925,0.065423,0.7436,0.6864,1.0000,-0.0463,1.3182
47,0.067802,0.058802,0.069243,0.7179,0.7288,1.0000,-0.0463,1.3030
48,0.059592,0.050592,0.071685,0.6581,0.6864,1.0000,-0.0463,1.2879
49,0.064730,0.055730,0.070953,0.7094,0.6949,1.0000,-0.0463,1.2727
50,0.066639,0.057639,0.074106,0.6752,0.6186,1.0000,-0.0463,1.2576
51,0.061004,0.052004,0.074657,0.7265,0.6780,1.0000,-0.0463,1.2424
52,0.056138,0.047138,0.080364,0.7436,0.7119,1.0000,-0.0463,1.2273
53,0.062448,0.053448,0.081816,0.7009,0.7119,1.0000,-0.0463,1.2121
54,0.062308,0.053308,0.083677,0.7436,0.6695,1.0000,-0.0463,1.1970
55,0.056893,0.047893,0.091027,0.7094,0.6864,1.0000,-0.0463,1.1818
56,0.057417,0.048417,0.084188,0.7009,0.6864,1.0000,-0.0463,1.1667
57,0.051450,0.042450,0.090215,0.6923,0.6356,1.0000,-0.0463,1.1515
58,0.063362,0.054362,0.093616,0.7607,0.7203,1.0000,-0.0463,1.1364
59,0.055664,0.046664,0.100566,0.6752,0.6780,1.0000,-0.0463,1.1212
60,0.052569,0.043569,0.099983,0.6923,0.6864,1.0000,-0.0463,1.1061
61,0.051958,0.042958,0.098504,0.6923,0.7034,1.0000,-0.0463,1.0909
62,0.046497,0.037497,0.101785,0.7350,0.6695,1.0000,-0.0463,1.0758
63,0.050370,0.041370,0.094562,0.7179,0.6610,1.0000,-0.0463,1.0606
64,0.050481,0.041481,0.098383,0.6752,0.6780,1.0000,-0.0463,1.0455
65,0.053907,0.044907,0.108120,0.7179,0.6864,1.0000,-0.0463,1.0303
66,0.045096,0.036096,0.104155,0.7009,0.6780,1.0000,-0.0463,1.0152
67,0.053577,0.044577,0.094187,0.6667,0.6864,1.0000,-0.0463,1.0000
68,0.045103,0.036103,0.102714,0.6581,0.7627,1.0000,-0.0463,0.9848
69,0.048034,0.039034,0.108567,0.6154,0.7034,1.0000,-0.0463,0.9697
70,0.047817,0.038817,0.111179,0.7607,0.7288,1.0000,-0.0463,0.9545
71,0.047445,0.038445,0.114249,0.7009,0.6949,1.0000,-0.0463,0.9394
72,0.043126,0.034126,0.108608,0.7350,0.6695,1.0000,-0.0463,0.9242
73,0.049857,0.040857,0.109712,0.6581,0.7203,1.0000,-0.0463,0.9091
74,0.045604,0.036604,0.110809,0.6923,0.6610,1.0000,-0.0463,0.8939
75,0.046791,0.037791,0.114659,0.6923,0.7627,1.0000,-0.0463,0.8788
76,0.042348,0.033348,0.113697,0.7179,0.7119,1.0000,-0.0463,0.8636
77,0.041571,0.032571,0.118757,0.6838,0.6695,1.0000,-0.0463,0.8485
78,0.058027,0.049027,0.110364,0.6752,0.6695,1.0000,-0.0463,0.8333
79,0.040768,0.031768,0.114830,0.6581,0.6695,1.0000,-0.0463,0.8182
80,0.032821,0.023821,0.119401,0.6496,0.6864,1.0000,-0.0463,0.8030
81,0.047980,0.038980,0.127302,0.7094,0.7203,1.0000,-0.0463,0.7879
82,0.045629,0.036629,0.120317,0.6154,0.7119,1.0000,-0.0463,0.7727
83,0.036778,0.027778,0.118369,0.7265,0.6864,1.0000,-0.0463,0.7576
84,0.044650,0.035650,0.123002,0.7009,0.6949,1.0000,-0.0463,0.7424
85,0.037412,0.028412,0.130477,0.6667,0.6864,1.0000,-0.0463,0.7273
86,0.042620,0.033620,0.120119,0.6667,0.6864,1.0000,-0.0463,0.7121
87,0.046568,0.037568,0.132535,0.6325,0.6441,1.0000,-0.0463,0.6970
88,0.040435,0.031435,0.131254,0.7350,0.7034,1.0000,-0.0463,0.6818
89,0.043441,0.034441,0.123133,0.6838,0.6441,1.0000,-0.0463,0.6667
90,0.032047,0.023047,0.132227,0.7607,0.6525,1.0000,-0.0463,0.6515
91,0.043107,0.034107,0.127920,0.7265,0.6780,1.0000,-0.0463,0.6364
92,0.040632,0.031632,0.124600,0.6581,0.6610,1.0000,-0.0463,0.6212
93,0.031800,0.022800,0.128615,0.6752,0.6949,1.0000,-0.0463,0.6061
94,0.034299,0.025299,0.131491,0.5983,0.6610,1.0000,-0.0463,0.5909
95,0.037434,0.028434,0.131476,0.7094,0.7034,1.0000,-0.0463,0.5758
96,0.043870,0.034870,0.141659,0.6838,0.6695,1.0000,-0.0463,0.5606
97,0.039606,0.030606,0.134886,0.6068,0.6186,1.0000,-0.0463,0.5455
98,0.034848,0.025848,0.129929,0.6667,0.6780,1.0000,-0.0463,0.5303
99,0.041842,0.032842,0.135777,0.6923,0.6610,1.0000,-0.0463,0.5152
100,0.038553,0.029553,0.137907,0.6838,0.7034,1.0000,-0.0463,0.5000
