epoch,loss,task_loss,compute_loss,head_entropy,val_acc,test_acc,avg_token_ratio,avg_head_gate,flop_reduction,tau
1,0.719551,0.669460,0.019543,0.396776,0.6322,0.6005,0.6128,0.2360,0.2881,2.0000
2,0.217166,0.210469,0.001130,0.055909,0.6897,0.6260,0.6255,0.1890,0.2587,1.6250
3,0.168307,0.166883,0.000628,0.006492,0.7356,0.6641,0.6275,0.1879,0.2539,1.2500
4,0.183887,0.182867,0.000637,0.002724,0.7011,0.6234,0.6285,0.1877,0.2518,0.8750
5,0.176693,0.175762,0.000640,0.001881,0.7701,0.7074,0.6294,0.1876,0.2502,0.5000
