epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.501048,0.491467,0.018272,0.5043,0.4576,0.5445,0.6880,2.0000
2,0.202923,0.200126,0.001079,0.5726,0.5932,0.5445,0.6880,1.9848
3,0.207662,0.204762,0.001555,0.6923,0.6780,0.5445,0.6880,1.9697
4,0.142728,0.139963,0.000946,0.5897,0.5424,0.5445,0.6880,1.9545
5,0.173177,0.170506,0.000922,0.5897,0.6525,0.5445,0.6880,1.9394
6,0.147091,0.144364,0.000892,0.7009,0.6102,0.5445,0.6880,1.9242
7,0.199197,0.196421,0.001167,0.4701,0.4068,0.5445,0.6880,1.9091
8,0.136061,0.133373,0.000997,0.5214,0.4576,0.5445,0.6880,1.8939
9,0.125418,0.122690,0.000948,0.7265,0.6441,0.5445,0.6880,1.8788
10,0.127254,0.124567,0.000958,0.5983,0.6271,0.5445,0.6880,1.8636
11,0.146250,0.143638,0.000951,0.7179,0.6610,0.5445,0.6880,1.8485
12,0.111647,0.108967,0.000903,0.7265,0.6525,0.5445,0.6880,1.8333
13,0.123781,0.121149,0.000922,0.6068,0.6949,0.5445,0.6880,1.8182
14,0.109543,0.106901,0.001006,0.7521,0.7034,0.5445,0.6880,1.8030
15,0.119426,0.116871,0.000845,0.7607,0.6864,0.5445,0.6880,1.7879
16,0.115819,0.113248,0.000877,0.6068,0.6441,0.5445,0.6880,1.7727
17,0.109241,0.106543,0.000963,0.6752,0.7203,0.5445,0.6880,1.7576
18,0.105265,0.102689,0.000710,0.7179,0.6695,0.5445,0.6880,1.7424
19,0.102146,0.099386,0.001060,0.6496,0.6949,0.5445,0.6880,1.7273
20,0.100806,0.098112,0.001164,0.6496,0.6780,0.5445,0.6880,1.7121
21,0.102042,0.099351,0.001026,0.7350,0.6864,0.5445,0.6880,1.6970
22,0.095654,0.092973,0.001141,0.7350,0.7119,0.5445,0.6880,1.6818
23,0.095070,0.092346,0.001470,0.7094,0.6864,0.5445,0.6880,1.6667
24,0.097715,0.094903,0.001671,0.7350,0.7034,0.5445,0.6880,1.6515
25,0.094698,0.091949,0.001602,0.7009,0.6864,0.5445,0.6880,1.6364
26,0.096813,0.094042,0.001481,0.6667,0.5593,0.5445,0.6880,1.6212
27,0.098373,0.095588,0.001678,0.7009,0.6949,0.5445,0.6880,1.6061
28,0.093085,0.090249,0.001857,0.7265,0.6780,0.5445,0.6880,1.5909
29,0.092200,0.089450,0.001599,0.7265,0.6780,0.5445,0.6880,1.5758
30,0.090453,0.087537,0.001906,0.7094,0.6695,0.5445,0.6880,1.5606
31,0.095283,0.092170,0.002679,0.6838,0.7034,0.5445,0.6880,1.5455
32,0.093808,0.090847,0.002274,0.6923,0.7034,0.5445,0.6880,1.5303
33,0.093669,0.090682,0.002196,0.7436,0.7203,0.5445,0.6880,1.5152
34,0.096412,0.093284,0.002831,0.6752,0.7288,0.5445,0.6880,1.5000
35,0.091745,0.088444,0.003550,0.6923,0.7373,0.5445,0.6880,1.4848
36,0.100716,0.097685,0.002338,0.6239,0.7458,0.5445,0.6880,1.4697
37,0.091387,0.087917,0.003741,0.7436,0.6949,0.5445,0.6880,1.4545
38,0.090307,0.086700,0.004375,0.6923,0.7373,0.5445,0.6880,1.4394
39,0.089600,0.085783,0.004828,0.6923,0.7119,0.5445,0.6880,1.4242
40,0.083867,0.080094,0.004701,0.6923,0.7458,0.5445,0.6880,1.4091
41,0.087470,0.083581,0.005076,0.7179,0.7966,0.5445,0.6880,1.3939
42,0.086911,0.082823,0.005583,0.6325,0.7373,0.5445,0.6880,1.3788
43,0.086151,0.082089,0.005689,0.7265,0.7203,0.5445,0.6880,1.3636
44,0.087814,0.083694,0.005988,0.7179,0.7458,0.5445,0.6880,1.3485
45,0.087634,0.083577,0.005478,0.7521,0.7119,0.5445,0.6880,1.3333
46,0.082996,0.078734,0.006223,0.7179,0.7458,0.5445,0.6880,1.3182
47,0.083190,0.078758,0.006824,0.6239,0.7119,0.5445,0.6880,1.3030
48,0.082265,0.077935,0.006633,0.6752,0.7119,0.5445,0.6880,1.2879
49,0.081225,0.076697,0.007049,0.7265,0.7034,0.5445,0.6880,1.2727
50,0.085324,0.080742,0.007309,0.7094,0.7458,0.5445,0.6880,1.2576
51,0.079622,0.074969,0.007616,0.7179,0.6864,0.5445,0.6880,1.2424
52,0.079649,0.075183,0.007082,0.7009,0.7712,0.5445,0.6880,1.2273
53,0.084279,0.079596,0.007296,0.6923,0.7458,0.5445,0.6880,1.2121
54,0.079817,0.075039,0.007797,0.7094,0.7627,0.5445,0.6880,1.1970
55,0.077473,0.072460,0.008372,0.6410,0.6864,0.5445,0.6880,1.1818
56,0.080622,0.075766,0.007864,0.6410,0.6864,0.5445,0.6880,1.1667
57,0.079433,0.074270,0.008916,0.6581,0.7119,0.5445,0.6880,1.1515
58,0.074935,0.069342,0.010103,0.7692,0.7203,0.5445,0.6880,1.1364
59,0.074105,0.068875,0.009123,0.6838,0.7288,0.5445,0.6880,1.1212
60,0.072906,0.067490,0.009408,0.6496,0.6864,0.5445,0.6880,1.1061
61,0.068693,0.062934,0.010448,0.6752,0.7119,0.5445,0.6880,1.0909
62,0.073338,0.067848,0.009902,0.6667,0.7119,0.5445,0.6880,1.0758
63,0.073413,0.068298,0.008707,0.6667,0.7627,0.5445,0.6880,1.0606
64,0.071052,0.065720,0.009238,0.7009,0.7119,0.5445,0.6880,1.0455
65,0.075173,0.069513,0.010361,0.7009,0.7203,0.5445,0.6880,1.0303
66,0.069120,0.063721,0.009550,0.7094,0.7458,0.5445,0.6880,1.0152
67,0.067704,0.062338,0.009447,0.6667,0.7373,0.5445,0.6880,1.0000
68,0.067864,0.062014,0.010842,0.6838,0.6949,0.5445,0.6880,0.9848
69,0.069938,0.064164,0.010545,0.6068,0.7373,0.5445,0.6880,0.9697
70,0.071890,0.065948,0.011152,0.7350,0.7458,0.5445,0.6880,0.9545
71,0.069765,0.064065,0.010031,0.7179,0.7119,0.5445,0.6880,0.9394
72,0.066459,0.060929,0.009713,0.6667,0.7373,0.5445,0.6880,0.9242
73,0.071275,0.065667,0.010105,0.7094,0.7119,0.5445,0.6880,0.9091
74,0.066863,0.061147,0.010641,0.7094,0.7373,0.5445,0.6880,0.8939
75,0.070541,0.064841,0.010240,0.7350,0.7797,0.5445,0.6880,0.8788
76,0.064929,0.058750,0.011505,0.7436,0.6949,0.5445,0.6880,0.8636
77,0.067120,0.061248,0.010917,0.7009,0.6864,0.5445,0.6880,0.8485
78,0.063775,0.057582,0.011730,0.7436,0.7627,0.5445,0.6880,0.8333
79,0.062026,0.056042,0.011382,0.7094,0.6864,0.5445,0.6880,0.8182
80,0.059133,0.052802,0.012368,0.7607,0.6864,0.5445,0.6880,0.8030
81,0.066849,0.060639,0.011781,0.6752,0.6441,0.5445,0.6880,0.7879
82,0.063706,0.057278,0.012433,0.6239,0.6949,0.5445,0.6880,0.7727
83,0.060268,0.054129,0.011893,0.7094,0.7119,0.5445,0.6880,0.7576
84,0.066625,0.060251,0.012430,0.6667,0.6695,0.5445,0.6880,0.7424
85,0.055299,0.048683,0.012901,0.7607,0.7542,0.5445,0.6880,0.7273
86,0.060814,0.054551,0.011902,0.7094,0.7373,0.5445,0.6880,0.7121
87,0.060561,0.053870,0.013079,0.7692,0.7712,0.5445,0.6880,0.6970
88,0.054113,0.047752,0.011786,0.7179,0.7119,0.5445,0.6880,0.6818
89,0.061023,0.054739,0.011696,0.6752,0.6271,0.5445,0.6880,0.6667
90,0.056382,0.049929,0.012152,0.7265,0.7203,0.5445,0.6880,0.6515
91,0.065296,0.058673,0.012582,0.7778,0.7542,0.5445,0.6880,0.6364
92,0.055482,0.048768,0.012897,0.7350,0.6780,0.5445,0.6880,0.6212
93,0.055267,0.048543,0.013365,0.7179,0.6695,0.5445,0.6880,0.6061
94,0.053537,0.047073,0.012263,0.7179,0.6610,0.5445,0.6880,0.5909
95,0.050795,0.043898,0.013518,0.7521,0.7881,0.5445,0.6880,0.5758
96,0.060818,0.054200,0.013029,0.7265,0.6186,0.5445,0.6880,0.5606
97,0.053869,0.047218,0.013246,0.7265,0.7627,0.5445,0.6880,0.5455
98,0.053253,0.046618,0.012770,0.7350,0.6949,0.5445,0.6880,0.5303
99,0.058767,0.051776,0.014116,0.7436,0.7458,0.5445,0.6880,0.5152
100,0.052032,0.044912,0.014005,0.7778,0.6610,0.5445,0.6880,0.5000
