epoch,loss,task_loss,compute_loss,head_entropy,val_acc,test_acc,avg_token_ratio,avg_head_gate,flop_reduction,tau
1,0.825137,0.778382,0.015040,0.382838,0.6897,0.6276,0.6103,0.2368,0.3312,2.0000
2,0.226777,0.222438,0.000883,0.033055,0.5632,0.5051,0.6249,0.2514,0.3069,1.6250
3,0.266611,0.265138,0.000783,0.006113,0.4483,0.4286,0.6305,0.2501,0.2986,1.2500
4,0.198197,0.197416,0.000314,0.001553,0.6552,0.6327,0.6318,0.2500,0.2968,0.8750
5,0.207830,0.207176,0.000390,0.000200,0.5747,0.5765,0.6326,0.2500,0.2958,0.5000
