epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.561172,0.560097,0.012654,0.6154,0.5726,0.5537,0.4305,2.0000
2,0.227777,0.227626,0.002004,0.7350,0.6581,0.5522,0.4345,1.9848
3,0.195363,0.195184,0.002420,0.7607,0.6410,0.5504,0.4380,1.9697
4,0.165749,0.165600,0.002134,0.7094,0.6752,0.5481,0.4424,1.9545
5,0.143973,0.143854,0.001651,0.7009,0.6410,0.5477,0.4429,1.9394
6,0.157259,0.157139,0.001742,0.7350,0.6667,0.5449,0.4485,1.9242
7,0.136816,0.136713,0.001493,0.7692,0.6752,0.5455,0.4473,1.9091
8,0.127305,0.127147,0.002318,0.7094,0.6667,0.5496,0.4402,1.8939
9,0.117983,0.117858,0.001874,0.4359,0.4786,0.5500,0.4396,1.8788
10,0.112841,0.112703,0.002125,0.7692,0.7692,0.5488,0.4422,1.8636
11,0.111268,0.111173,0.001454,0.6325,0.6325,0.5475,0.4440,1.8485
12,0.101601,0.101473,0.001931,0.7179,0.6838,0.5460,0.4475,1.8333
13,0.104679,0.104554,0.001980,0.7778,0.6923,0.5504,0.4388,1.8182
14,0.107484,0.107340,0.002202,0.6667,0.6838,0.5470,0.4442,1.8030
15,0.099606,0.099492,0.001803,0.7778,0.7778,0.5444,0.4491,1.7879
16,0.101205,0.101032,0.002708,0.7863,0.7521,0.5415,0.4532,1.7727
17,0.091822,0.091660,0.002554,0.7179,0.7265,0.5344,0.4670,1.7576
18,0.094764,0.094588,0.002706,0.6410,0.6325,0.5393,0.4554,1.7424
19,0.098912,0.098742,0.002575,0.7863,0.7778,0.5347,0.4643,1.7273
20,0.091999,0.091821,0.002679,0.6496,0.6667,0.5354,0.4621,1.7121
21,0.096353,0.096150,0.003023,0.7863,0.7949,0.5023,0.5381,1.6970
22,0.095202,0.095050,0.002264,0.6068,0.6410,0.5029,0.5345,1.6818
23,0.099806,0.099663,0.002171,0.7607,0.7863,0.5003,0.5388,1.6667
24,0.096715,0.096488,0.003401,0.7778,0.7692,0.5020,0.5364,1.6515
25,0.092519,0.092280,0.003598,0.7094,0.6923,0.4981,0.5424,1.6364
26,0.091293,0.091033,0.003968,0.7863,0.7778,0.4998,0.5373,1.6212
27,0.089444,0.089158,0.004165,0.7863,0.7863,0.4943,0.5504,1.6061
28,0.086914,0.086620,0.004438,0.7863,0.7094,0.4917,0.5569,1.5909
29,0.088151,0.087832,0.004687,0.7949,0.7863,0.4890,0.5607,1.5758
30,0.085143,0.084817,0.004857,0.7692,0.8291,0.4944,0.5499,1.5606
31,0.087514,0.087180,0.005015,0.7863,0.8034,0.4965,0.5429,1.5455
32,0.085046,0.084685,0.005312,0.7607,0.7692,0.4948,0.5475,1.5303
33,0.086463,0.086102,0.005238,0.7949,0.7778,0.4872,0.5646,1.5152
34,0.082611,0.082174,0.006176,0.7949,0.7607,0.4773,0.5882,1.5000
35,0.079737,0.079243,0.006833,0.7778,0.8120,0.4737,0.5966,1.4848
36,0.079256,0.078803,0.006567,0.7350,0.7692,0.4736,0.5959,1.4697
37,0.081655,0.081183,0.006669,0.7778,0.7778,0.4697,0.6049,1.4545
38,0.080610,0.080179,0.006195,0.8120,0.7692,0.4695,0.6047,1.4394
39,0.076395,0.075890,0.007182,0.7436,0.7436,0.4707,0.6034,1.4242
40,0.075784,0.075248,0.007582,0.7009,0.7521,0.4687,0.6060,1.4091
41,0.080734,0.080299,0.006204,0.7778,0.7179,0.4689,0.6052,1.3939
42,0.080241,0.079719,0.007152,0.8205,0.7350,0.4677,0.6071,1.3788
43,0.074497,0.073905,0.008238,0.7778,0.7778,0.4672,0.6086,1.3636
44,0.072146,0.071530,0.008609,0.8291,0.7521,0.4658,0.6099,1.3485
45,0.075393,0.074763,0.008735,0.7778,0.7521,0.4668,0.6087,1.3333
46,0.072867,0.072207,0.009165,0.6923,0.7179,0.4658,0.6100,1.3182
47,0.072826,0.072218,0.008579,0.7436,0.7265,0.4657,0.6102,1.3030
48,0.065689,0.065035,0.009148,0.7009,0.7607,0.4653,0.6105,1.2879
49,0.069150,0.068443,0.009640,0.7607,0.7692,0.4650,0.6111,1.2727
50,0.074722,0.073941,0.010609,0.7778,0.7692,0.4649,0.6110,1.2576
51,0.067635,0.066813,0.011333,0.7607,0.8120,0.4654,0.6109,1.2424
52,0.071056,0.070275,0.010623,0.6752,0.7863,0.4660,0.6104,1.2273
53,0.067721,0.066864,0.011745,0.7778,0.7692,0.4651,0.6110,1.2121
54,0.061698,0.060882,0.011297,0.6496,0.7009,0.4652,0.6110,1.1970
55,0.067292,0.066391,0.012204,0.7179,0.7949,0.4655,0.6108,1.1818
56,0.065196,0.064306,0.011978,0.7607,0.7778,0.4651,0.6109,1.1667
57,0.072536,0.071725,0.011160,0.7436,0.7949,0.4647,0.6115,1.1515
58,0.057438,0.056473,0.013040,0.7607,0.7521,0.4652,0.6111,1.1364
59,0.063268,0.062250,0.013763,0.7265,0.8034,0.4647,0.6115,1.1212
