epoch,loss,task_loss,compute_loss,head_entropy,val_acc,test_acc,avg_token_ratio,avg_head_gate,flop_reduction,tau
1,0.747417,0.704244,0.009271,0.385004,0.7701,0.6438,0.5977,0.2822,0.3978,2.0000
2,0.300283,0.284355,0.000951,0.164697,0.7126,0.6361,0.6219,0.2881,0.3517,1.6250
3,0.227512,0.213060,0.001099,0.151968,0.8046,0.6947,0.6268,0.2878,0.3430,1.2500
4,0.204561,0.190609,0.000586,0.149601,0.6897,0.6412,0.6297,0.2875,0.3387,0.8750
5,0.228532,0.214457,0.001026,0.149155,0.8161,0.7150,0.6300,0.2875,0.3382,0.5000
