epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.521303,0.512303,0.130346,0.7607,0.7797,1.0000,-0.6081,2.0000
2,0.224055,0.215055,0.031071,0.7265,0.7542,1.0000,-0.6081,1.9848
3,0.191193,0.182193,0.027381,0.6496,0.6441,1.0000,-0.6081,1.9697
4,0.182017,0.173017,0.027026,0.6581,0.6610,1.0000,-0.6081,1.9545
5,0.154405,0.145405,0.022755,0.6667,0.7034,1.0000,-0.6081,1.9394
6,0.146456,0.137456,0.022472,0.6496,0.6525,1.0000,-0.6081,1.9242
7,0.158148,0.149148,0.022115,0.7521,0.7712,1.0000,-0.6081,1.9091
8,0.130139,0.121139,0.021952,0.5641,0.5339,1.0000,-0.6081,1.8939
9,0.129651,0.120651,0.021437,0.6667,0.7288,1.0000,-0.6081,1.8788
10,0.121711,0.112711,0.023378,0.5470,0.5508,1.0000,-0.6081,1.8636
11,0.117304,0.108304,0.026246,0.7094,0.7373,1.0000,-0.6081,1.8485
12,0.106781,0.097781,0.022674,0.5385,0.5847,1.0000,-0.6081,1.8333
13,0.110753,0.101753,0.021888,0.6838,0.6949,1.0000,-0.6081,1.8182
14,0.100325,0.091325,0.022034,0.7265,0.7119,1.0000,-0.6081,1.8030
15,0.103423,0.094423,0.020624,0.7778,0.7458,1.0000,-0.6081,1.7879
16,0.100023,0.091023,0.020149,0.7607,0.7966,1.0000,-0.6081,1.7727
17,0.103466,0.094466,0.021147,0.8120,0.7542,1.0000,-0.6081,1.7576
18,0.102165,0.093165,0.022205,0.7094,0.7542,1.0000,-0.6081,1.7424
19,0.100698,0.091698,0.023234,0.7863,0.7712,1.0000,-0.6081,1.7273
20,0.099641,0.090641,0.024893,0.7692,0.7373,1.0000,-0.6081,1.7121
21,0.095827,0.086827,0.025652,0.7692,0.7458,1.0000,-0.6081,1.6970
22,0.098020,0.089020,0.027061,0.7350,0.8051,1.0000,-0.6081,1.6818
23,0.096432,0.087432,0.029588,0.7265,0.6864,1.0000,-0.6081,1.6667
24,0.099559,0.090559,0.033466,0.7521,0.7288,1.0000,-0.6081,1.6515
25,0.092099,0.083099,0.034329,0.7607,0.7034,1.0000,-0.6081,1.6364
26,0.097405,0.088405,0.032838,0.7863,0.7203,1.0000,-0.6081,1.6212
27,0.088476,0.079476,0.032729,0.7778,0.7288,1.0000,-0.6081,1.6061
28,0.091314,0.082314,0.034837,0.6239,0.5763,1.0000,-0.6081,1.5909
29,0.092558,0.083558,0.040480,0.7607,0.7797,1.0000,-0.6081,1.5758
30,0.092432,0.083432,0.042958,0.7350,0.7034,1.0000,-0.6081,1.5606
31,0.085938,0.076938,0.040420,0.7350,0.7288,1.0000,-0.6081,1.5455
32,0.089124,0.080124,0.042715,0.7521,0.7966,1.0000,-0.6081,1.5303
33,0.086910,0.077910,0.046053,0.8034,0.7627,1.0000,-0.6081,1.5152
34,0.082989,0.073989,0.045363,0.7436,0.7288,1.0000,-0.6081,1.5000
35,0.079817,0.070817,0.052257,0.7179,0.7203,1.0000,-0.6081,1.4848
36,0.089457,0.080457,0.048801,0.8034,0.7542,1.0000,-0.6081,1.4697
37,0.077072,0.068072,0.049371,0.7265,0.7712,1.0000,-0.6081,1.4545
38,0.075447,0.066447,0.052057,0.7350,0.6949,1.0000,-0.6081,1.4394
39,0.085136,0.076136,0.060360,0.7692,0.7712,1.0000,-0.6081,1.4242
40,0.075638,0.066638,0.061884,0.7692,0.7627,1.0000,-0.6081,1.4091
41,0.072800,0.063800,0.061396,0.7778,0.7797,1.0000,-0.6081,1.3939
42,0.071388,0.062388,0.062395,0.7436,0.7373,1.0000,-0.6081,1.3788
43,0.072905,0.063905,0.057949,0.7778,0.7881,1.0000,-0.6081,1.3636
44,0.073459,0.064459,0.058480,0.7778,0.7542,1.0000,-0.6081,1.3485
45,0.074057,0.065057,0.054695,0.7350,0.7881,1.0000,-0.6081,1.3333
46,0.070296,0.061296,0.062811,0.6923,0.7034,1.0000,-0.6081,1.3182
47,0.066712,0.057712,0.067201,0.5897,0.6441,1.0000,-0.6081,1.3030
48,0.070152,0.061152,0.069565,0.7350,0.7373,1.0000,-0.6081,1.2879
49,0.069193,0.060193,0.071574,0.6239,0.6271,1.0000,-0.6081,1.2727
50,0.063171,0.054171,0.076053,0.7692,0.7542,1.0000,-0.6081,1.2576
51,0.064637,0.055637,0.073696,0.7692,0.7458,1.0000,-0.6081,1.2424
52,0.061595,0.052595,0.072596,0.7692,0.7373,1.0000,-0.6081,1.2273
53,0.065787,0.056787,0.085685,0.7009,0.6695,1.0000,-0.6081,1.2121
54,0.065213,0.056213,0.077019,0.7607,0.8051,1.0000,-0.6081,1.1970
55,0.065579,0.056579,0.089202,0.7179,0.7797,1.0000,-0.6081,1.1818
56,0.055203,0.046203,0.088801,0.7949,0.7119,1.0000,-0.6081,1.1667
57,0.060467,0.051467,0.082211,0.7521,0.7458,1.0000,-0.6081,1.1515
58,0.055598,0.046598,0.086764,0.7350,0.7458,1.0000,-0.6081,1.1364
59,0.061201,0.052201,0.087268,0.7094,0.7458,1.0000,-0.6081,1.1212
60,0.053073,0.044073,0.087240,0.6752,0.6441,1.0000,-0.6081,1.1061
61,0.062521,0.053521,0.095443,0.7778,0.7373,1.0000,-0.6081,1.0909
62,0.053561,0.044561,0.093115,0.7436,0.7627,1.0000,-0.6081,1.0758
63,0.053961,0.044961,0.098057,0.7094,0.6949,1.0000,-0.6081,1.0606
64,0.057129,0.048129,0.089265,0.6752,0.6780,1.0000,-0.6081,1.0455
65,0.058119,0.049119,0.096852,0.7778,0.7458,1.0000,-0.6081,1.0303
66,0.054111,0.045111,0.103349,0.7778,0.7797,1.0000,-0.6081,1.0152
67,0.047427,0.038427,0.112705,0.7265,0.6949,1.0000,-0.6081,1.0000
68,0.049648,0.040648,0.100410,0.7692,0.7373,1.0000,-0.6081,0.9848
69,0.053952,0.044952,0.106351,0.7179,0.7288,1.0000,-0.6081,0.9697
70,0.052866,0.043866,0.111027,0.6923,0.7712,1.0000,-0.6081,0.9545
71,0.058303,0.049303,0.103606,0.7350,0.7458,1.0000,-0.6081,0.9394
72,0.046634,0.037634,0.108542,0.7521,0.7203,1.0000,-0.6081,0.9242
73,0.054076,0.045076,0.111277,0.6239,0.7373,1.0000,-0.6081,0.9091
74,0.047876,0.038876,0.104021,0.7179,0.7373,1.0000,-0.6081,0.8939
75,0.043634,0.034634,0.113065,0.7607,0.7542,1.0000,-0.6081,0.8788
76,0.047163,0.038163,0.121086,0.7436,0.7542,1.0000,-0.6081,0.8636
77,0.045117,0.036117,0.112682,0.7607,0.7203,1.0000,-0.6081,0.8485
78,0.043530,0.034530,0.107503,0.7607,0.7458,1.0000,-0.6081,0.8333
79,0.046793,0.037793,0.110272,0.7094,0.6610,1.0000,-0.6081,0.8182
80,0.047770,0.038770,0.112252,0.7778,0.7119,1.0000,-0.6081,0.8030
81,0.044116,0.035116,0.115844,0.7265,0.7203,1.0000,-0.6081,0.7879
82,0.039487,0.030487,0.115914,0.7009,0.7034,1.0000,-0.6081,0.7727
83,0.049507,0.040507,0.119883,0.7094,0.6271,1.0000,-0.6081,0.7576
84,0.045519,0.036519,0.118458,0.7350,0.6610,1.0000,-0.6081,0.7424
85,0.053738,0.044738,0.126698,0.6838,0.7542,1.0000,-0.6081,0.7273
86,0.036274,0.027274,0.131580,0.7265,0.7203,1.0000,-0.6081,0.7121
87,0.043027,0.034027,0.134531,0.7778,0.7542,1.0000,-0.6081,0.6970
88,0.040702,0.031702,0.124132,0.7350,0.7881,1.0000,-0.6081,0.6818
89,0.039404,0.030404,0.124690,0.6581,0.6864,1.0000,-0.6081,0.6667
90,0.037002,0.028002,0.132853,0.7350,0.7458,1.0000,-0.6081,0.6515
91,0.040200,0.031200,0.129694,0.7778,0.7373,1.0000,-0.6081,0.6364
92,0.041658,0.032658,0.135005,0.7692,0.7373,1.0000,-0.6081,0.6212
93,0.037657,0.028657,0.145008,0.7350,0.7458,1.0000,-0.6081,0.6061
94,0.041892,0.032892,0.126562,0.7179,0.7373,1.0000,-0.6081,0.5909
95,0.034837,0.025837,0.139992,0.7009,0.7712,1.0000,-0.6081,0.5758
96,0.045492,0.036492,0.141944,0.6923,0.7119,1.0000,-0.6081,0.5606
97,0.037763,0.028763,0.136210,0.7265,0.7373,1.0000,-0.6081,0.5455
98,0.043958,0.034958,0.123828,0.7607,0.7034,1.0000,-0.6081,0.5303
99,0.041710,0.032710,0.135758,0.7265,0.7627,1.0000,-0.6081,0.5152
100,0.043542,0.034542,0.125812,0.7521,0.7797,1.0000,-0.6081,0.5000
