epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.658226,0.650753,0.011760,0.6154,0.5385,0.5611,0.4110,2.0000
2,0.162966,0.160530,0.002250,0.6667,0.6581,0.5735,0.3892,1.9848
3,0.143500,0.141275,0.002026,0.7009,0.6496,0.5763,0.3849,1.9697
4,0.161542,0.159538,0.001683,0.7863,0.7094,0.5772,0.3836,1.9545
5,0.143377,0.141370,0.001569,0.5641,0.5641,0.5774,0.3834,1.9394
6,0.134126,0.132235,0.001381,0.7949,0.6923,0.5777,0.3830,1.9242
7,0.149894,0.148173,0.000928,0.7863,0.7607,0.5776,0.3830,1.9091
8,0.133712,0.131696,0.001778,0.6410,0.6068,0.5776,0.3830,1.8939
9,0.121391,0.119449,0.001567,0.4530,0.4872,0.5779,0.3830,1.8788
10,0.129979,0.128071,0.001526,0.7778,0.7692,0.5779,0.3830,1.8636
11,0.117810,0.116071,0.000989,0.7692,0.7350,0.5783,0.3827,1.8485
12,0.110210,0.108404,0.001209,0.7179,0.7009,0.5782,0.3827,1.8333
13,0.111411,0.109596,0.001268,0.7949,0.7265,0.5782,0.3827,1.8182
14,0.113505,0.111615,0.001548,0.6752,0.6838,0.5782,0.3827,1.8030
15,0.104321,0.102535,0.001146,0.7692,0.7778,0.5780,0.3828,1.7879
16,0.106966,0.104960,0.001948,0.7778,0.7949,0.5781,0.3827,1.7727
17,0.094386,0.092312,0.002105,0.7265,0.6838,0.5781,0.3827,1.7576
18,0.099136,0.097078,0.002107,0.6838,0.6581,0.5783,0.3826,1.7424
19,0.101949,0.099973,0.001805,0.7692,0.7521,0.5783,0.3826,1.7273
20,0.095756,0.093641,0.002191,0.7009,0.6752,0.5783,0.3826,1.7121
21,0.099333,0.097171,0.002291,0.7863,0.7607,0.5780,0.3828,1.6970
22,0.098178,0.096269,0.001535,0.7265,0.7350,0.5782,0.3826,1.6818
23,0.101008,0.098989,0.001833,0.7607,0.7949,0.5782,0.3826,1.6667
24,0.099547,0.097444,0.002135,0.7521,0.7436,0.5783,0.3826,1.6515
25,0.096140,0.093917,0.002532,0.6496,0.6410,0.5784,0.3826,1.6364
26,0.095761,0.093592,0.002318,0.7778,0.7692,0.5783,0.3826,1.6212
27,0.095888,0.093815,0.001986,0.7863,0.8120,0.5782,0.3826,1.6061
28,0.090941,0.088572,0.002969,0.7778,0.7350,0.5782,0.3827,1.5909
29,0.093108,0.090683,0.003109,0.7949,0.7607,0.5783,0.3826,1.5758
30,0.090305,0.087897,0.003196,0.7521,0.7521,0.5781,0.3827,1.5606
31,0.093558,0.091158,0.003127,0.7607,0.7692,0.5782,0.3826,1.5455
32,0.092313,0.090009,0.002874,0.7863,0.7179,0.5782,0.3826,1.5303
33,0.092440,0.090088,0.002836,0.7863,0.7692,0.5782,0.3826,1.5152
34,0.092987,0.090389,0.003584,0.7863,0.7778,0.5781,0.3826,1.5000
35,0.087293,0.084607,0.003802,0.7607,0.7692,0.5783,0.3826,1.4848
36,0.090780,0.088197,0.003574,0.7692,0.7436,0.5782,0.3826,1.4697
37,0.086830,0.084112,0.003964,0.7607,0.7009,0.5771,0.3832,1.4545
38,0.088481,0.085908,0.003616,0.7863,0.7692,0.5782,0.3826,1.4394
39,0.088683,0.086017,0.003877,0.7094,0.7179,0.5780,0.3827,1.4242
40,0.087730,0.084887,0.004299,0.7607,0.7436,0.5779,0.3827,1.4091
41,0.086943,0.084199,0.004123,0.7436,0.7436,0.5776,0.3828,1.3939
42,0.090520,0.087763,0.003948,0.8120,0.8120,0.5779,0.3827,1.3788
43,0.083983,0.081037,0.004622,0.7607,0.7265,0.5776,0.3828,1.3636
44,0.087900,0.085137,0.004168,0.7863,0.7607,0.5767,0.3836,1.3485
45,0.088149,0.085153,0.004686,0.7179,0.7094,0.5773,0.3829,1.3333
46,0.085390,0.082338,0.005024,0.7094,0.6667,0.5780,0.3827,1.3182
47,0.082606,0.079812,0.004329,0.7692,0.7521,0.5778,0.3827,1.3030
48,0.077746,0.074635,0.005263,0.7179,0.7863,0.5773,0.3828,1.2879
49,0.084131,0.080963,0.005309,0.7521,0.7179,0.5776,0.3827,1.2727
50,0.088137,0.084544,0.006417,0.7436,0.7607,0.5753,0.3848,1.2576
51,0.084935,0.081533,0.005839,0.8120,0.7607,0.5752,0.3850,1.2424
52,0.086046,0.083000,0.004765,0.7778,0.7778,0.5744,0.3857,1.2273
53,0.080271,0.076676,0.006002,0.7949,0.7863,0.5702,0.3919,1.2121
54,0.077035,0.073425,0.005956,0.6325,0.6838,0.5702,0.3919,1.1970
55,0.081052,0.077257,0.006242,0.5897,0.6667,0.5633,0.4041,1.1818
56,0.076173,0.072288,0.006306,0.7521,0.7094,0.5661,0.3979,1.1667
57,0.085250,0.081434,0.006287,0.7863,0.7521,0.5695,0.3924,1.1515
58,0.078879,0.075007,0.006638,0.7436,0.7179,0.5658,0.3994,1.1364
59,0.078951,0.075196,0.006092,0.7949,0.7607,0.5643,0.4015,1.1212
60,0.077642,0.073709,0.006299,0.8034,0.7265,0.5643,0.4013,1.1061
61,0.077318,0.073433,0.006692,0.7863,0.7692,0.5629,0.4026,1.0909
62,0.080999,0.076999,0.006730,0.6838,0.7350,0.5571,0.4150,1.0758
63,0.075229,0.071246,0.006241,0.8205,0.7607,0.5631,0.4024,1.0606
64,0.072705,0.068525,0.006723,0.7009,0.7436,0.5653,0.3983,1.0455
65,0.076783,0.072792,0.006319,0.7265,0.6838,0.5550,0.4183,1.0303
66,0.073151,0.068745,0.006720,0.7436,0.7436,0.5475,0.4391,1.0152
67,0.074757,0.070358,0.006706,0.6239,0.6325,0.5465,0.4405,1.0000
68,0.074405,0.070101,0.006502,0.7607,0.7778,0.5524,0.4238,0.9848
69,0.073643,0.069038,0.007492,0.8120,0.7607,0.5549,0.4188,0.9697
70,0.070249,0.065719,0.006917,0.7179,0.6838,0.5526,0.4242,0.9545
71,0.076365,0.071699,0.007535,0.6838,0.7094,0.5487,0.4331,0.9394
72,0.069596,0.064946,0.007264,0.8034,0.7692,0.5469,0.4396,0.9242
73,0.068314,0.063545,0.007165,0.8120,0.7692,0.5416,0.4538,0.9091
74,0.071881,0.067285,0.006719,0.7778,0.7692,0.5439,0.4484,0.8939
75,0.066231,0.061407,0.007144,0.7607,0.8034,0.5398,0.4579,0.8788
76,0.065972,0.061236,0.007150,0.7179,0.7436,0.5393,0.4588,0.8636
77,0.067055,0.062197,0.007212,0.7607,0.7179,0.5394,0.4587,0.8485
78,0.065970,0.061095,0.007327,0.8205,0.6838,0.5394,0.4589,0.8333
79,0.060243,0.055042,0.008176,0.7778,0.7265,0.5385,0.4605,0.8182
80,0.064404,0.059475,0.007431,0.7778,0.7521,0.5385,0.4605,0.8030
81,0.060019,0.054944,0.007640,0.7521,0.7436,0.5381,0.4611,0.7879
82,0.067000,0.061949,0.007555,0.8120,0.7179,0.5378,0.4616,0.7727
83,0.061442,0.056435,0.007220,0.7179,0.7094,0.5378,0.4614,0.7576
84,0.065355,0.060007,0.008297,0.8034,0.7863,0.5377,0.4617,0.7424
85,0.062300,0.057416,0.007247,0.8205,0.7179,0.5376,0.4619,0.7273
86,0.063480,0.058284,0.008170,0.7949,0.6923,0.5377,0.4617,0.7121
87,0.064717,0.059364,0.008604,0.7949,0.7436,0.5378,0.4616,0.6970
88,0.059398,0.054314,0.007826,0.8291,0.7179,0.5375,0.4619,0.6818
89,0.058134,0.052828,0.008429,0.7350,0.7521,0.5374,0.4619,0.6667
90,0.065016,0.059766,0.007857,0.8291,0.7521,0.5372,0.4622,0.6515
91,0.062715,0.057631,0.007698,0.7009,0.7179,0.5374,0.4619,0.6364
92,0.063253,0.057768,0.008823,0.8462,0.7607,0.5371,0.4622,0.6212
93,0.060289,0.054695,0.009198,0.6496,0.6667,0.5372,0.4622,0.6061
