epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
79,0.044460,0.040423,0.009200,0.7265,0.7034,0.6241,0.4042,0.8182
80,0.045192,0.041090,0.009400,0.7179,0.6949,0.6241,0.4042,0.8030
81,0.054516,0.050382,0.009267,0.5641,0.5339,0.6242,0.4042,0.7879
82,0.049570,0.045001,0.010418,0.6581,0.7034,0.6241,0.4042,0.7727
83,0.041251,0.036842,0.009890,0.6581,0.6949,0.6242,0.4042,0.7576
84,0.057673,0.053202,0.010157,0.6923,0.7288,0.6243,0.4041,0.7424
85,0.047451,0.043060,0.009871,0.6923,0.7034,0.6241,0.4042,0.7273
86,0.047931,0.043513,0.010026,0.7692,0.6949,0.6244,0.4041,0.7121
87,0.058033,0.053632,0.009914,0.6923,0.7119,0.6240,0.4042,0.6970
88,0.048725,0.044401,0.009617,0.6325,0.7034,0.6242,0.4042,0.6818
89,0.047937,0.043635,0.009593,0.7436,0.7373,0.6243,0.4042,0.6667
90,0.051880,0.047633,0.009270,0.6068,0.7119,0.6241,0.4042,0.6515
91,0.046374,0.041973,0.009700,0.7521,0.6949,0.6245,0.4041,0.6364
92,0.043532,0.039220,0.009374,0.6838,0.7203,0.6243,0.4042,0.6212
93,0.041542,0.036851,0.010479,0.6581,0.6949,0.6243,0.4041,0.6061
94,0.040045,0.035587,0.009852,0.7179,0.7203,0.6243,0.4041,0.5909
95,0.039737,0.035254,0.010019,0.7009,0.7034,0.6245,0.4041,0.5758
96,0.045321,0.041075,0.009453,0.7094,0.6525,0.6245,0.4041,0.5606
97,0.045256,0.040821,0.010083,0.7265,0.6780,0.6245,0.4041,0.5455
98,0.042645,0.038322,0.009383,0.6838,0.6780,0.6243,0.4041,0.5303
99,0.052845,0.048359,0.010115,0.7179,0.6949,0.6246,0.4041,0.5152
100,0.041612,0.037060,0.010025,0.7692,0.6610,0.6241,0.4042,0.5000
