epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.460568,0.453041,0.017325,0.6923,0.6186,0.4810,0.6768,2.0000
2,0.202121,0.201311,0.002041,0.5812,0.6356,0.4820,0.6758,1.9848
3,0.183734,0.182950,0.001988,0.7009,0.6102,0.4851,0.6726,1.9697
4,0.166873,0.166287,0.001505,0.6325,0.5678,0.4905,0.6667,1.9545
5,0.164096,0.163576,0.001386,0.6496,0.6525,0.4859,0.6722,1.9394
6,0.138822,0.138328,0.001353,0.6923,0.6102,0.4890,0.6695,1.9242
7,0.179614,0.179026,0.001646,0.4701,0.3983,0.4928,0.6631,1.9091
8,0.151970,0.151482,0.001387,0.5470,0.4831,0.4956,0.6604,1.8939
9,0.132528,0.132077,0.001287,0.7094,0.6525,0.4946,0.6611,1.8788
10,0.120431,0.120070,0.001091,0.5641,0.6017,0.4914,0.6631,1.8636
11,0.145297,0.144874,0.001312,0.6752,0.6695,0.4973,0.6591,1.8485
12,0.106438,0.106033,0.001251,0.7265,0.6695,0.5016,0.6554,1.8333
13,0.117769,0.117405,0.001156,0.6496,0.7034,0.4912,0.6637,1.8182
14,0.103293,0.102875,0.001303,0.7350,0.7034,0.4936,0.6618,1.8030
15,0.115138,0.114738,0.001257,0.6923,0.6949,0.4900,0.6642,1.7879
16,0.108718,0.108337,0.001165,0.5983,0.6186,0.4941,0.6616,1.7727
17,0.105453,0.105050,0.001235,0.7009,0.7119,0.4917,0.6645,1.7576
18,0.102560,0.102192,0.001118,0.7094,0.6949,0.4894,0.6691,1.7424
19,0.098464,0.097923,0.001618,0.6667,0.6949,0.4833,0.6753,1.7273
20,0.094886,0.094388,0.001524,0.6410,0.6356,0.4775,0.6835,1.7121
21,0.097311,0.096868,0.001296,0.7265,0.6695,0.4834,0.6767,1.6970
22,0.090834,0.090246,0.001792,0.7521,0.7203,0.4914,0.6649,1.6818
23,0.090343,0.089764,0.001928,0.7265,0.7288,0.4896,0.6681,1.6667
24,0.090690,0.090072,0.002012,0.7265,0.7203,0.4902,0.6675,1.6515
25,0.090430,0.089731,0.002206,0.7009,0.6949,0.4892,0.6668,1.6364
26,0.090721,0.090069,0.002021,0.7009,0.6441,0.4922,0.6624,1.6212
27,0.091615,0.090826,0.002541,0.6923,0.7034,0.4880,0.6677,1.6061
