epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.517249,0.515123,0.024343,0.6581,0.7119,0.5738,0.5692,2.0000
2,0.216616,0.216324,0.003778,0.5726,0.6017,0.5717,0.5720,1.9848
3,0.179302,0.179039,0.003403,0.6838,0.6356,0.5713,0.5722,1.9697
4,0.176616,0.176466,0.002020,0.6325,0.5763,0.5572,0.5882,1.9545
5,0.191004,0.190780,0.002978,0.7350,0.6864,0.5599,0.5858,1.9394
6,0.134363,0.134195,0.002344,0.6923,0.6271,0.5509,0.5964,1.9242
7,0.179322,0.179115,0.002893,0.4701,0.4068,0.5568,0.5887,1.9091
8,0.136301,0.136115,0.002615,0.6325,0.5678,0.5530,0.5928,1.8939
9,0.125643,0.125448,0.002704,0.7265,0.6695,0.5482,0.5988,1.8788
10,0.105666,0.105523,0.002133,0.5897,0.6102,0.5498,0.5962,1.8636
11,0.124671,0.124504,0.002539,0.7350,0.6780,0.5508,0.5951,1.8485
12,0.104346,0.104183,0.002416,0.7265,0.6780,0.5520,0.5943,1.8333
13,0.114454,0.114289,0.002479,0.6496,0.7119,0.5525,0.5935,1.8182
14,0.100805,0.100612,0.002871,0.7350,0.7034,0.5521,0.5942,1.8030
15,0.114824,0.114597,0.003333,0.7009,0.7203,0.5517,0.5940,1.7879
16,0.107071,0.106874,0.002890,0.5983,0.6271,0.5502,0.5961,1.7727
17,0.102217,0.102026,0.002817,0.6838,0.7119,0.5432,0.6030,1.7576
18,0.097515,0.097294,0.003235,0.6923,0.7203,0.5423,0.6060,1.7424
19,0.095216,0.094908,0.004309,0.6923,0.6610,0.5419,0.6036,1.7273
20,0.091274,0.091010,0.003909,0.6752,0.6780,0.5358,0.6119,1.7121
21,0.092549,0.092322,0.003441,0.7265,0.7119,0.4998,0.6584,1.6970
22,0.089577,0.089374,0.003026,0.7521,0.7373,0.5007,0.6569,1.6818
23,0.087485,0.087236,0.003838,0.7265,0.7288,0.4913,0.6693,1.6667
24,0.086092,0.085838,0.003847,0.7607,0.7119,0.4873,0.6764,1.6515
25,0.089044,0.088773,0.004000,0.7179,0.7373,0.4781,0.6855,1.6364
26,0.087689,0.087468,0.003263,0.6752,0.6780,0.4771,0.6865,1.6212
27,0.088133,0.087853,0.004248,0.7009,0.7373,0.4720,0.6908,1.6061
28,0.084035,0.083754,0.004199,0.7265,0.7373,0.4693,0.6927,1.5909
29,0.081057,0.080741,0.004689,0.6752,0.6441,0.4683,0.6934,1.5758
30,0.079355,0.079015,0.004954,0.7094,0.7797,0.4682,0.6935,1.5606
31,0.085317,0.084975,0.005069,0.7521,0.7288,0.4670,0.6940,1.5455
32,0.082863,0.082479,0.005465,0.7094,0.7458,0.4679,0.6937,1.5303
33,0.084503,0.084192,0.004481,0.6752,0.7458,0.4676,0.6939,1.5152
34,0.086525,0.086129,0.005666,0.7009,0.7542,0.4666,0.6944,1.5000
35,0.078356,0.077948,0.005966,0.6410,0.6780,0.4671,0.6942,1.4848
36,0.084875,0.084382,0.006972,0.6410,0.7373,0.4665,0.6944,1.4697
37,0.082398,0.081894,0.007146,0.7265,0.7203,0.4662,0.6945,1.4545
38,0.078352,0.077820,0.007586,0.6838,0.7542,0.4676,0.6940,1.4394
39,0.072242,0.071589,0.009138,0.7179,0.7373,0.4679,0.6938,1.4242
40,0.070999,0.070439,0.007845,0.7094,0.7458,0.4667,0.6944,1.4091
41,0.074322,0.073747,0.008143,0.7094,0.7119,0.4660,0.6947,1.3939
42,0.072639,0.071990,0.008939,0.6581,0.7034,0.4658,0.6948,1.3788
43,0.072083,0.071470,0.008731,0.7009,0.7458,0.4663,0.6946,1.3636
44,0.076465,0.075802,0.009379,0.7607,0.7797,0.4658,0.6947,1.3485
45,0.074672,0.074007,0.009179,0.7009,0.7627,0.4663,0.6945,1.3333
46,0.065873,0.065182,0.009457,0.7778,0.6949,0.4663,0.6945,1.3182
47,0.066351,0.065541,0.011123,0.6496,0.6695,0.4667,0.6943,1.3030
48,0.068211,0.067442,0.010760,0.6581,0.7373,0.4661,0.6946,1.2879
49,0.064353,0.063506,0.011513,0.7094,0.7627,0.4662,0.6945,1.2727
50,0.070223,0.069386,0.011412,0.7778,0.7458,0.4663,0.6945,1.2576
51,0.065473,0.064575,0.012317,0.7607,0.7373,0.4667,0.6944,1.2424
52,0.061833,0.060931,0.012465,0.7692,0.7797,0.4674,0.6941,1.2273
53,0.064401,0.063468,0.012746,0.7094,0.7119,0.4668,0.6944,1.2121
54,0.060734,0.059780,0.013196,0.7350,0.7288,0.4664,0.6946,1.1970
55,0.059284,0.058316,0.013338,0.6838,0.7034,0.4669,0.6944,1.1818
56,0.064371,0.063367,0.013746,0.6838,0.7034,0.4664,0.6946,1.1667
57,0.060511,0.059514,0.013825,0.6838,0.7119,0.4669,0.6945,1.1515
58,0.058600,0.057475,0.015559,0.6923,0.7288,0.4672,0.6944,1.1364
59,0.055953,0.054957,0.013787,0.7521,0.7712,0.4659,0.6947,1.1212
60,0.056272,0.055305,0.013238,0.7521,0.7373,0.4658,0.6948,1.1061
61,0.051046,0.049928,0.015181,0.7436,0.7288,0.4658,0.6947,1.0909
62,0.060981,0.059886,0.014628,0.7607,0.7627,0.4658,0.6947,1.0758
63,0.054886,0.053829,0.014416,0.7607,0.7458,0.4656,0.6948,1.0606
64,0.053068,0.052009,0.014149,0.7094,0.7373,0.4659,0.6946,1.0455
65,0.057455,0.056291,0.015657,0.7521,0.7712,0.4660,0.6947,1.0303
66,0.049932,0.048771,0.015513,0.7179,0.7627,0.4661,0.6947,1.0152
67,0.054173,0.053022,0.015559,0.7179,0.7542,0.4661,0.6947,1.0000
68,0.051363,0.050144,0.016439,0.7094,0.7288,0.4661,0.6946,0.9848
69,0.050577,0.049212,0.018547,0.6838,0.7288,0.4663,0.6946,0.9697
70,0.051359,0.050030,0.017594,0.7350,0.6864,0.4662,0.6947,0.9545
71,0.058579,0.057306,0.016954,0.7350,0.7288,0.4658,0.6948,0.9394
