epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.574638,0.556649,0.032627,0.6838,0.6441,0.6208,0.1213,2.0000
2,0.198247,0.195366,0.006031,0.7607,0.7627,0.6482,0.0541,1.9848
3,0.205758,0.203438,0.005164,0.6239,0.6186,0.6590,0.0319,1.9697
4,0.174925,0.172511,0.005599,0.7009,0.7542,0.6667,0.0145,1.9545
5,0.143362,0.141613,0.004167,0.6923,0.7458,0.6697,0.0075,1.9394
6,0.153811,0.151719,0.005168,0.6838,0.6949,0.6678,0.0123,1.9242
7,0.147183,0.145355,0.004510,0.7350,0.7881,0.6568,0.0396,1.9091
8,0.125344,0.123741,0.003907,0.5470,0.5424,0.6618,0.0296,1.8939
9,0.126078,0.124582,0.003794,0.6752,0.7203,0.6769,-0.0060,1.8788
10,0.113328,0.112077,0.003317,0.6838,0.6017,0.6704,0.0074,1.8636
11,0.113368,0.111859,0.003643,0.7094,0.7627,0.6475,0.0658,1.8485
12,0.100804,0.099363,0.003656,0.7949,0.8051,0.6582,0.0384,1.8333
13,0.103658,0.102305,0.003474,0.6838,0.7119,0.6765,-0.0066,1.8182
14,0.093420,0.092108,0.003477,0.6581,0.6441,0.6734,0.0002,1.8030
15,0.094935,0.093772,0.003242,0.7863,0.7458,0.6821,-0.0202,1.7879
16,0.093780,0.092527,0.003442,0.7863,0.7203,0.6716,0.0042,1.7727
17,0.098785,0.097536,0.003397,0.7350,0.7712,0.6744,-0.0018,1.7576
18,0.095638,0.094560,0.002968,0.6923,0.7881,0.6811,-0.0191,1.7424
19,0.097300,0.096103,0.003312,0.7863,0.7966,0.6732,-0.0013,1.7273
20,0.093822,0.092657,0.003172,0.8120,0.7288,0.6672,0.0139,1.7121
21,0.092572,0.091210,0.003586,0.7607,0.7966,0.6780,-0.0122,1.6970
22,0.097544,0.096118,0.003973,0.7265,0.8051,0.6777,-0.0124,1.6818
23,0.093420,0.092125,0.003512,0.7350,0.6441,0.6608,0.0276,1.6667
24,0.093470,0.091755,0.004539,0.7863,0.7288,0.6725,0.0028,1.6515
25,0.093129,0.091571,0.004051,0.7521,0.7034,0.6684,0.0097,1.6364
26,0.089571,0.087889,0.004516,0.7094,0.7288,0.6470,0.0671,1.6212
27,0.089877,0.088486,0.003410,0.7778,0.7203,0.6543,0.0478,1.6061
28,0.089141,0.087547,0.004037,0.6667,0.6441,0.6463,0.0686,1.5909
29,0.092519,0.090892,0.003982,0.7949,0.7373,0.6560,0.0450,1.5758
30,0.091567,0.089328,0.005350,0.7521,0.6864,0.6380,0.0886,1.5606
31,0.084501,0.082367,0.005116,0.7863,0.7203,0.6316,0.1028,1.5455
32,0.093061,0.091472,0.003515,0.8291,0.7627,0.6326,0.1016,1.5303
33,0.090865,0.089237,0.003596,0.7436,0.6949,0.6367,0.0928,1.5152
34,0.086207,0.084426,0.003928,0.7350,0.6695,0.6285,0.1088,1.5000
35,0.084506,0.082295,0.004983,0.7949,0.7712,0.6279,0.1096,1.4848
36,0.085909,0.083901,0.004496,0.7350,0.7288,0.6276,0.1101,1.4697
37,0.078567,0.076269,0.005267,0.8120,0.7542,0.6270,0.1109,1.4545
38,0.081796,0.079605,0.004828,0.7692,0.7288,0.6251,0.1130,1.4394
39,0.086244,0.083917,0.005137,0.7350,0.7542,0.6252,0.1129,1.4242
40,0.078968,0.076407,0.005923,0.7521,0.7373,0.6254,0.1128,1.4091
41,0.077500,0.074815,0.006267,0.7778,0.7542,0.6251,0.1130,1.3939
42,0.077756,0.075055,0.006375,0.7436,0.7119,0.6250,0.1130,1.3788
43,0.082920,0.080405,0.005831,0.7607,0.7458,0.6251,0.1131,1.3636
44,0.078351,0.075883,0.005800,0.7949,0.7119,0.6251,0.1130,1.3485
45,0.078483,0.076078,0.005430,0.7607,0.6864,0.6251,0.1131,1.3333
46,0.074705,0.071827,0.006536,0.7692,0.7542,0.6248,0.1131,1.3182
47,0.075494,0.072809,0.006176,0.6581,0.5932,0.6248,0.1131,1.3030
48,0.072219,0.069436,0.006543,0.7436,0.7288,0.6247,0.1131,1.2879
49,0.077386,0.074324,0.007043,0.6752,0.5932,0.6243,0.1134,1.2727
50,0.068242,0.064645,0.008515,0.7607,0.7542,0.6243,0.1132,1.2576
51,0.069924,0.066793,0.007439,0.7436,0.6695,0.6242,0.1134,1.2424
52,0.070676,0.067695,0.006909,0.7521,0.7373,0.6247,0.1131,1.2273
53,0.073178,0.069752,0.008014,0.6581,0.6525,0.6246,0.1132,1.2121
54,0.071461,0.068162,0.007738,0.7692,0.7542,0.6244,0.1134,1.1970
55,0.066084,0.062475,0.008490,0.7436,0.7458,0.6239,0.1135,1.1818
56,0.063612,0.060047,0.008498,0.6838,0.6949,0.6240,0.1135,1.1667
57,0.068220,0.064798,0.008129,0.7863,0.6949,0.6243,0.1134,1.1515
58,0.063610,0.060199,0.008050,0.7778,0.6949,0.6247,0.1131,1.1364
59,0.066570,0.062589,0.009585,0.7179,0.6949,0.6243,0.1134,1.1212
60,0.064132,0.060460,0.008761,0.7009,0.6271,0.6243,0.1134,1.1061
61,0.065722,0.061968,0.008924,0.7607,0.7373,0.6236,0.1136,1.0909
62,0.066126,0.062456,0.008773,0.7692,0.6864,0.6237,0.1135,1.0758
63,0.061572,0.057715,0.009196,0.7350,0.7458,0.6244,0.1134,1.0606
64,0.060492,0.056908,0.008392,0.7778,0.7373,0.6243,0.1134,1.0455
65,0.062275,0.058560,0.008708,0.7521,0.7288,0.6237,0.1135,1.0303
66,0.064936,0.061015,0.009309,0.7692,0.7203,0.6245,0.1132,1.0152
67,0.058542,0.054751,0.008621,0.7350,0.7288,0.6245,0.1133,1.0000
68,0.057156,0.053409,0.008738,0.7350,0.7458,0.6242,0.1134,0.9848
69,0.054659,0.050754,0.009273,0.7350,0.7373,0.6243,0.1134,0.9697
70,0.062549,0.058512,0.009521,0.7009,0.7203,0.6233,0.1136,0.9545
71,0.060642,0.056664,0.009533,0.7607,0.6864,0.6233,0.1136,0.9394
72,0.049587,0.045347,0.010064,0.7607,0.7627,0.6235,0.1136,0.9242
73,0.054590,0.050879,0.008642,0.7094,0.7119,0.6238,0.1135,0.9091
74,0.050623,0.046903,0.008650,0.7265,0.7542,0.6245,0.1132,0.8939
75,0.047869,0.043785,0.009434,0.7863,0.7542,0.6236,0.1136,0.8788
76,0.050845,0.046223,0.010673,0.7094,0.6610,0.6234,0.1136,0.8636
77,0.054631,0.050204,0.010236,0.7692,0.7627,0.6239,0.1135,0.8485
78,0.047554,0.042980,0.010490,0.7607,0.7458,0.6227,0.1139,0.8333
79,0.055548,0.051675,0.008867,0.7265,0.6695,0.6237,0.1135,0.8182
80,0.050648,0.046448,0.009664,0.7350,0.7119,0.6244,0.1132,0.8030
81,0.055083,0.050119,0.011404,0.7094,0.6610,0.6226,0.1139,0.7879
82,0.047873,0.043584,0.009762,0.7179,0.6780,0.6232,0.1136,0.7727
83,0.052554,0.048022,0.010598,0.6667,0.6356,0.6239,0.1135,0.7576
