epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.509088,0.494990,0.022646,0.7265,0.5678,0.5374,0.4982,2.0000
2,0.208881,0.205608,0.003326,0.6239,0.6186,0.5743,0.4218,1.9848
3,0.196360,0.193770,0.002667,0.7094,0.6186,0.5764,0.4174,1.9697
4,0.180117,0.177784,0.002281,0.6838,0.6017,0.5779,0.4146,1.9545
5,0.173224,0.171020,0.002014,0.7521,0.6864,0.5793,0.4121,1.9394
6,0.147865,0.145907,0.001487,0.7179,0.6695,0.5798,0.4114,1.9242
7,0.137170,0.135083,0.001844,0.7863,0.6949,0.5806,0.4104,1.9091
8,0.136430,0.134625,0.001105,0.5556,0.5424,0.5803,0.4107,1.8939
9,0.137751,0.135698,0.001777,0.6496,0.6102,0.5799,0.4111,1.8788
10,0.118270,0.116215,0.001970,0.7778,0.6780,0.5804,0.4105,1.8636
11,0.120053,0.118134,0.001538,0.7863,0.6864,0.5805,0.4104,1.8485
12,0.116488,0.114464,0.001938,0.6410,0.6102,0.5802,0.4106,1.8333
13,0.118215,0.116201,0.001804,0.7607,0.6780,0.5803,0.4105,1.8182
14,0.113873,0.111901,0.001805,0.7436,0.7034,0.5805,0.4104,1.8030
15,0.110044,0.108070,0.001807,0.7778,0.6949,0.5806,0.4103,1.7879
16,0.098754,0.096765,0.001831,0.7607,0.6610,0.5805,0.4104,1.7727
17,0.106473,0.104456,0.002062,0.7863,0.7119,0.5807,0.4102,1.7576
18,0.108919,0.106989,0.001647,0.7436,0.6780,0.5804,0.4104,1.7424
19,0.102552,0.100461,0.002195,0.7692,0.7034,0.5807,0.4102,1.7273
20,0.106046,0.104114,0.001768,0.7607,0.7203,0.5805,0.4103,1.7121
21,0.096444,0.094456,0.002032,0.7607,0.7034,0.5806,0.4102,1.6970
22,0.104430,0.102541,0.001568,0.7350,0.6780,0.5807,0.4102,1.6818
23,0.096146,0.094164,0.001942,0.7778,0.7288,0.5806,0.4102,1.6667
24,0.101242,0.099139,0.002284,0.7521,0.7288,0.5807,0.4102,1.6515
25,0.096703,0.094612,0.002286,0.7094,0.6610,0.5808,0.4101,1.6364
26,0.098760,0.096734,0.002209,0.4957,0.5678,0.5807,0.4102,1.6212
27,0.101412,0.099138,0.002859,0.7179,0.7034,0.5807,0.4102,1.6061
28,0.100782,0.098673,0.002411,0.7521,0.7119,0.5807,0.4102,1.5909
29,0.094061,0.091863,0.002571,0.7436,0.7288,0.5807,0.4101,1.5758
30,0.095916,0.093571,0.003033,0.7692,0.6949,0.5807,0.4102,1.5606
31,0.093226,0.090567,0.004043,0.7692,0.7542,0.5808,0.4101,1.5455
32,0.094984,0.092581,0.003150,0.7521,0.7542,0.5807,0.4101,1.5303
33,0.092550,0.089899,0.003866,0.7778,0.7288,0.5807,0.4101,1.5152
34,0.091531,0.088795,0.004331,0.7521,0.7542,0.5807,0.4101,1.5000
35,0.090463,0.087793,0.004021,0.7778,0.7881,0.5807,0.4101,1.4848
36,0.090410,0.087859,0.003731,0.7692,0.7797,0.5808,0.4101,1.4697
37,0.095142,0.092468,0.004111,0.7607,0.7288,0.5808,0.4101,1.4545
38,0.087903,0.085119,0.004380,0.7778,0.7542,0.5808,0.4101,1.4394
39,0.085347,0.082128,0.005455,0.7607,0.7881,0.5807,0.4101,1.4242
40,0.088744,0.085833,0.004752,0.7350,0.7712,0.5807,0.4102,1.4091
41,0.086350,0.083039,0.005747,0.7436,0.7881,0.5806,0.4102,1.3939
42,0.089976,0.087046,0.004815,0.8120,0.7712,0.5807,0.4101,1.3788
43,0.088424,0.085261,0.005467,0.7350,0.7034,0.5806,0.4102,1.3636
44,0.086157,0.082675,0.006347,0.7436,0.7458,0.5807,0.4102,1.3485
45,0.092563,0.089305,0.005847,0.7521,0.7542,0.5806,0.4102,1.3333
46,0.082710,0.079340,0.006016,0.7521,0.7373,0.5804,0.4103,1.3182
47,0.080867,0.077161,0.006867,0.7692,0.7712,0.5792,0.4108,1.3030
48,0.082516,0.079164,0.005996,0.7607,0.7458,0.5795,0.4107,1.2879
49,0.081794,0.078097,0.006818,0.7436,0.7373,0.5794,0.4107,1.2727
50,0.082153,0.078144,0.007548,0.7094,0.7034,0.5796,0.4105,1.2576
51,0.086878,0.082914,0.007449,0.7863,0.7797,0.5796,0.4105,1.2424
52,0.085431,0.081695,0.006946,0.7607,0.7288,0.5794,0.4106,1.2273
53,0.079430,0.075569,0.007453,0.7607,0.7797,0.5798,0.4104,1.2121
54,0.084801,0.081179,0.006560,0.7778,0.7373,0.5795,0.4107,1.1970
55,0.079272,0.075225,0.007735,0.7692,0.7797,0.5795,0.4107,1.1818
56,0.085385,0.080995,0.008627,0.7607,0.7627,0.5795,0.4106,1.1667
57,0.077438,0.073276,0.008059,0.7436,0.7203,0.5800,0.4104,1.1515
58,0.074988,0.070720,0.008298,0.7521,0.7373,0.5792,0.4108,1.1364
59,0.083662,0.079827,0.007295,0.7607,0.7797,0.5798,0.4105,1.1212
60,0.081478,0.077020,0.008780,0.7949,0.7627,0.5792,0.4107,1.1061
61,0.080964,0.076488,0.008339,0.7436,0.7627,0.5782,0.4111,1.0909
62,0.076456,0.072249,0.007883,0.7179,0.7288,0.5774,0.4117,1.0758
63,0.073944,0.069288,0.009162,0.7863,0.7712,0.5775,0.4113,1.0606
64,0.073816,0.069076,0.009358,0.7607,0.7881,0.5743,0.4140,1.0455
65,0.075837,0.071083,0.009298,0.7436,0.7627,0.5725,0.4150,1.0303
66,0.066310,0.061399,0.009811,0.7949,0.7712,0.5741,0.4133,1.0152
67,0.076749,0.072220,0.008556,0.8034,0.7797,0.5709,0.4165,1.0000
68,0.073980,0.069178,0.009056,0.7778,0.7797,0.5699,0.4178,0.9848
69,0.076162,0.071199,0.009299,0.7436,0.7542,0.5688,0.4185,0.9697
70,0.073721,0.068542,0.009692,0.7521,0.7712,0.5642,0.4263,0.9545
71,0.070941,0.065300,0.010609,0.7436,0.7712,0.5629,0.4318,0.9394
72,0.071550,0.066166,0.009987,0.7692,0.7712,0.5652,0.4281,0.9242
73,0.071848,0.066378,0.010340,0.7607,0.7458,0.5606,0.4354,0.9091
74,0.068874,0.062978,0.011369,0.7778,0.7288,0.5646,0.4264,0.8939
75,0.074550,0.068855,0.011036,0.6068,0.6864,0.5684,0.4212,0.8788
76,0.067604,0.062080,0.010706,0.7436,0.7542,0.5705,0.4173,0.8636
77,0.073464,0.067697,0.011308,0.7521,0.7627,0.5755,0.4121,0.8485
78,0.066698,0.061102,0.010798,0.7778,0.7712,0.5696,0.4186,0.8333
79,0.065705,0.059799,0.011589,0.7436,0.7797,0.5665,0.4241,0.8182
80,0.070040,0.064307,0.010829,0.7521,0.6864,0.5699,0.4196,0.8030
81,0.067213,0.061346,0.011262,0.7521,0.7712,0.5672,0.4228,0.7879
82,0.073115,0.067279,0.011347,0.7350,0.7627,0.5695,0.4188,0.7727
83,0.060822,0.055031,0.011263,0.7692,0.7119,0.5689,0.4207,0.7576
84,0.062591,0.056694,0.011339,0.6581,0.6949,0.5656,0.4258,0.7424
85,0.064913,0.058880,0.011548,0.7607,0.7966,0.5667,0.4222,0.7273
86,0.057846,0.051610,0.012005,0.7350,0.7203,0.5524,0.4646,0.7121
87,0.064588,0.058842,0.010259,0.7265,0.7373,0.5549,0.4604,0.6970
88,0.060870,0.054438,0.011653,0.7265,0.7288,0.5543,0.4588,0.6818
89,0.067465,0.061374,0.011111,0.7778,0.7881,0.5569,0.4444,0.6667
90,0.057305,0.051131,0.011271,0.7436,0.7458,0.5558,0.4534,0.6515
91,0.060129,0.053871,0.011370,0.7265,0.6780,0.5562,0.4565,0.6364
92,0.060526,0.054090,0.011978,0.7692,0.7542,0.5500,0.4690,0.6212
93,0.063732,0.057560,0.011342,0.7692,0.7542,0.5530,0.4617,0.6061
94,0.060086,0.053850,0.011516,0.7521,0.7373,0.5459,0.4765,0.5909
95,0.063884,0.057219,0.011750,0.7521,0.7712,0.5412,0.4828,0.5758
96,0.051887,0.045280,0.011659,0.7179,0.7542,0.5449,0.4775,0.5606
97,0.053046,0.046855,0.010971,0.7350,0.7373,0.5452,0.4793,0.5455
98,0.058139,0.051863,0.011330,0.7692,0.7797,0.5449,0.4767,0.5303
99,0.059407,0.053223,0.010786,0.7692,0.7966,0.5515,0.4621,0.5152
100,0.057131,0.050540,0.012047,0.7521,0.7627,0.5473,0.4761,0.5000
