epoch,loss,task_loss,compute_loss,head_sparse_loss,head_div_loss,val_acc,test_acc,avg_token_ratio,avg_head_gate,flop_reduction,tau
1,0.700768,0.697551,0.009724,0.003364,-0.009055,0.6000,0.4686,0.6196,0.5764,0.2877,2.0000
2,0.197982,0.199498,0.001162,0.000250,-0.008632,0.7231,0.6435,0.6275,0.6034,0.2734,1.2500
3,0.144999,0.146798,0.000785,0.000193,-0.008823,0.7077,0.5008,0.6284,0.6011,0.2718,0.5000
