epoch,loss,task_loss,compute_loss,test_acc,avg_token_ratio,flop_reduction,tau
1,3.612968,3.612802,0.016618,0.7009,0.5386,0.5535,2.0000
2,1.039561,1.039552,0.000903,0.7009,0.5516,0.5328,1.9848
3,1.639555,1.639540,0.001528,0.7094,0.5476,0.5426,1.9697
4,1.278415,1.278409,0.000580,0.4274,0.5433,0.5421,1.9545
5,1.145516,1.145503,0.001240,0.7094,0.5413,0.5511,1.9394
6,0.933076,0.933070,0.000617,0.6923,0.5414,0.5460,1.9242
7,0.858669,0.858662,0.000715,0.7009,0.5422,0.5480,1.9091
8,0.925174,0.925165,0.000873,0.6838,0.5432,0.5488,1.8939
9,0.720329,0.720323,0.000621,0.6667,0.5465,0.5450,1.8788
10,0.679967,0.679956,0.001072,0.7350,0.5501,0.5430,1.8636
11,0.714564,0.714554,0.001001,0.6068,0.5520,0.5344,1.8485
12,0.658764,0.658753,0.001093,0.5128,0.5556,0.5349,1.8333
13,0.630494,0.630482,0.001204,0.7863,0.5541,0.5359,1.8182
14,0.629648,0.629634,0.001423,0.7863,0.5589,0.5337,1.8030
15,0.639845,0.639831,0.001353,0.8034,0.5560,0.5356,1.7879
16,0.599554,0.599541,0.001356,0.6923,0.5564,0.5386,1.7727
17,0.612554,0.612536,0.001770,0.7949,0.5501,0.5447,1.7576
18,0.682701,0.682681,0.002003,0.7692,0.5527,0.5369,1.7424
19,0.598736,0.598722,0.001448,0.7521,0.5540,0.5376,1.7273
20,0.619114,0.619096,0.001819,0.7692,0.5572,0.5327,1.7121
21,0.572302,0.572286,0.001613,0.6923,0.5524,0.5404,1.6970
22,0.577156,0.577137,0.001933,0.7949,0.5511,0.5420,1.6818
23,0.552582,0.552566,0.001600,0.7265,0.5554,0.5371,1.6667
24,0.563363,0.563348,0.001518,0.7778,0.5569,0.5354,1.6515
25,0.597665,0.597647,0.001834,0.7949,0.5561,0.5381,1.6364
26,0.582345,0.582320,0.002562,0.8034,0.5579,0.5341,1.6212
