epoch,loss,task_loss,compute_loss,test_acc,avg_token_ratio,flop_reduction,tau
44,0.080804,0.080181,0.009356,0.7881,0.4894,0.6072,1.3485
45,0.079376,0.078798,0.008467,0.7458,0.4900,0.6057,1.3333
46,0.080739,0.080015,0.010340,0.7458,0.4931,0.6006,1.3182
47,0.078669,0.077964,0.010259,0.7627,0.4904,0.6048,1.3030
48,0.077299,0.076667,0.009194,0.7627,0.4857,0.6149,1.2879
49,0.076016,0.075360,0.009717,0.7373,0.4869,0.6116,1.2727
50,0.074908,0.074136,0.011175,0.7458,0.4847,0.6172,1.2576
51,0.069612,0.068838,0.011312,0.7119,0.4834,0.6205,1.2424
52,0.073453,0.072584,0.012337,0.7203,0.4938,0.5992,1.2273
53,0.066905,0.065941,0.013608,0.7458,0.4840,0.6170,1.2121
54,0.073822,0.073008,0.011852,0.7373,0.4827,0.6195,1.1970
55,0.066794,0.065893,0.012769,0.7966,0.4818,0.6228,1.1818
56,0.071073,0.070148,0.013057,0.7458,0.4819,0.6220,1.1667
57,0.063839,0.062758,0.015049,0.7458,0.4829,0.6192,1.1515
58,0.067716,0.066806,0.013020,0.7627,0.4876,0.6092,1.1364
59,0.063654,0.062622,0.014631,0.7542,0.4791,0.6300,1.1212
60,0.062980,0.061882,0.015448,0.7797,0.4777,0.6344,1.1061
61,0.065841,0.064740,0.014800,0.7288,0.4776,0.6357,1.0909
62,0.063703,0.062599,0.015224,0.7119,0.4865,0.6111,1.0758
63,0.058580,0.057402,0.016356,0.7542,0.4772,0.6364,1.0606
64,0.056649,0.055546,0.015334,0.7712,0.4838,0.6180,1.0455
65,0.058929,0.057830,0.015246,0.7542,0.4806,0.6257,1.0303
66,0.059582,0.058361,0.016431,0.7542,0.4776,0.6353,1.0152
67,0.057458,0.056358,0.015116,0.7203,0.4837,0.6174,1.0000
68,0.052952,0.051704,0.016954,0.7458,0.4769,0.6358,0.9848
69,0.061605,0.060303,0.017913,0.7627,0.4749,0.6460,0.9697
70,0.061229,0.059892,0.017924,0.7797,0.4745,0.6440,0.9545
71,0.052532,0.051182,0.017954,0.7458,0.4755,0.6396,0.9394
72,0.054460,0.053055,0.018887,0.7712,0.4753,0.6408,0.9242
73,0.055460,0.054094,0.018266,0.7627,0.4756,0.6412,0.9091
74,0.049894,0.048473,0.019033,0.7797,0.4771,0.6369,0.8939
75,0.053585,0.052121,0.019222,0.7288,0.4805,0.6260,0.8788
76,0.049346,0.047905,0.019463,0.7288,0.4821,0.6209,0.8636
77,0.049023,0.047587,0.019559,0.7288,0.4804,0.6261,0.8485
78,0.049568,0.048059,0.020229,0.7627,0.4747,0.6425,0.8333
79,0.041816,0.040364,0.019501,0.7203,0.4704,0.6553,0.8182
80,0.051111,0.049732,0.018629,0.7966,0.4744,0.6428,0.8030
81,0.049258,0.047793,0.019357,0.7542,0.4737,0.6468,0.7879
82,0.045259,0.043779,0.019598,0.7542,0.4731,0.6490,0.7727
83,0.044875,0.043315,0.020669,0.7542,0.4773,0.6349,0.7576
84,0.039679,0.038196,0.019531,0.7542,0.4778,0.6340,0.7424
85,0.046963,0.045408,0.020785,0.7288,0.4756,0.6407,0.7273
86,0.040537,0.039068,0.019989,0.7119,0.4798,0.6290,0.7121
87,0.043777,0.042263,0.020029,0.7627,0.4781,0.6339,0.6970
88,0.043983,0.042482,0.019883,0.7542,0.4754,0.6410,0.6818
89,0.039044,0.037502,0.020700,0.7797,0.4769,0.6351,0.6667
90,0.043165,0.041642,0.019882,0.6949,0.4732,0.6463,0.6515
91,0.041461,0.039783,0.021356,0.6864,0.4735,0.6458,0.6364
92,0.039128,0.037501,0.021075,0.6949,0.4729,0.6494,0.6212
93,0.035483,0.033850,0.021542,0.7627,0.4707,0.6547,0.6061
94,0.039730,0.038139,0.020771,0.7288,0.4698,0.6575,0.5909
95,0.040935,0.039428,0.019675,0.7203,0.4714,0.6522,0.5758
96,0.040080,0.038513,0.020168,0.6949,0.4701,0.6562,0.5606
97,0.044534,0.042960,0.020234,0.7542,0.4699,0.6571,0.5455
98,0.041426,0.039775,0.021473,0.7373,0.4706,0.6562,0.5303
99,0.038770,0.037172,0.021032,0.7288,0.4700,0.6563,0.5152
100,0.036721,0.035121,0.020891,0.6780,0.4701,0.6576,0.5000
