epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.580961,0.564266,0.028766,0.5385,0.5085,0.6464,0.6947,2.0000
2,0.209741,0.208198,0.003123,0.6068,0.6271,0.6581,0.6878,1.9848
3,0.236904,0.234851,0.004580,0.7692,0.7627,0.6543,0.6909,1.9697
4,0.183550,0.181880,0.003579,0.5641,0.5593,0.6520,0.6931,1.9545
5,0.217915,0.216456,0.003321,0.7692,0.7797,0.6526,0.6925,1.9394
6,0.155426,0.154251,0.002680,0.6496,0.6864,0.6542,0.6918,1.9242
7,0.176989,0.175710,0.002876,0.7607,0.7797,0.6567,0.6904,1.9091
8,0.146851,0.145652,0.002775,0.7692,0.7373,0.6534,0.6929,1.8939
9,0.151680,0.150591,0.002322,0.7692,0.7966,0.6519,0.6947,1.8788
10,0.181487,0.180040,0.003438,0.8120,0.7797,0.6470,0.6977,1.8636
11,0.122665,0.121516,0.002523,0.7863,0.8390,0.6586,0.6894,1.8485
12,0.130568,0.129553,0.002390,0.7350,0.7627,0.6736,0.6779,1.8333
13,0.128454,0.127482,0.002377,0.7863,0.8475,0.6703,0.6806,1.8182
14,0.121621,0.120577,0.002669,0.7949,0.7712,0.6743,0.6773,1.8030
15,0.119045,0.118064,0.002572,0.6752,0.7034,0.6749,0.6765,1.7879
16,0.117225,0.116014,0.003178,0.8120,0.8559,0.6705,0.6803,1.7727
17,0.110175,0.109014,0.003150,0.7863,0.7966,0.6791,0.6728,1.7576
18,0.118188,0.117134,0.002794,0.7778,0.7881,0.6778,0.6736,1.7424
19,0.113121,0.112126,0.002699,0.7863,0.7966,0.6847,0.6677,1.7273
20,0.113646,0.112508,0.003097,0.7607,0.7458,0.6771,0.6738,1.7121
21,0.103000,0.101822,0.003220,0.7436,0.7203,0.6847,0.6670,1.6970
22,0.106643,0.105449,0.003151,0.7692,0.7627,0.6749,0.6757,1.6818
23,0.099122,0.097968,0.003144,0.7778,0.7881,0.6756,0.6749,1.6667
24,0.099167,0.097888,0.003455,0.7692,0.8220,0.6758,0.6735,1.6515
25,0.095046,0.093801,0.003312,0.8205,0.8136,0.6690,0.6781,1.6364
26,0.099214,0.097957,0.003213,0.7863,0.7881,0.6622,0.6839,1.6212
27,0.094517,0.092908,0.003591,0.8205,0.8305,0.6553,0.6905,1.6061
28,0.094128,0.092769,0.003307,0.7778,0.8814,0.6552,0.6904,1.5909
29,0.097820,0.096565,0.002903,0.7521,0.8390,0.6544,0.6910,1.5758
30,0.089740,0.087941,0.004326,0.8205,0.8136,0.6352,0.7046,1.5606
31,0.090033,0.088619,0.003262,0.8034,0.8475,0.6470,0.6965,1.5455
32,0.091546,0.089965,0.003739,0.7607,0.7797,0.6475,0.6959,1.5303
33,0.093905,0.092173,0.003907,0.8034,0.8475,0.6407,0.7009,1.5152
34,0.094207,0.092491,0.003826,0.8034,0.8051,0.6347,0.7049,1.5000
35,0.092690,0.090856,0.003954,0.8034,0.8475,0.6326,0.7062,1.4848
36,0.085555,0.083803,0.003627,0.7521,0.8390,0.6334,0.7057,1.4697
37,0.087111,0.085245,0.003971,0.7436,0.8305,0.6302,0.7076,1.4545
38,0.085684,0.083712,0.004084,0.8120,0.8051,0.6282,0.7084,1.4394
39,0.083396,0.081452,0.003999,0.7778,0.7627,0.6270,0.7090,1.4242
40,0.088587,0.086435,0.004472,0.8034,0.8136,0.6252,0.7095,1.4091
41,0.085903,0.084007,0.003839,0.7863,0.8390,0.6246,0.7097,1.3939
42,0.086678,0.084650,0.004242,0.7179,0.7542,0.6252,0.7095,1.3788
43,0.084403,0.082294,0.004488,0.7863,0.7881,0.6246,0.7096,1.3636
44,0.084571,0.082607,0.004078,0.8120,0.8305,0.6253,0.7095,1.3485
45,0.084423,0.082082,0.004868,0.7521,0.7373,0.6250,0.7096,1.3333
46,0.080361,0.078218,0.004445,0.7778,0.8051,0.6248,0.7096,1.3182
47,0.089899,0.087312,0.005410,0.7778,0.8729,0.6245,0.7097,1.3030
48,0.082049,0.079535,0.005400,0.6752,0.6864,0.6241,0.7097,1.2879
49,0.084682,0.082169,0.005437,0.7863,0.8729,0.6245,0.7097,1.2727
50,0.081915,0.079354,0.005495,0.7607,0.8559,0.6247,0.7096,1.2576
51,0.074421,0.071844,0.005564,0.8034,0.8051,0.6245,0.7096,1.2424
