epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
66,0.091330,0.088186,0.005238,0.7607,0.7797,0.5815,0.7904,1.0152
67,0.082408,0.078723,0.006824,0.7778,0.7542,0.5799,0.7907,1.0000
68,0.084617,0.081114,0.006247,0.7778,0.7966,0.5799,0.7906,0.9848
69,0.084806,0.081171,0.006788,0.7863,0.8136,0.5805,0.7905,0.9697
70,0.079258,0.075365,0.007687,0.7949,0.8305,0.5794,0.7908,0.9545
71,0.081816,0.077782,0.007945,0.7350,0.8220,0.5774,0.7912,0.9394
72,0.081837,0.077796,0.008001,0.7521,0.7288,0.5766,0.7914,0.9242
73,0.082399,0.078424,0.007496,0.7692,0.7881,0.5803,0.7906,0.9091
74,0.079948,0.076070,0.007191,0.7863,0.7797,0.5790,0.7910,0.8939
75,0.079569,0.075404,0.007875,0.7607,0.7712,0.5697,0.7955,0.8788
76,0.081590,0.077314,0.008139,0.7863,0.8390,0.5761,0.7919,0.8636
77,0.080541,0.076154,0.008236,0.7692,0.7966,0.5727,0.7932,0.8485
78,0.073235,0.068885,0.008131,0.7692,0.8644,0.5734,0.7930,0.8333
79,0.080779,0.076114,0.008895,0.7863,0.8305,0.5693,0.7951,0.8182
80,0.077216,0.072798,0.007907,0.7778,0.8220,0.5671,0.7963,0.8030
81,0.073109,0.068170,0.009128,0.7778,0.8814,0.5671,0.7962,0.7879
82,0.074757,0.070002,0.008350,0.7692,0.8051,0.5633,0.7983,0.7727
83,0.079179,0.074282,0.008726,0.7436,0.7712,0.5566,0.8042,0.7576
84,0.075789,0.070988,0.008295,0.7607,0.8644,0.5616,0.7990,0.7424
85,0.070819,0.065716,0.009201,0.6923,0.7797,0.5616,0.7993,0.7273
86,0.074339,0.069400,0.008907,0.7607,0.7458,0.5585,0.8020,0.7121
87,0.076143,0.070792,0.009593,0.7607,0.8051,0.5533,0.8065,0.6970
88,0.069533,0.064236,0.009091,0.7179,0.8136,0.5497,0.8096,0.6818
89,0.065472,0.060002,0.009654,0.7521,0.8051,0.5518,0.8076,0.6667
90,0.073214,0.067842,0.008964,0.7179,0.7966,0.5478,0.8113,0.6515
91,0.066507,0.061171,0.009095,0.7521,0.8305,0.5478,0.8111,0.6364
92,0.068406,0.063127,0.008897,0.7265,0.7966,0.5498,0.8094,0.6212
93,0.064333,0.059095,0.008784,0.6923,0.7966,0.5512,0.8081,0.6061
94,0.063579,0.057826,0.010231,0.7778,0.8559,0.5462,0.8124,0.5909
95,0.066896,0.061224,0.009815,0.7521,0.7797,0.5468,0.8117,0.5758
96,0.067076,0.061527,0.009215,0.7521,0.7881,0.5491,0.8096,0.5606
97,0.066488,0.061046,0.009167,0.7350,0.8136,0.5503,0.8083,0.5455
98,0.061391,0.055527,0.010509,0.7436,0.8051,0.5486,0.8096,0.5303
99,0.068695,0.063036,0.009839,0.7179,0.7881,0.5511,0.8078,0.5152
100,0.063444,0.057993,0.009478,0.7521,0.8051,0.5459,0.8124,0.5000
