epoch,loss,task_loss,compute_loss,test_acc,avg_token_ratio,flop_reduction,tau
48,0.435443,0.435375,0.006844,0.7627,0.5072,0.4981,1.2879
49,0.438586,0.438521,0.006410,0.7627,0.5053,0.5019,1.2727
50,0.449611,0.449545,0.006602,0.7797,0.5076,0.4973,1.2576
51,0.468908,0.468842,0.006650,0.7373,0.5170,0.4770,1.2424
52,0.474384,0.474309,0.007556,0.7542,0.5067,0.4969,1.2273
53,0.430849,0.430779,0.007063,0.7119,0.5158,0.4811,1.2121
54,0.434417,0.434347,0.006988,0.7288,0.5228,0.4682,1.1970
55,0.434477,0.434401,0.007620,0.7881,0.5134,0.4855,1.1818
56,0.458378,0.458298,0.007981,0.7797,0.5058,0.4991,1.1667
57,0.403447,0.403374,0.007289,0.7119,0.5170,0.4763,1.1515
58,0.427435,0.427359,0.007654,0.7373,0.5193,0.4752,1.1364
59,0.422522,0.422435,0.008668,0.7797,0.5147,0.4834,1.1212
60,0.442650,0.442572,0.007814,0.6949,0.5135,0.4849,1.1061
61,0.402359,0.402273,0.008548,0.7034,0.5234,0.4669,1.0909
62,0.403110,0.403020,0.008973,0.7712,0.5250,0.4642,1.0758
63,0.373086,0.372999,0.008643,0.7797,0.5204,0.4724,1.0606
64,0.406875,0.406787,0.008800,0.7542,0.5202,0.4745,1.0455
65,0.439781,0.439689,0.009156,0.7458,0.5222,0.4703,1.0303
66,0.376706,0.376615,0.009169,0.7203,0.5248,0.4656,1.0152
67,0.419721,0.419628,0.009357,0.7542,0.5157,0.4833,1.0000
68,0.368765,0.368675,0.008987,0.7542,0.5255,0.4649,0.9848
69,0.362615,0.362521,0.009344,0.6610,0.5294,0.4571,0.9697
70,0.383299,0.383206,0.009341,0.7712,0.5184,0.4789,0.9545
71,0.353138,0.353044,0.009361,0.7203,0.5194,0.4756,0.9394
72,0.375289,0.375196,0.009289,0.7458,0.5213,0.4723,0.9242
73,0.328170,0.328078,0.009211,0.7034,0.5274,0.4614,0.9091
74,0.365404,0.365312,0.009222,0.7119,0.5290,0.4575,0.8939
75,0.350381,0.350283,0.009794,0.7373,0.5210,0.4733,0.8788
76,0.434884,0.434779,0.010495,0.6780,0.5199,0.4760,0.8636
77,0.289729,0.289640,0.008934,0.7373,0.5322,0.4531,0.8485
78,0.386091,0.385984,0.010611,0.6949,0.5293,0.4582,0.8333
79,0.342391,0.342282,0.010887,0.7881,0.5321,0.4527,0.8182
80,0.342116,0.342006,0.011020,0.7203,0.5263,0.4622,0.8030
81,0.342669,0.342567,0.010255,0.7203,0.5324,0.4517,0.7879
82,0.377966,0.377853,0.011334,0.7119,0.5287,0.4577,0.7727
83,0.309669,0.309558,0.011129,0.6695,0.5327,0.4520,0.7576
84,0.303033,0.302924,0.010990,0.7203,0.5323,0.4524,0.7424
85,0.347824,0.347720,0.010422,0.7288,0.5314,0.4552,0.7273
86,0.260830,0.260716,0.011422,0.7712,0.5201,0.4764,0.7121
87,0.327910,0.327799,0.011115,0.7458,0.5272,0.4627,0.6970
88,0.300476,0.300369,0.010675,0.6695,0.5240,0.4693,0.6818
89,0.319645,0.319535,0.011013,0.7542,0.5337,0.4501,0.6667
90,0.310025,0.309911,0.011399,0.7034,0.5313,0.4538,0.6515
91,0.277593,0.277476,0.011666,0.7119,0.5298,0.4570,0.6364
92,0.241073,0.240957,0.011650,0.6864,0.5294,0.4575,0.6212
93,0.308135,0.308015,0.011932,0.7373,0.5294,0.4591,0.6061
94,0.373606,0.373482,0.012416,0.7712,0.5347,0.4488,0.5909
95,0.338250,0.338128,0.012194,0.7034,0.5365,0.4458,0.5758
96,0.276517,0.276397,0.012029,0.7119,0.5276,0.4628,0.5606
97,0.303176,0.303056,0.012012,0.7542,0.5351,0.4504,0.5455
98,0.255076,0.254959,0.011675,0.7542,0.5375,0.4455,0.5303
99,0.300838,0.300696,0.014150,0.7034,0.5275,0.4635,0.5152
100,0.304704,0.304569,0.013502,0.7119,0.5306,0.4594,0.5000
