epoch,loss,task_loss,compute_loss,head_entropy,val_acc,test_acc,avg_token_ratio,avg_head_gate,flop_reduction,tau
74,0.049049,0.047509,0.003004,0.000258,0.8034,0.8136,0.6317,0.3125,0.3384,0.8939
75,0.042641,0.040918,0.003613,0.000320,0.7692,0.7542,0.6314,0.3125,0.3384,0.8788
76,0.049396,0.047693,0.003459,0.000272,0.8034,0.8136,0.6315,0.3125,0.3384,0.8636
77,0.038970,0.037268,0.003607,0.000288,0.7436,0.7797,0.6318,0.3125,0.3384,0.8485
78,0.040332,0.038562,0.003665,0.000305,0.7949,0.7881,0.6317,0.3125,0.3384,0.8333
79,0.043097,0.041394,0.003485,0.000268,0.7778,0.7627,0.6319,0.3125,0.3383,0.8182
80,0.043800,0.042146,0.003267,0.000262,0.7179,0.8136,0.6319,0.3125,0.3384,0.8030
81,0.040200,0.038444,0.003666,0.000307,0.7521,0.7712,0.6318,0.3125,0.3384,0.7879
82,0.041850,0.040271,0.003143,0.000289,0.7692,0.7797,0.6318,0.3125,0.3384,0.7727
83,0.041508,0.039714,0.003699,0.000331,0.8120,0.8220,0.6318,0.3125,0.3384,0.7576
84,0.039954,0.038254,0.003428,0.000256,0.8120,0.7881,0.6319,0.3125,0.3384,0.7424
85,0.045861,0.044116,0.003513,0.000281,0.7863,0.7712,0.6317,0.3125,0.3384,0.7273
86,0.036159,0.034272,0.003953,0.000293,0.7863,0.7373,0.6317,0.3125,0.3384,0.7121
87,0.037968,0.036149,0.003792,0.000300,0.7692,0.8220,0.6316,0.3125,0.3384,0.6970
88,0.037293,0.035572,0.003540,0.000298,0.7009,0.6949,0.6314,0.3125,0.3385,0.6818
89,0.045360,0.043410,0.004161,0.000396,0.7863,0.7797,0.6312,0.3125,0.3386,0.6667
90,0.040468,0.038654,0.003707,0.000266,0.8034,0.6949,0.6317,0.3125,0.3385,0.6515
91,0.038409,0.036517,0.003949,0.000274,0.7521,0.7542,0.6314,0.3125,0.3386,0.6364
92,0.043279,0.041245,0.004302,0.000345,0.7607,0.7373,0.6317,0.3125,0.3385,0.6212
93,0.042539,0.040834,0.003461,0.000286,0.6923,0.6610,0.6314,0.3125,0.3386,0.6061
94,0.036180,0.034344,0.003709,0.000304,0.7607,0.7966,0.6314,0.3125,0.3386,0.5909
95,0.041102,0.039128,0.004116,0.000384,0.7863,0.8136,0.6313,0.3125,0.3386,0.5758
96,0.041819,0.039948,0.003903,0.000274,0.7778,0.8051,0.6317,0.3125,0.3385,0.5606
97,0.033154,0.031319,0.003918,0.000302,0.7436,0.7627,0.6316,0.3125,0.3384,0.5455
98,0.038769,0.036936,0.003712,0.000283,0.7607,0.7627,0.6318,0.3125,0.3384,0.5303
99,0.032531,0.030719,0.003678,0.000304,0.7521,0.7373,0.6315,0.3125,0.3385,0.5152
100,0.039972,0.037897,0.004305,0.000363,0.7607,0.7712,0.6310,0.3125,0.3386,0.5000
