epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
1,0.468155,0.460596,0.013338,0.6752,0.6752,0.6262,0.1422,2.0000
2,0.202097,0.200468,0.002988,0.5299,0.5043,0.6447,0.1054,1.9848
3,0.204479,0.202770,0.003401,0.4359,0.4444,0.6423,0.1110,1.9697
4,0.172558,0.171172,0.002885,0.7179,0.6667,0.6465,0.1035,1.9545
5,0.148773,0.147607,0.002357,0.5812,0.5726,0.6599,0.0747,1.9394
6,0.135794,0.134729,0.002125,0.7607,0.7179,0.6482,0.1010,1.9242
7,0.139006,0.137881,0.002388,0.8034,0.7692,0.6474,0.1029,1.9091
8,0.125747,0.124438,0.003015,0.7179,0.6923,0.6526,0.0914,1.8939
9,0.115416,0.114211,0.002861,0.4530,0.4872,0.6592,0.0770,1.8788
10,0.114511,0.113375,0.002714,0.7949,0.8034,0.6639,0.0662,1.8636
11,0.112775,0.112049,0.001768,0.6325,0.6325,0.6617,0.0728,1.8485
12,0.100634,0.099641,0.002162,0.6923,0.7009,0.6625,0.0715,1.8333
13,0.103065,0.102171,0.002289,0.7692,0.7265,0.6759,0.0363,1.8182
14,0.106276,0.105187,0.002876,0.6667,0.6752,0.6744,0.0395,1.8030
15,0.097660,0.096779,0.002350,0.7778,0.7949,0.6734,0.0416,1.7879
16,0.100245,0.099137,0.002952,0.7607,0.7778,0.6655,0.0623,1.7727
17,0.095211,0.094087,0.002721,0.7009,0.7265,0.6574,0.0819,1.7576
18,0.092749,0.091506,0.003011,0.6496,0.6496,0.6584,0.0792,1.7424
19,0.097431,0.096171,0.002946,0.7863,0.7863,0.6455,0.1082,1.7273
20,0.093649,0.092528,0.002518,0.6581,0.6410,0.6499,0.0988,1.7121
21,0.097357,0.096247,0.002553,0.7436,0.7949,0.6455,0.1076,1.6970
22,0.095442,0.094386,0.002107,0.7521,0.7863,0.6418,0.1160,1.6818
23,0.099518,0.098408,0.002309,0.7607,0.7607,0.6541,0.0899,1.6667
24,0.094180,0.092837,0.003043,0.7778,0.7692,0.6452,0.1083,1.6515
25,0.095209,0.094049,0.002328,0.6752,0.6923,0.6421,0.1153,1.6364
26,0.093532,0.092299,0.002527,0.8034,0.7521,0.6304,0.1357,1.6212
27,0.091491,0.090143,0.002491,0.8034,0.7778,0.6340,0.1302,1.6061
28,0.088626,0.087184,0.002944,0.7692,0.7265,0.6361,0.1265,1.5909
29,0.089690,0.088170,0.002994,0.7607,0.7607,0.6332,0.1317,1.5758
30,0.086808,0.085235,0.003326,0.8034,0.7607,0.6321,0.1335,1.5606
31,0.089906,0.088325,0.003161,0.7607,0.7949,0.6325,0.1327,1.5455
32,0.088806,0.087387,0.002763,0.8034,0.7607,0.6337,0.1304,1.5303
33,0.090900,0.089657,0.002356,0.7863,0.7949,0.6408,0.1161,1.5152
34,0.086848,0.085254,0.003221,0.8120,0.7436,0.6323,0.1327,1.5000
35,0.084063,0.082435,0.003174,0.7265,0.7436,0.6288,0.1384,1.4848
36,0.088073,0.086543,0.002885,0.7949,0.7265,0.6284,0.1387,1.4697
37,0.083376,0.081447,0.003911,0.7179,0.7265,0.6286,0.1385,1.4545
38,0.085920,0.084345,0.003138,0.7692,0.7863,0.6311,0.1352,1.4394
39,0.086939,0.085156,0.003575,0.7436,0.7009,0.6285,0.1388,1.4242
40,0.084833,0.082963,0.003778,0.7350,0.7350,0.6274,0.1402,1.4091
41,0.082598,0.080884,0.003351,0.6752,0.7521,0.6277,0.1396,1.3939
42,0.087907,0.086122,0.003571,0.7521,0.7009,0.6268,0.1406,1.3788
43,0.078989,0.077065,0.003900,0.7521,0.7778,0.6272,0.1403,1.3636
44,0.082106,0.080024,0.004323,0.7863,0.7607,0.6258,0.1415,1.3485
45,0.084938,0.082879,0.004225,0.7778,0.7692,0.6260,0.1414,1.3333
46,0.080797,0.078570,0.004640,0.6923,0.7094,0.6256,0.1418,1.3182
47,0.079847,0.078008,0.003714,0.7949,0.7521,0.6254,0.1419,1.3030
48,0.075083,0.073061,0.004230,0.7436,0.7692,0.6256,0.1418,1.2879
49,0.078025,0.075743,0.004750,0.7863,0.7265,0.6253,0.1420,1.2727
50,0.086151,0.083882,0.004646,0.8205,0.7692,0.6251,0.1420,1.2576
51,0.079723,0.077503,0.004592,0.7949,0.7607,0.6251,0.1419,1.2424
52,0.080242,0.077920,0.004734,0.8120,0.7607,0.6249,0.1421,1.2273
53,0.078378,0.075917,0.005096,0.7949,0.7607,0.6250,0.1421,1.2121
54,0.074521,0.072198,0.004834,0.6581,0.7094,0.6250,0.1420,1.1970
55,0.074479,0.071774,0.005733,0.6496,0.7094,0.6248,0.1421,1.1818
56,0.074938,0.072142,0.005942,0.7521,0.7521,0.6248,0.1421,1.1667
57,0.080331,0.077626,0.005713,0.7607,0.7692,0.6245,0.1421,1.1515
58,0.077499,0.074767,0.005991,0.8205,0.7179,0.6243,0.1423,1.1364
59,0.071896,0.069266,0.005787,0.7521,0.7778,0.6243,0.1421,1.1212
60,0.076374,0.073520,0.006302,0.7521,0.7692,0.6243,0.1421,1.1061
61,0.071793,0.069123,0.005844,0.7521,0.7692,0.6229,0.1433,1.0909
62,0.072333,0.069106,0.007018,0.7436,0.7179,0.6227,0.1433,1.0758
63,0.075501,0.072603,0.006191,0.7009,0.7778,0.6234,0.1427,1.0606
